gene,log2FC,p
5430416O09Rik,0.0,1.0
A630077J23Rik,0.0,1.0
Reck,0.015279643,0.6932813
Glipr2,-0.085706376,0.22891285
Clta,0.16468656,0.36262476
Gne,0.013310846,0.66623664
Rnf38,-0.15967612,0.3306443
Melk,-0.011100542,0.78690755
Pax5,0.0,1.0
Zcchc7,-0.104569495,0.14888063
Grhpr,-0.07169365,0.35040584
Zbtb5,-0.0067825094,0.8859269
1700055D18Rik,-0.009012251,0.47108293
Polr1e,0.018667942,0.2656519
Fbxo10,-0.044756882,0.27855977
Tomm5,-0.047607124,0.73874664
Frmpd1,0.012445345,0.33623096
Frmpd1os,0.0,1.0
Trmt10b,-0.030513294,0.47619715
Exosc3,-0.019371629,0.87234896
Dcaf10,-0.06552951,0.36677113
Slc25a51,-0.25371662,0.1400216
Shb,0.20105207,0.13143657
Aldh1b1,0.018437816,0.3989949
Igfbpl1,0.55937445,0.41527504
Stra6l,0.0,1.0
Ccdc180,-0.007032469,0.4226497
Tdrd7,-0.056196243,0.33394307
Tmod1,0.019110322,0.33819017
Tstd2,-0.02585359,0.560371
Ncbp1,-0.064232245,0.23627195
Xpa,0.077448964,0.3242011
Trmo,-0.01251094,0.5948901
Hemgn,0.0,1.0
Anp32b,-0.08608663,0.4086063
Nans,0.06554027,0.12779711
Trim14,0.001983923,0.42264977
Coro2a,-0.06628129,0.14501683
Tbc1d2,0.003404287,0.42264977
Gabbr2,-0.27603674,0.21673413
Gm568,0.0,1.0
Anks6,0.01431786,0.19498678
Galnt12,0.020221338,0.27992034
Col15a1,0.017553551,0.42264965
Tgfbr1,0.16804896,0.14020626
Alg2,-0.20044452,0.22212565
Sec61b,0.18700796,0.3041077
Nr4a3,-0.0785993,0.27345517
Stx17,0.06261091,0.07684199
Erp44,0.027451217,0.7422798
Invs,-0.088792056,0.24900168
Tex10,0.055856995,0.478252
Msantd3,-0.027138382,0.7188418
Tmeff1,-0.051736325,0.615849
Murc,-0.0005111061,0.9500953
Plppr1,-0.111774884,0.32310984
Acnat1,0.0,1.0
Baat,0.0,1.0
Mrpl50,-0.0064969063,0.93213475
Zfp189,0.010160249,0.79687065
Aldob,0.005319253,0.18554497
Tmem246,-0.042567655,0.4609806
Rnf20,0.06025666,0.50783426
Grin3a,-0.12455052,0.2951319
Ppp3r2,-0.018246248,0.47889903
Smc2os,-0.0075157536,0.63254887
Smc2,-0.05348,0.60023296
Nipsnap3b,0.10693388,0.40267244
Abca1,0.0063481927,0.95371187
AI427809,0.0,1.0
Gm12496,0.0,1.0
Slc44a1,-0.044065595,0.64058554
1700060J05Rik,0.0,1.0
Fsd1l,-0.098788425,0.44493216
Fktn,-0.059140652,0.5568573
Tal2,0.0,1.0
Tmem38b,0.038638912,0.38987926
Zfp462,-0.28365332,0.10004476
Rad23b,-0.02731195,0.77071464
Klf4,0.096803054,0.3555464
2310081O03Rik,0.0,1.0
Ikbkap,-0.038128898,0.37669766
Fam206a,0.030204127,0.500249
Ctnnal1,0.01581162,0.42764118
Tmem245,-0.008900851,0.9434043
Frrs1l,-0.2937508,0.19407807
Epb41l4b,-0.045518413,0.09862931
Gm12530,-0.007835213,0.55077857
Ptpn3,-0.059925556,0.10560154
Palm2,-0.028670803,0.09745659
Pakap,-0.009436396,0.42264977
Akap2,0.0,1.0
D630039A03Rik,0.0,1.0
Txn1,-0.010511041,0.9220183
Svep1,0.0038476838,0.4226497
Musk,0.0,1.0
Lpar1,0.033274535,0.5459201
AI314180,-0.13486713,0.56906813
Zkscan16,-0.014786022,0.48021486
Ptgr1,0.01644341,0.3337868
Dnajc25,-0.0031668171,0.91278327
Gng10,-0.008992009,0.76129884
Ugcg,-0.06530371,0.53416926
Susd1,0.0,1.0
Ptbp3,0.063534945,0.52215743
Hsdl2,-0.0004945919,0.98743105
E130308A19Rik,-0.077214405,0.23099397
Inip,0.054937586,0.41787088
Snx30,-0.017113961,0.7930568
Slc46a2,0.028490126,0.15975687
Zfp37,0.04587934,0.3930518
Slc31a2,0.0037326775,0.93225956
Fkbp15,0.007911116,0.8090284
Slc31a1,0.05403718,0.36213192
Cdc26,0.08768958,0.3273994
Prpf4,-0.021831602,0.7383344
Rnf183,0.0,1.0
Wdr31,-0.028528115,0.087980375
Bspry,0.0,1.0
Hdhd3,0.00023244321,0.9934548
Alad,-0.06848764,0.42772928
Pole3,-0.007368177,0.8993709
4933430I17Rik,0.0017625783,0.4226497
Rgs3,-0.028090276,0.54416263
Gm11210,0.0,1.0
Zfp618,0.05286471,0.41409302
Ambp,0.0030323677,0.4226497
Kif12,0.0,1.0
Col27a1,-0.0065622237,0.8173609
Orm1,0.0,1.0
Orm3,0.0,1.0
Orm2,0.0,1.0
Akna,0.074655905,0.27386773
Aknaos,0.0,1.0
Whrn,-0.045998275,0.4901621
Atp6v1g1,0.002503872,0.9933399
6330416G13Rik,0.037935734,0.40751305
Tnfsf15,0.0,1.0
Tnfsf8,0.0,1.0
Tnc,0.0,1.0
Pappa,0.024465358,0.42264965
Astn2,-0.046251737,0.54290915
Trim32,-0.13580137,0.3890168
Tlr4,0.01275806,0.50846416
Brinp1,-0.26330042,0.20569128
Cdk5rap2,-0.011305004,0.89111036
Megf9,-0.20651177,0.19659472
Tle1,-0.06270014,0.48539862
Rasef,0.0,1.0
Frmd3,-0.019329995,0.7778179
Kdm4c,-0.063507,0.091440044
A230083N12Rik,-0.005143722,0.42264965
Tmem261,-0.04245633,0.66056395
Ptprd,-0.018720925,0.9262072
Gm11261,0.0018832724,0.42264965
Tyrp1,0.0,1.0
Lurap1l,-0.14166744,0.024171896
Mpdz,-0.020559847,0.74147886
Gm11412,0.0,1.0
Gm5860,0.0,1.0
Nfib,-0.037421703,0.9484661
Gm11266,0.058690153,0.59776396
Zdhhc21,-0.15509202,0.05914628
Frem1,0.013296503,0.42264965
Ttc39b,-0.053137913,0.556322
Gm11413,0.0,1.0
Snapc3,-0.16733,0.1273301
Psip1,-0.11533821,0.5785503
Ccdc171,0.006747154,0.6026916
Bnc2,0.0,1.0
Cntln,-0.042831928,0.6715792
Sh3gl2,-0.25732976,0.09742713
Adamtsl1,0.004148051,0.8038024
Rraga,-0.10267705,0.20835492
Haus6,-0.010561373,0.7545264
Plin2,-0.095821254,0.28602004
Dennd4c,-0.056125343,0.17627983
Rps6,0.43649447,0.2280463
Acer2,-0.018472811,0.31370968
Slc24a2,-0.24664232,0.19750677
Mllt3,-0.10876003,0.2497256
Focad,0.018093504,0.7121355
Hacd4,0.0106696,0.5722637
Ifnb1,0.0,1.0
Klhl9,-0.26447794,0.18587743
Gm26566,0.0,1.0
Gm13283,0.0,1.0
Gm13272,0.0,1.0
Ifnz,0.0,1.0
Gm26525,0.0,1.0
Gm26867,0.0,1.0
Gm13285,0.0,1.0
Gm13287,0.0,1.0
Gm13288,0.0,1.0
Mtap,-0.042907886,0.36232337
Cdkn2a,0.015987962,0.4226497
Cdkn2b,-0.004875451,0.42264977
Dmrta1,0.0032012425,0.4226497
Elavl2,-0.21588945,0.507494
Gm12666,0.0,1.0
Tusc1,0.022000434,0.4774931
Caap1,0.0068105757,0.8910199
Gm10306,-0.011768803,0.4784771
Plaa,-0.031511396,0.6866654
Ift74,-0.049847692,0.64767534
Lrrc19,-0.002278143,0.77135336
Tek,0.0016630412,0.4226497
Eqtn,-0.00466104,0.42264977
Mysm1,0.019203752,0.7986608
Jun,0.64315426,0.02762017
Junos,0.0049183564,0.2050123
Gm12708,0.0,1.0
Gm29064,0.0,1.0
Fggy,0.037366033,0.37632158
Hook1,-0.07261136,0.3934273
Cyp2j12,0.024390023,0.544772
Cyp2j8,0.0,1.0
Cyp2j6,-0.11483711,0.28204072
Cyp2j9,-0.0307987,0.6013333
Gm12695,0.0,1.0
E130114P18Rik,0.0043645054,0.9555962
Nfia,-0.010860801,0.9825041
0610025J13Rik,0.0024711983,0.4226497
Tm2d1,-0.074190915,0.42787737
Inadl,0.042093158,0.06865272
Kank4,0.0,1.0
Usp1,-0.08495918,0.54455966
Dock7,0.07498801,0.06647138
Angptl3,-0.0025024228,0.4226497
Atg4c,0.0067472607,0.8312855
Gm12689,-0.0037017425,0.6777402
Alg6,0.026465006,0.78098655
Itgb3bp,0.03731136,0.38922852
Efcab7,-0.03277116,0.57039255
Pgm2,0.018305235,0.6897304
Ror1,0.0038476838,0.4226497
Ube2u,0.0,1.0
Cachd1,0.041985136,0.5571839
Raver2,-0.011156857,0.65257186
Jak1,-0.050151974,0.71021134
E130102H24Rik,0.02523598,0.8367169
0610043K17Rik,0.0,1.0
Ak4,-0.06460819,0.36198336
Dnajc6,-0.041713506,0.38043192
Leprot,-0.018464327,0.8787468
Lepr,0.0,1.0
Pde4b,-0.15242562,0.09565901
Sgip1,-0.24136698,0.32001927
Tctex1d1,0.0,1.0
Insl5,-0.008817195,0.42264965
Wdr78,-0.053149596,0.49380258
Mier1,-0.11478686,0.5281889
Slc35d1,0.014349222,0.18649442
Gm44037,-0.022144005,0.19412377
Oma1,0.006980628,0.9085746
Dab1,-0.033135273,0.32407406
1700024P16Rik,0.003804411,0.42264977
Prkaa2,0.026940167,0.25030667
Plpp3,0.06612496,0.4735958
Usp24,-0.08916788,0.46001625
Pcsk9,0.0,1.0
Dhcr24,-0.16715026,0.17083283
Ttc22,0.007838148,0.42264965
Pars2,0.053523403,0.0009373707
Ttc4,-0.030645996,0.6881222
Mroh7,-0.09071963,0.14872698
Fam151a,0.0,1.0
Acot11,0.02164271,0.38034487
Ssbp3,-0.11739111,0.16208573
Mrpl37,0.07701192,0.19825204
Cyb5rl,0.005123705,0.42264965
Gm12802,-0.00527965,0.7911752
Tceanc2,0.052279703,0.30073377
Tmem59,-0.027095318,0.7466167
Lrrc42,0.030280218,0.42568952
Hspb11,0.03624986,0.66927457
Dio1,0.0,1.0
Yipf1,-0.003721118,0.9440301
Ndc1,-0.07207845,0.1672125
Glis1,-0.006636544,0.6694296
Dmrtb1,-0.011423372,0.39497408
4933424M12Rik,0.0,1.0
Lrp8,0.03534183,0.8821984
Lrp8os1,-0.0039587817,0.42264977
Magoh,-0.15865022,0.12237317
0610037L13Rik,-0.08664963,0.3017121
Cpt2,-0.027231148,0.34116852
4930407G08Rik,0.0,1.0
Slc1a7,0.0,1.0
Podn,0.0,1.0
Scp2,-0.08525658,0.44279346
Echdc2,0.027405795,0.24797007
Zyg11b,-0.09860256,0.37416697
Coa7,0.020930983,0.6587929
Fam159a,-0.0062841824,0.42264965
Gpx7,0.06711151,0.24069658
Zcchc11,-0.095482945,0.36645266
Prpf38a,-0.014932096,0.8619984
Orc1,-0.0013351603,0.83816624
Cc2d1b,-0.0016080849,0.93082166
Gm17354,-0.014875438,0.6638958
Zfyve9,-0.05004421,0.37161002
3110021N24Rik,-0.09224254,0.055950794
Btf3l4,0.05458367,0.71147764
Txndc12,0.028690979,0.63624203
A730015C16Rik,-0.01852859,0.42264965
Kti12,-0.06648784,0.29168442
Rab3b,-0.035878792,0.61706257
Nrd1,-0.1278804,0.36109173
Osbpl9,-0.0019565225,0.98537076
Calr4,0.0,1.0
Eps15,0.0069130957,0.9156233
Ttc39a,-0.014799413,0.34363195
Rnf11,-0.02192992,0.88522226
Cdkn2c,0.04468015,0.7356669
Faf1,-0.067899525,0.4548776
Dmrta2os,-0.04379311,0.42394966
Dmrta2,0.03217444,0.8809775
Elavl4,-0.20613712,0.41891348
Agbl4,-0.054577537,0.5382887
Bend5,-0.0586831,0.3337433
Spata6,-0.027252454,0.48488575
Skint3,0.0,1.0
Trabd2b,0.004344016,0.7136057
9130410C08Rik,0.0,1.0
Gm12830,0.0,1.0
Foxd2,0.0,1.0
Cmpk1,0.086444706,0.37982064
Stil,-0.0573265,0.4830137
Tal1,0.018254472,0.1910633
Pdzk1ip1,0.0,1.0
Cyp4x1,0.021023508,0.35658
Cyp4x1os,0.007492268,0.42264965
Cyp4b1,-0.02980645,0.4226497
Efcab14,-0.013997227,0.85843337
Tex38,0.0,1.0
Atpaf1,-0.09925932,0.18401256
Mob3c,0.048338205,0.48087564
Mknk1,-0.071883716,0.002966322
Gm29434,0.0,1.0
Kncn,0.0,1.0
6430628N08Rik,0.0,1.0
Faah,-0.1471414,0.16554087
Nsun4,-0.020934835,0.7223628
Uqcrh,0.04934573,0.8624219
Lrrc41,-0.045859292,0.44268745
Rad54l,-0.06817777,0.41210386
Pomgnt1,0.005879566,0.92047346
Lurap1,-0.019531878,0.14347033
Tspan1,0.0,1.0
Pik3r3,-0.028339371,0.86321497
Mast2,-0.033066675,0.6243641
Ipp,-0.006806166,0.5493692
Tmem69,-0.012764012,0.6778307
Gm12953,0.0,1.0
Gpbp1l1,-0.08152349,0.2852659
Ccdc17,0.0131262615,0.27860847
Nasp,-0.023539782,0.8045052
Akr1a1,0.16944331,0.34032333
Prdx1,0.19860554,0.24244577
Mmachc,0.015706223,0.43830407
Ccdc163,-0.01003807,0.58231795
Tesk2,0.0065494278,0.1928707
Toe1,0.06185192,0.5232549
Mutyh,0.0074103707,0.592886
Hpdl,0.00248519,0.4226497
Gm12996,-0.0072536785,0.4226497
Zswim5,0.025633313,0.40419334
Urod,-0.019399509,0.8583378
Hectd3,-0.04952734,0.6082551
Eif2b3,-0.003107205,0.93279064
Ptch2,0.006230061,0.5021455
Btbd19,0.0060026674,0.7673277
Tctex1d4,-0.0014115265,0.42264965
Plk3,0.046527512,0.53341913
Rps8,0.14455724,0.6583129
Kif2c,-0.035494514,0.49864516
Gm1661,0.009656918,0.42264965
Tmem53,-0.05355643,0.435252
Rnf220,-0.122964084,0.37392363
Gm12843,0.0,1.0
Gm12827,0.0,1.0
Eri3,-0.1858246,0.21751642
Dmap1,-0.06415734,0.16847242
Gm12840,-0.015980605,0.74369216
Slc6a9,-0.019049568,0.5204373
Ccdc24,-0.014199519,0.5705708
B4galt2,-0.08515803,0.15587898
Gm12841,0.0,1.0
Atp6v0b,-6.520748e-05,0.99954635
Dph2,-0.009052642,0.8196212
Ipo13,-0.14803019,0.32558692
Artn,0.0,1.0
St3gal3,-0.0534125,0.16072986
9530034E10Rik,0.0024258303,0.4226497
Kdm4a,0.0003194809,0.99687696
Ptprf,-0.21044965,0.1963389
Szt2,0.009240672,0.33666953
Med8,0.021481693,0.68258226
Elovl1,0.07560453,0.2558889
Cdc20,-0.03415796,0.7089524
Mpl,0.0,1.0
Tie1,0.0,1.0
2610528J11Rik,0.0,1.0
Tmem125,0.014865535,0.5438216
Cfap57,-0.013864886,0.4719871
Ebna1bp2,-0.013242513,0.92448336
Gm12863,0.0,1.0
Lao1,0.018181367,0.42264965
Gm12862,0.0,1.0
Gm12866,0.0,1.0
Slc2a1,-0.033956364,0.44025376
Gm12867,0.0,1.0
Gm12868,0.0,1.0
Zfp691,0.0105600795,0.5098963
Ermap,0.019260319,0.23741877
Svbp,0.15005663,0.43994173
AU022252,-0.07908065,0.35909745
4930538K18Rik,0.0,1.0
P3h1,-0.020272998,0.23837872
Gm12927,0.0,1.0
Cldn19,0.0,1.0
Ybx1,0.039521337,0.92310286
Ppih,-0.0035375804,0.93433
Ccdc30,-0.0122462325,0.566709
Ppcs,0.040518813,0.09568856
Zmynd12,0.0,1.0
Rimkla,0.012530874,0.6073102
AA415398,-0.008563574,0.77674127
Foxj3,-0.096676275,0.31235513
Hivep3,-0.07420531,0.53140074
Foxo6,-0.00413388,0.94592386
Foxo6os,0.0051054014,0.4226497
Scmh1,-0.18516871,0.21236777
Slfnl1,0.0,1.0
Ctps,0.047437727,0.37146845
Cited4,-0.0033404191,0.42264965
Kcnq4,-0.004562188,0.7088477
Nfyc,-0.029131904,0.5926442
Rims3,-0.07378816,0.23126058
Exo5,0.024027068,0.6921443
Zfp69,-0.004875451,0.42264977
Smap2,-0.12801191,0.27016675
Col9a2,0.008454324,0.6564356
Zmpste24,-0.1321949,0.40889463
Rlf,0.042976506,0.5360188
Ppt1,-0.07026175,0.327814
Cap1,0.13742939,0.018435523
Mfsd2a,-0.074819796,0.2574883
Mycl,0.028619036,0.7365295
Trit1,0.036149375,0.54285496
Bmp8b,0.0,1.0
Ppie,-0.0059749335,0.94672406
Hpcal4,-0.3065203,0.14134385
Nt5c1a,0.0,1.0
Heyl,0.0,1.0
Pabpc4,-0.031258136,0.66164255
Bmp8a,0.0,1.0
Macf1,-0.03366977,0.76561224
Gm12925,0.0,1.0
Ndufs5,-0.2461499,0.18221976
Akirin1,0.053287834,0.46227756
Rhbdl2,0.00248519,0.4226497
Gm26606,-0.0135911405,0.4226497
Mycbp,0.033671502,0.21609929
Gm12905,0.0,1.0
Rragc,-0.010707095,0.8584808
1700057H15Rik,0.0,1.0
Gm27247,0.0,1.0
4933407E24Rik,0.0,1.0
3100002H09Rik,-0.020452281,0.36086783
Pou3f1,-0.22984186,0.06053627
Utp11l,0.008518517,0.91649926
Fhl3,0.0124643715,0.42264977
Sf3a3,-0.04499516,0.41335613
Inpp5b,-0.04197134,0.39559048
Mtf1,0.09253697,0.15001953
1110065P20Rik,0.04602976,0.74380666
Yrdc,0.094137475,0.3144208
Maneal,-0.04058426,0.5290555
Epha10,0.017792948,0.6734568
Cdca8,-0.06388743,0.6219495
Rspo1,0.009162628,0.21745665
Gnl2,0.02445072,0.71887046
Dnali1,0.0,1.0
Snip1,-0.07584505,0.2082411
Gm12932,0.0,1.0
Meaf6,-0.10519639,0.3474325
Zc3h12a,0.08073129,0.20892031
Grik3,-0.046670124,0.5604154
2610028E06Rik,0.0,1.0
Csf3r,0.010209434,0.65356654
Mrps15,-0.049061775,0.692339
Oscp1,-0.062176928,0.42903006
Lsm10,0.017516837,0.8022529
Stk40,0.119798355,0.023037378
Eva1b,0.011199695,0.35051224
Sh3d21,0.0,1.0
Thrap3,-0.2904728,0.06674115
Map7d1,-0.09220603,0.25154984
Trappc3,-0.03635323,0.73562247
Col8a2,0.009487738,0.42264977
Adprhl2,0.13726152,0.018180208
Tekt2,0.012745677,0.5892631
Ago3,-0.07585898,0.56153226
Ago1,-0.12309936,0.42678753
Ago4,0.0044920146,0.9410368
Clspn,0.028929092,0.5527021
5730409E04Rik,0.02644898,0.43704528
Psmb2,0.23147511,0.14764462
Ncdn,-0.557909,0.09332441
AU040320,0.002572082,0.9671537
Zmym4,-0.028326482,0.8379954
Sfpq,-0.17085409,0.3797048
Zmym1,-0.07984802,0.16150977
Zmym6,-0.03640896,0.64709383
Gm12942,-0.013992783,0.6536563
Dlgap3,-0.058960617,0.42697227
Smim12,0.011170536,0.87856203
Gja4,-0.0021570178,0.42264965
Gjb4,0.0,1.0
CK137956,0.0,1.0
Csmd2,-0.12213329,0.35650697
Hmgb4,0.0,1.0
Zscan20,-0.0012737121,0.94370705
Tlr12,0.015240736,0.08628486
Phc2,-0.115054786,0.34487617
A3galt2,-0.006488059,0.7053861
Zfp362,-0.017740913,0.8014682
Gm12968,0.006103378,0.4226497
Trim62,-0.06606402,0.30039555
Azin2,-0.068243206,0.5370533
Ak2,0.037572265,0.66180193
1700086P04Rik,-0.019277068,0.45868263
Rnf19b,-0.08024387,0.16637757
Tmem54,0.0,1.0
Hpca,-0.2351399,0.19937673
Fndc5,-0.017859958,0.72994107
S100pbp,-0.07893279,0.35344288
Yars,-0.15792783,0.19627598
C77080,-0.0066743223,0.60742354
Gm12976,-0.002266156,0.8363411
Sync,0.0,1.0
Rbbp4,-0.14253622,0.085334435
Gm26722,-0.0166985,0.44773704
Zbtb8os,0.026163101,0.6505585
Zbtb8a,0.014400363,0.6768545
Zbtb8b,-0.01801142,0.5169397
Bsdc1,-0.009354994,0.83556795
Tssk3,0.0,1.0
Fam229a,0.0012004602,0.4226497
Marcksl1,0.27816927,0.4814683
Hdac1,0.10122354,0.21567068
Lck,0.0,1.0
Fam167b,-0.047977712,0.48961866
Eif3i,0.07320139,0.61670214
Tmem234,-0.14476943,0.15961388
Dcdc2b,-0.034329616,0.15838258
Iqcc,-0.0175111,0.6164796
Ccdc28b,0.0005518794,0.99442965
Txlna,-0.06781101,0.16109547
Kpna6,-0.038271114,0.20335416
Tmem39b,-0.016798958,0.83648413
Khdrbs1,-0.08718467,0.4971942
Ptp4a2,-0.1787898,0.0070713223
E330017L17Rik,0.0,1.0
Spocd1,-0.0030354105,0.42264977
1700003M07Rik,0.0,1.0
Adgrb2,-0.29296273,0.13615686
Col16a1,0.0,1.0
Pef1,-0.042559803,0.48790905
Hcrtr1,0.0,1.0
Tinagl1,0.017491573,0.42264977
Gm853,0.0,1.0
Serinc2,-0.027298074,0.5179578
Fabp3,-0.09534728,0.27342877
Zcchc17,-0.2192128,0.042509917
Snrnp40,-0.025327563,0.79319364
Nkain1,-0.010870175,0.72206247
Pum1,0.0037416816,0.9851841
Gm26516,0.0,1.0
Sdc3,-0.26682782,0.27198398
Gm26716,0.0,1.0
Laptm5,0.27131993,0.19226149
Matn1,0.0,1.0
Ptpru,-0.05573796,0.24992077
Mecr,0.01923069,0.7271978
Srsf4,0.04013656,0.772615
Tmem200b,-0.0046667033,0.4226497
Epb41,-0.14064702,0.32734004
Gm13063,0.0,1.0
Gm10300,0.0,1.0
Oprd1,0.008196381,0.42264977
Ythdf2,-0.066919506,0.6074693
Gmeb1,0.04703273,0.035616856
Gm28874,0.001983923,0.42264977
Taf12,0.052189402,0.2744666
Rab42,-0.010771415,0.23941253
Snhg12,0.2512861,0.18358307
Trnau1ap,-0.007354468,0.8364668
Rcc1,-0.07141312,0.38159537
Gm17300,0.0,1.0
Phactr4,0.044248983,0.38933116
Med18,-0.045200735,0.5064701
Sesn2,-0.08297536,0.3365135
Gm12981,0.0,1.0
Atpif1,0.02690947,0.95136064
Gm12999,0.0,1.0
Dnajc8,-0.05448836,0.64371973
Ptafr,0.030549185,0.29001623
Eya3,-0.054233544,0.4972944
Xkr8,0.021929493,0.18921642
Smpdl3b,0.023590382,0.4857547
Rpa2,0.09810663,0.17039631
Themis2,-0.0041953763,0.6473208
Ppp1r8,0.031919062,0.34894803
Stx12,0.06846446,0.4718401
Fam76a,-0.17047623,0.38529533
Fgr,0.0,1.0
Ahdc1,-0.12681498,0.15586388
Gm26615,0.0037936196,0.87997985
Wasf2,0.105361596,0.00987012
Gpr3,0.003404287,0.42264977
Cd164l2,0.0,1.0
Map3k6,-0.016903583,0.6224521
Sytl1,0.03682302,0.41236776
Tmem222,-0.06868711,0.36235324
Wdtc1,-0.071232095,0.531521
Slc9a1,-0.050790444,0.29378733
Fam46b,0.0,1.0
Trnp1,-0.072658956,0.27195898
Kdf1,0.0,1.0
Nudc,0.014997363,0.9113145
Nr0b2,0.0,1.0
Gpatch3,0.013260539,0.42264965
Gpn2,-0.022552513,0.6051926
Sfn,-0.03909208,0.27126148
Zdhhc18,0.0017878711,0.9496422
Pigv,0.002102336,0.9469384
Arid1a,0.102240324,0.16347551
Gm12974,0.0,1.0
Rps6ka1,0.11776371,0.15054522
Hmgn2,-0.00192976,0.996693
Dhdds,-0.08440156,0.26244804
Lin28a,0.006731071,0.4226497
Zfp683,0.0,1.0
Aim1l,0.0,1.0
Cd52,0.11999588,0.3971208
Ubxn11,0.04605488,0.2918909
Sh3bgrl3,0.039423943,0.81436414
Cep85,-0.10901413,0.1879612
Cnksr1,0.0,1.0
Zfp593,-0.05213301,0.28492582
E130218I03Rik,0.0,1.0
RP23-354H24.9,0.0,1.0
Grrp1,0.0039641606,0.4226497
Pdik1l,0.0013557822,0.98479086
Slc30a2,0.0,1.0
Extl1,-0.0951974,0.2147374
Pafah2,-0.0021213843,0.9089656
1700021N21Rik,-0.025141163,0.34186623
Stmn1,0.07779026,0.8958006
Paqr7,0.019067988,0.21405922
Aunip,-0.01670751,0.6305596
Mtfr1l,0.12519601,0.15138671
Sepn1,0.016830876,0.7986489
Man1c1,-0.007777877,0.8900587
Ldlrap1,0.045499235,0.2008743
Tmem57,-0.05151978,0.785116
Rhd,0.0,1.0
Tmem50a,-0.08129537,0.16071716
Rsrp1,0.033186078,0.8974765
Syf2,0.033281684,0.7913505
Runx3,0.0,1.0
Clic4,-0.08017102,0.29553106
Srrm1,-0.111193836,0.063146435
Ncmap,-0.0093650725,0.637832
Rcan3,-0.009009585,0.8764199
Nipal3,0.035492625,0.5311165
Stpg1,0.0028480587,0.42264965
Grhl3,0.0,1.0
Ifnlr1,0.0,1.0
Myom3,0.0,1.0
Srsf10,0.06721634,0.27548397
Pnrc2,-0.101813704,0.23210941
Cnr2,0.0,1.0
Fuca1,0.051087424,0.39029214
Hmgcl,0.09255226,0.17045255
Gale,0.008188119,0.7505169
Lypla2,-0.02370876,0.85990644
Pithd1,-0.03536801,0.31122196
Tceb3,0.038592502,0.47183144
Gm13008,0.0,1.0
Gm24362,0.010680143,0.4226497
Rpl11,0.189888,0.58198935
Id3,0.0214617,0.5505731
E2f2,-0.011826184,0.63487864
Asap3,0.0,1.0
Tcea3,0.0,1.0
Zfp46,0.0073275343,0.9074604
Hnrnpr,0.04003185,0.8691369
Gm27022,0.008956316,0.42264977
6030445D17Rik,0.0,1.0
Luzp1,-0.123323694,0.08913486
Kdm1a,0.013731241,0.95760125
Ephb2,0.083164744,0.060122654
C1qb,0.6228659,0.0719505
C1qc,0.44124302,0.16393262
C1qa,0.5544083,0.19095305
Epha8,0.0,1.0
Zbtb40,-0.024846751,0.3606569
Wnt4,-0.07838017,0.4957098
Cdc42,-0.13121653,0.29786685
2810405F17Rik,0.020258218,0.4817962
Hspg2,0.008974422,0.30897665
Ldlrad2,0.0,1.0
Usp48,-0.08931279,0.53877735
Rap1gap,-0.19848853,0.24271977
Alpl,0.0033403204,0.42264965
Ece1,-0.009213764,0.7903608
Gm13012,0.0,1.0
Eif4g3,-0.29093912,0.27219218
2310026L22Rik,0.0,1.0
Hp1bp3,-0.054359734,0.49173057
Sh2d5,-0.051723834,0.35087776
Kif17,-0.026206871,0.29427657
Ddost,0.071525455,0.53996384
Pink1,-0.01859054,0.92065185
Cda,-0.010212711,0.42264977
Fam43b,-0.052828263,0.07594423
AB041806,-0.013528247,0.42264977
Mul1,-0.06832957,0.2381408
Camk2n1,-0.51717055,0.115336694
Vwa5b1,0.00678296,0.4226497
Ubxn10,0.0,1.0
Pla2g2c,0.0,1.0
Pla2g2d,-0.01567195,0.4226497
Pla2g5,0.0,1.0
Otud3,0.0,1.0
Tmco4,0.013297352,0.029665636
Htr6,-0.0095804185,0.42264965
Nbl1,-0.0016033128,0.97630537
Minos1,-0.15271312,0.009708244
Gm16287,0.0,1.0
Capzb,0.0359959,0.601248
Pqlc2,-0.11167774,0.0969086
Akr7a5,0.0031835884,0.94297624
Mrto4,-0.12998614,0.32976013
Emc1,-0.13792561,0.08423433
Ubr4,-0.027335256,0.74668837
2700016F22Rik,0.01330046,0.6388699
Iffo2,-0.034390893,0.33389407
Aldh4a1,-0.023558646,0.7402009
Gm1667,0.0,1.0
4933427I22Rik,0.0,1.0
Klhdc7a,0.0,1.0
Igsf21,-0.09107756,0.087428436
Arhgef10l,0.0078362,0.8641767
Rcc2,0.04394704,0.6786268
Padi4,0.0,1.0
Padi3,0.0,1.0
Padi1,0.0,1.0
Padi2,-0.0036932398,0.8806839
Gm13031,0.004109137,0.70736927
Sdhb,0.0569776,0.6866069
Atp13a2,0.0061560273,0.9719209
Mfap2,0.1200777,0.54089826
Crocc,-0.057697758,0.5214875
Necap2,0.004530683,0.8706388
Spata21,0.0,1.0
Szrd1,-0.014932558,0.84151816
4921514A10Rik,0.0,1.0
Fbxo42,0.02840507,0.31966317
Rsg1,0.0,1.0
Arhgef19,-0.015160848,0.562532
Gm13056,0.0065640644,0.4226497
Epha2,0.031832106,0.58520705
Fam131c,0.007898122,0.4226497
Clcnka,0.0,1.0
Gm13075,0.03137244,0.08425667
Hspb7,0.0,1.0
Gm694,0.0,1.0
Zbtb17,0.012358464,0.72981733
