,Aco2,Adgrg1,Afg3l2,Aif1,Aifm1,Ank,Apaf1,Apoe,Arc,Aspa,Atp5a1,Atp5b,Atp5c1,Atp5d,Atp5e,Atp5f1,Atp5g1,Atp5g2,Atp5g3,Atp5h,Atp5j,Atp5j2,Atp5k,Atp5l,Atp5o,Atp5s,Atpif1,Axl,B2m,Bcas1,Bcas3,Bdnf,Bnip3,Bnip3l,C1qa,C1qb,C1qc,C1qtnf1,C1qtnf3,C1ra,C2,C3,C3ar1,C4b,C5ar1,C5ar2,C8g,C9,Camk2a,Camk2b,Camk4,Casp3,Casp9,Ccl12,Ccl3,Ccl4,Ccl5,Ccl6,Ccl9,Cd200,Cd200r1,Cd47,Cd52,Cd63,Cd68,Cd74,Cd80,Cd83,Cd86,Cd9,Cebpb,Cers2,Cfb,Cfh,Cfp,Cldn11,Clpp,Clu,Cnp,Cntn1,Cntn2,Cntn4,Cntn5,Cntn6,Cox10,Cox11,Cox15,Cox17,Cox20,Cox4i1,Cox4i2,Cox5a,Cox5b,Cox6a1,Cox6a2,Cox6b1,Cox6b2,Cox6c,Cox7a1,Cox7a2,Cox7a2l,Cox7b,Cox7b2,Cox7c,Cox8a,Cox8b,Cr1l,Cr2,Creb1,Creb3l2,Crk,Crkl,Cs,Csf1,Csf1r,Csf2rb,Cspg4,Cst3,Cst7,Ctla2a,Ctla2b,Ctsa,Ctsb,Ctsc,Ctsd,Ctsl,Ctss,Ctsz,Cx3cl1,Cx3cr1,Cxcl10,Cxcl16,Cyc1,Cycs,Cyp51,Dhcr24,Dhcr7,Dlg1,Dlg2,Dlg4,Dlgap1,Dlgap2,Dlgap3,Dlst,Dnm1l,Dock1,Ebp,Egr1,Egr2,Elmo1,Elovl1,Elovl7,Enpp6,Ermn,Esrra,Esrrb,Fa2h,Fabp5,Fcgr1,Fcgr2b,Fcgr3,Fcnb,Fdft1,Fh1,Fig4,Fis1,Fos,Fosb,Fosl2,Fth1,Ftl1,Fundc1,Gad1,Gad2,Galc,Gas6,Gfap,Gjb1,Gjc2,Gltp,Gns,Gpc4,Gpnmb,Gpr17,Gpr34,Gpr37,Gpr37l1,Gpr84,Gpx3,Gria1,Gria2,Gria3,Grin1,Grin2a,Grin2b,Grin2c,Grin3a,Grm1,Grm2,Grm3,Grm5,Gulp1,H2-Aa,H2-Ab1,H2-D1,H2-DMb1,H2-Eb1,H2-K1,Hexb,Hk1,Hk2,Hmgcr,Hmgcs1,Hmox1,Homer1,Homer2,Htra2,Idh2,Idh3a,Idi1,Il18,Il1b,Il34,Il6,Inpp5d,Irf1,Irf3,Irf5,Irf7,Irf8,Itgam,Itgav,Itgax,Itgb2,Itgb3,Itgb5,Jun,Junb,Jund,Kctd17,Lag3,Lcn2,Ldha,Lgmn,Lonp1,Lpar1,Lpl,Lrp1,Lss,Lyz2,Mafb,Mag,Mal,Map1lc3a,Map1lc3b,Masp1,Masp2,Mbp,Mdh2,Megf10,Mertk,Mfge8,Mfn1,Mfn2,Mmp2,Mmp9,Mobp,Mog,Mpc1,Mpc2,Ms4a6c,Ms4a7,Msmo1,Msr1,Mt1,Mt2,Mtmr2,Mtor,Mvd,Mvk,Myo1d,Myrf,Ncam1,Ncam2,Ncmap,Ndrg1,Ndufa1,Ndufa10,Ndufa11,Ndufa12,Ndufa13,Ndufa2,Ndufa3,Ndufa4,Ndufa4l2,Ndufa5,Ndufa6,Ndufa7,Ndufa8,Ndufa9,Ndufab1,Ndufaf1,Ndufaf2,Ndufaf3,Ndufaf4,Ndufaf5,Ndufaf6,Ndufaf7,Ndufb10,Ndufb11,Ndufb2,Ndufb3,Ndufb4,Ndufb5,Ndufb6,Ndufb7,Ndufb8,Ndufb9,Ndufc1,Ndufc2,Ndufs1,Ndufs2,Ndufs3,Ndufs4,Ndufs5,Ndufs6,Ndufs7,Ndufs8,Ndufv1,Ndufv2,Ndufv3,Nfe2l2,Nfkb1,Nfkb2,Nfkbia,Ngf,Nkx2-2,Nlgn1,Nlgn2,Nlgn3,Nos2,Npas4,Nr4a1,Nrf1,Nrxn1,Nrxn2,Nrxn3,Nsdhl,Ntf3,Ogdh,Olig1,Olig2,Oma1,Opa1,Opalin,Optn,P2ry12,Pdgfra,Pdk1,Pdk2,Pdk4,Pfkm,Phb,Phb2,Pink1,Pkm,Pla2g7,Plat,Plaur,Plcg2,Pld3,Plp1,Pmp22,Ppargc1a,Ppargc1b,Ppp1r1b,Pros1,Prr18,Prr5l,Prx,Ptgs2,Ptpn11,Rac1,Rela,Relb,Runx1,Runx2,Sall1,Sco1,Sco2,Sdha,Sdhaf1,Sdhaf2,Sdhaf3,Sdhaf4,Sdhb,Sdhc,Sdhd,Serinc3,Serpine2,Serping1,Sgk1,Sh3tc2,Shank1,Shank2,Shank3,Siglech,Sirpa,Sirt2,Sla2,Slc17a6,Slc17a7,Slc25a1,Slc25a10,Slc25a11,Slc25a12,Slc25a13,Slc25a3,Slc25a4,Slc25a5,Snap23,Snap25,Socs3,Sorl1,Sox10,Sparcl1,Spg7,Spi1,Spp1,Sqle,Sqstm1,Srebf1,Srebf2,St18,Stat1,Stat3,Stat6,Steap4,Stx1a,Stx1b,Sucla2,Suclg1,Surf1,Syk,Syn1,Syn2,Syn3,Syp,Syt1,Syt11,Syt2,Syt4,Tfam,Tgfb1,Tgfbr1,Thbs1,Thbs2,Thbs4,Timm10,Timm13,Timm17a,Timm17b,Timm22,Timm23,Timm44,Timm50,Timm8a1,Timm8b,Timm9,Timp1,Timp2,Tlr2,Tlr4,Tlr7,Tlr9,Tmcc3,Tmem119,Tmem63a,Tnf,Tomm20,Tomm22,Tomm40,Tomm70a,Tppp,Trem2,Tspan2,Tyrobp,Ugt8a,Uqcc1,Uqcc2,Uqcc3,Uqcr10,Uqcr11,Uqcrb,Uqcrc1,Uqcrc2,Uqcrfs1,Uqcrh,Uqcrq,Vamp2,Vamp7,Vdac1,Vdac2,Vdac3,Vim,Vtn,Wasf3,Yme1l1,Zfp24
0,0.599,0.0475,0.0839,0.0636,0.1367,0.8784,0.0186,3.0768,0.1556,1.9706,1.2794,1.5939,1.2255,1.0542,1.491,1.4477,1.2043,1.3938,0.7378,1.8448,1.4068,1.5089,1.3904,1.4528,1.0716,0.09,0.6182,0.0077,0.2289,1.1157,0.1709,0.0,0.3556,1.7454,0.2452,0.2755,0.1909,0.0,0.0,0.0,0.0011,0.0015,0.0233,0.6163,0.0223,0.0081,0.0047,0.0,0.0039,0.0098,0.0011,0.0056,0.0691,0.0178,0.1152,0.1967,0.0058,0.0134,0.0112,0.1007,0.0017,1.355,0.0197,1.3824,0.0456,0.0196,0.0,0.1516,0.0145,2.1864,0.0931,1.8388,0.0,0.0281,0.0189,3.3986,0.4294,0.1649,3.9658,0.0769,1.4029,0.0096,0.0,0.0,0.0407,0.0534,0.0457,1.2724,0.3281,2.3745,0.0,0.9226,1.5102,1.4323,0.002,1.4345,0.0657,2.1888,0.0083,1.7339,0.881,0.9153,0.0018,2.1687,2.0111,0.0051,0.2744,0.0064,0.2423,0.2399,0.3531,0.0134,0.256,0.4395,0.1225,0.0019,0.0068,1.7635,0.0007,0.0,0.0033,0.6213,1.1298,0.0221,1.0455,0.6367,0.1941,0.6912,0.0029,0.1098,0.008,0.0077,0.5795,0.8303,0.3853,0.1424,0.2753,0.4777,0.1917,0.0125,0.0036,0.0,0.0,0.1621,0.2277,0.5062,0.5764,0.6234,0.0787,0.6823,0.7167,1.0347,0.5489,2.9525,0.0381,0.0,1.6579,1.4542,0.0223,0.0189,0.0658,0.0,0.3448,0.2032,0.0722,1.6116,1.2179,0.4675,0.0089,5.6632,2.5123,0.2722,0.0021,0.0012,0.1508,0.0591,0.0498,1.0751,1.1618,1.6986,0.1389,0.001,0.0014,0.0134,0.0794,2.1674,0.0402,0.0355,0.0027,0.0019,0.0244,0.0049,0.0021,0.0,0.0011,0.0066,0.0041,0.0,0.0,0.5073,0.0039,0.0011,0.0066,0.0093,0.3236,0.0093,0.0109,0.2107,0.4352,0.0976,0.0402,0.1939,0.8268,0.0317,0.0645,0.0043,0.0983,0.2021,0.2817,0.4049,0.4829,0.0329,0.0021,0.003,0.04,0.0285,0.1797,0.0273,0.0081,0.0356,0.0338,0.3805,0.0,0.0306,0.0085,0.3009,1.1122,0.7051,2.4479,0.0202,0.0135,0.0,0.101,0.823,0.1673,1.4592,0.003,0.033,0.0964,0.0353,0.0793,3.2972,3.9069,0.8318,1.3341,0.0,0.0021,4.1622,0.7731,0.3513,0.0269,0.1995,0.2704,0.1501,0.0041,0.0,3.408,2.7543,1.9505,1.0932,0.0036,0.0,0.785,0.0,1.8432,0.2441,0.5733,0.1264,0.074,0.1711,0.5765,1.349,1.5026,0.3538,0.0064,2.2798,0.6016,0.588,0.8658,0.6315,1.5032,1.3232,1.3867,1.4442,0.0006,1.1224,0.9631,1.3107,0.6991,0.3813,1.0259,0.0712,0.4847,0.2677,0.1425,0.0779,0.0361,0.161,1.1765,1.3005,0.9476,0.9876,1.1247,0.8808,0.493,1.11,1.2309,1.5709,0.9756,1.2,0.3327,0.8085,0.425,0.5205,1.3745,0.9856,1.1404,0.5266,0.6218,0.798,0.6004,0.2949,0.0817,0.0191,0.7907,0.0011,0.2014,0.0902,0.0521,0.0545,0.0,0.0007,0.4014,0.1106,0.0986,0.3885,0.0035,0.0934,0.0,0.3947,2.2817,0.8686,0.0806,0.2772,2.0811,0.1185,0.0774,0.0238,0.0297,0.1746,0.0774,0.009,0.5243,0.4171,0.9003,0.5894,0.0224,0.0718,0.0075,0.0087,0.1306,5.6506,1.3431,0.0028,0.0,0.0291,0.0275,0.9513,0.7396,0.0,0.0041,0.6219,1.4916,0.2721,0.098,0.0141,0.0017,0.1841,0.0306,0.0626,0.73,0.2583,0.1252,0.091,0.1441,0.5201,0.4411,0.3465,0.7923,0.0648,0.0,2.9647,0.0839,0.0068,0.0,0.0009,0.0516,0.0593,1.9232,0.0021,0.0,0.0011,0.2582,0.0718,0.3692,0.1778,0.2351,1.0452,2.0545,0.7296,0.1979,0.0111,0.0984,0.1899,1.576,0.1107,0.1428,0.0305,0.0007,0.2561,0.7663,0.3608,0.4075,0.554,0.1091,0.2666,0.0059,0.0,0.002,0.0576,0.2907,0.6054,0.4661,0.01,0.0435,0.0028,0.0029,0.1024,0.0021,2.6009,0.0008,0.0027,0.1923,0.0421,0.123,0.0,0.009,0.0,0.152,0.9854,0.5975,0.275,0.3037,0.0294,0.238,0.2426,0.1562,0.779,0.2012,0.0,0.824,0.0158,0.002,0.0082,0.0,1.3341,0.0709,1.1489,0.0388,1.1539,0.7399,0.2782,0.1732,1.4739,0.0981,2.2875,0.1288,2.0271,0.0942,0.7656,0.3267,1.3364,1.4319,1.111,0.6205,0.8504,0.5291,1.4283,1.2142,0.6966,0.4452,0.4755,1.2829,0.7847,0.0547,0.0029,0.2004,0.3492,0.3982
1,0.5607,0.0529,0.0642,0.041,0.0905,0.7292,0.0232,2.9307,0.1046,1.5554,1.1874,1.4769,1.1591,1.0312,1.4015,1.401,1.1835,1.2695,0.7335,1.8525,1.3912,1.4575,1.2357,1.526,1.0318,0.0808,0.5742,0.0028,0.1795,0.9873,0.1645,0.0009,0.3749,1.5928,0.2533,0.2997,0.1601,0.002,0.0,0.0,0.0074,0.0011,0.0305,0.5203,0.028,0.0047,0.0028,0.0,0.012,0.0118,0.0024,0.0043,0.0504,0.0264,0.149,0.2275,0.0017,0.0077,0.0096,0.0468,0.0,1.2426,0.0276,1.0405,0.0454,0.0123,0.0,0.0971,0.0109,2.0839,0.1024,1.7592,0.0,0.0224,0.0251,3.4278,0.3743,0.2155,3.7641,0.0674,1.3064,0.0074,0.0,0.0,0.0516,0.0482,0.0403,1.0936,0.3591,2.4512,0.0,0.9237,1.5079,1.4734,0.0033,1.5007,0.0232,2.1593,0.0082,1.7477,0.8944,0.9652,0.0009,2.1776,2.0468,0.0051,0.2492,0.009,0.2548,0.2132,0.316,0.0125,0.2234,0.3177,0.0962,0.0096,0.0027,1.565,0.0007,0.01,0.0026,0.4889,1.0168,0.025,0.9121,0.566,0.1828,0.6457,0.0006,0.0735,0.0118,0.0081,0.5818,0.827,0.2439,0.0865,0.1501,0.4567,0.1597,0.0172,0.0079,0.0,0.0047,0.157,0.195,0.4556,0.4658,0.3755,0.0408,0.902,0.6138,0.8351,0.304,2.9563,0.0494,0.0,1.4537,0.7437,0.021,0.0206,0.0622,0.0,0.256,0.1668,0.0631,1.5286,0.7924,0.3047,0.0095,5.9022,2.3174,0.1929,0.0045,0.0029,0.1128,0.074,0.0501,0.8667,0.92,1.4637,0.119,0.001,0.0,0.0013,0.0473,1.9476,0.0425,0.0253,0.001,0.0052,0.0667,0.0123,0.003,0.0,0.0011,0.0097,0.0046,0.0,0.0009,0.4583,0.0006,0.0007,0.008,0.0066,0.3379,0.0042,0.0046,0.1972,0.3233,0.0893,0.0737,0.1863,0.5429,0.0416,0.0708,0.0028,0.0714,0.2394,0.2711,0.2777,0.4043,0.0517,0.0013,0.0007,0.0302,0.0161,0.1785,0.0147,0.0013,0.0252,0.0179,0.3885,0.0,0.0148,0.0033,0.2483,0.8565,0.5079,2.1783,0.014,0.016,0.0301,0.1841,0.7571,0.1467,1.3079,0.0009,0.0346,0.0752,0.0866,0.0836,3.0335,4.2048,0.8019,1.2873,0.0,0.0018,4.2219,0.7276,0.2999,0.025,0.1548,0.2682,0.1326,0.0049,0.003,3.6842,2.6396,1.8735,1.0972,0.0007,0.0011,0.538,0.0009,2.3107,0.3272,0.4998,0.0701,0.0565,0.0956,0.4992,1.2424,1.3168,0.2817,0.0032,2.0356,0.5126,0.5218,0.7579,0.6813,1.4866,1.3225,1.2252,1.4559,0.0,1.0458,0.9804,1.3632,0.7073,0.3809,0.9879,0.0542,0.3604,0.2811,0.1483,0.076,0.0293,0.1416,1.1766,1.2693,0.8768,0.9052,1.0869,0.879,0.5353,1.0888,1.2233,1.5585,0.9629,1.1688,0.3131,0.7146,0.4229,0.4562,1.3645,0.9483,1.1302,0.5455,0.5671,0.7827,0.5145,0.3608,0.0787,0.0284,0.8567,0.0013,0.1202,0.0784,0.0383,0.0604,0.0,0.0,0.3128,0.0968,0.0614,0.5703,0.0061,0.0841,0.0,0.3451,1.968,0.6676,0.0813,0.2219,1.4185,0.091,0.0619,0.013,0.0208,0.1302,0.1645,0.013,0.4437,0.3792,0.802,0.7583,0.0285,0.0335,0.0118,0.007,0.1175,5.5229,0.9203,0.0037,0.001,0.0301,0.0293,0.7533,0.5922,0.0,0.0025,0.687,1.4152,0.2355,0.0712,0.0188,0.0,0.1285,0.0291,0.0677,0.6955,0.2413,0.1436,0.058,0.1335,0.4695,0.4054,0.3549,0.6872,0.0568,0.0,3.2086,0.0794,0.0096,0.0023,0.0012,0.0449,0.0524,1.9108,0.0,0.0012,0.0029,0.2252,0.0471,0.3022,0.157,0.2107,0.905,2.0336,0.7209,0.1781,0.0291,0.098,0.1424,1.2528,0.1317,0.113,0.0301,0.0012,0.191,0.6102,0.4025,0.3088,0.4499,0.0854,0.2062,0.0091,0.0,0.0027,0.0651,0.265,0.494,0.4233,0.0053,0.04,0.0037,0.0102,0.1057,0.0034,2.4094,0.0,0.0009,0.186,0.038,0.1098,0.003,0.0022,0.0028,0.168,0.985,0.5753,0.2178,0.2525,0.0445,0.1904,0.216,0.1086,0.8317,0.1855,0.0,0.6204,0.0221,0.0013,0.0145,0.0,1.1601,0.0567,1.0087,0.0403,1.1359,0.6743,0.242,0.1263,1.3167,0.0814,2.2308,0.1202,1.6574,0.0776,0.7328,0.3241,1.3412,1.4785,1.0977,0.4836,0.7295,0.5216,1.4837,1.2617,0.6396,0.4168,0.4728,1.1593,0.7449,0.0343,0.003,0.219,0.326,0.3595
2,0.6035,0.071,0.0773,0.0627,0.1168,0.9112,0.0222,3.1608,0.207,1.9352,1.3044,1.608,1.2066,1.0644,1.459,1.4306,1.2214,1.354,0.7888,1.85,1.4116,1.4629,1.3088,1.474,1.1077,0.0659,0.6444,0.0009,0.2792,1.1493,0.1626,0.0,0.3439,1.8392,0.2994,0.3555,0.1963,0.0021,0.0,0.0,0.0017,0.0009,0.0307,0.5503,0.02,0.0053,0.0017,0.0,0.0029,0.0067,0.001,0.0073,0.0458,0.0216,0.1417,0.2715,0.0074,0.0091,0.0197,0.0804,0.0014,1.383,0.024,1.4837,0.0522,0.0129,0.0004,0.1816,0.0196,2.3771,0.1037,1.8596,0.0,0.0234,0.0192,3.3903,0.4211,0.1793,3.9345,0.0764,1.4284,0.0129,0.0,0.0,0.0393,0.0551,0.0617,1.1364,0.3071,2.3768,0.0,0.974,1.5068,1.4248,0.0004,1.4225,0.0603,2.1997,0.0128,1.6992,0.9408,0.8922,0.0009,2.1315,1.9475,0.0065,0.2418,0.0162,0.2375,0.2156,0.3444,0.0261,0.2354,0.4035,0.1288,0.0085,0.0095,1.8681,0.0006,0.0053,0.0042,0.6713,1.2223,0.0334,1.0813,0.7116,0.2839,0.6987,0.0028,0.1289,0.0076,0.0092,0.6063,0.8652,0.3951,0.1321,0.2716,0.5324,0.2125,0.0158,0.0005,0.0,0.0016,0.203,0.2309,0.5788,0.5663,0.6712,0.0909,0.6147,0.6975,0.9387,0.4353,2.9874,0.0544,0.0,1.6401,1.7569,0.017,0.0195,0.0726,0.0,0.3644,0.2316,0.0604,1.6249,1.3904,0.4915,0.0136,5.6224,2.6186,0.228,0.0,0.0,0.1652,0.0694,0.0557,1.0934,1.1519,1.6385,0.1326,0.0013,0.0,0.0125,0.0702,2.1592,0.0329,0.041,0.001,0.001,0.0319,0.0029,0.0,0.0,0.0011,0.0092,0.0047,0.0,0.0009,0.4815,0.0024,0.0008,0.0045,0.0261,0.4271,0.0118,0.0105,0.2539,0.4436,0.1037,0.043,0.1963,0.8499,0.0473,0.0642,0.0015,0.0813,0.1941,0.2959,0.4626,0.5009,0.0424,0.0,0.001,0.0355,0.0328,0.1682,0.018,0.0028,0.0372,0.0401,0.335,0.0,0.0311,0.0077,0.3181,1.146,0.8145,2.4153,0.0134,0.0309,0.0,0.1414,0.9801,0.1617,1.5227,0.0026,0.0377,0.105,0.0529,0.1176,3.2783,3.9212,0.9097,1.4077,0.0,0.0012,4.138,0.8035,0.3965,0.0222,0.1844,0.2862,0.1277,0.0051,0.0,3.31,2.7617,1.8845,1.072,0.01,0.0,0.7659,0.0024,1.7501,0.1896,0.5646,0.1053,0.0921,0.1566,0.643,1.3272,1.4782,0.3673,0.0054,2.3128,0.5844,0.6132,0.8256,0.6639,1.5193,1.3509,1.3166,1.4792,0.0008,1.079,0.9685,1.3229,0.7257,0.3645,1.0124,0.0657,0.4792,0.3214,0.1465,0.0854,0.0321,0.1475,1.2081,1.301,0.8812,0.9633,1.0924,0.9552,0.5292,1.0862,1.2577,1.5192,0.9247,1.1936,0.3569,0.8286,0.4292,0.5337,1.3903,0.9491,1.1612,0.5841,0.6223,0.8113,0.6061,0.3053,0.0893,0.0166,0.6145,0.0,0.2343,0.0731,0.0747,0.0361,0.0,0.0012,0.4083,0.1094,0.0951,0.4242,0.0024,0.0953,0.0,0.364,2.3125,0.8395,0.0737,0.2519,2.1909,0.1261,0.0901,0.0226,0.033,0.165,0.0807,0.0129,0.5434,0.4274,0.8413,0.7768,0.0228,0.0533,0.0096,0.0102,0.1413,5.6448,1.2718,0.0032,0.0007,0.0249,0.0318,0.9397,0.7663,0.0,0.0,0.5999,1.4979,0.2823,0.101,0.0163,0.0013,0.1795,0.0399,0.0828,0.7347,0.2842,0.1301,0.0802,0.1417,0.5139,0.4507,0.3833,0.8456,0.0644,0.0,2.5144,0.0886,0.0064,0.0,0.0,0.0603,0.0568,2.0157,0.0,0.0012,0.0025,0.2506,0.054,0.3411,0.1497,0.2136,1.0626,2.1225,0.754,0.217,0.0099,0.1576,0.2145,1.5411,0.1104,0.1639,0.0427,0.0029,0.2559,0.8146,0.4299,0.3869,0.5163,0.1194,0.2521,0.0091,0.0,0.0,0.0739,0.2958,0.6264,0.4071,0.0109,0.0561,0.0073,0.0045,0.09,0.0013,2.6584,0.0,0.0019,0.1998,0.0474,0.1419,0.0012,0.0098,0.002,0.1644,0.9683,0.6228,0.2469,0.3051,0.0531,0.2258,0.2321,0.1174,0.805,0.1888,0.0,0.9278,0.0221,0.0071,0.0104,0.0007,1.3229,0.0708,1.1225,0.0625,1.1789,0.7405,0.3076,0.1482,1.4483,0.1341,2.2642,0.1741,2.0508,0.0933,0.7564,0.3355,1.3108,1.3955,1.0936,0.661,0.8186,0.5492,1.4852,1.2541,0.6613,0.4646,0.504,1.2496,0.7881,0.0567,0.0034,0.2344,0.3169,0.4228
3,0.636,0.0762,0.0748,0.0639,0.1072,0.8765,0.0252,3.4563,0.215,2.034,1.3161,1.6745,1.2439,1.1733,1.1159,1.4755,1.1608,1.3245,0.6994,1.774,1.3075,1.1642,0.9156,1.2415,1.1038,0.0706,0.5186,0.0044,0.2552,1.0195,0.2032,0.0006,0.2806,1.6665,0.3277,0.3807,0.231,0.0,0.0,0.0,0.0025,0.0006,0.0335,0.5278,0.0151,0.003,0.0059,0.0,0.0114,0.0186,0.0015,0.0047,0.0611,0.0206,0.0987,0.1869,0.0012,0.006,0.011,0.0925,0.0013,1.3257,0.0184,1.399,0.0459,0.0117,0.0,0.1096,0.0183,2.2326,0.0867,1.8666,0.0,0.0276,0.0141,3.4566,0.4118,0.1787,3.9489,0.0707,1.4835,0.0128,0.0011,0.0005,0.0413,0.0669,0.0436,0.8717,0.2332,2.4479,0.0,0.9425,1.3609,1.2962,0.0029,1.1906,0.0377,1.8151,0.0164,1.436,0.9718,0.7831,0.0,1.698,1.7981,0.0,0.2404,0.0172,0.2449,0.2263,0.3286,0.0247,0.1992,0.4089,0.1349,0.008,0.0054,1.6785,0.0007,0.0062,0.0087,0.5432,1.2051,0.0373,1.0543,0.6151,0.2445,0.7255,0.0,0.11,0.0101,0.0074,0.5566,0.8156,0.3211,0.0884,0.2014,0.5208,0.209,0.0135,0.0061,0.0004,0.0008,0.1996,0.1994,0.4807,0.5306,0.5188,0.0496,0.74,0.6559,1.2484,0.4116,2.9383,0.0494,0.0,1.5475,1.4528,0.026,0.0212,0.0574,0.0,0.2779,0.2247,0.0607,1.6192,1.2211,0.4499,0.011,5.7713,2.3986,0.2172,0.0015,0.0009,0.1443,0.0644,0.0531,1.1475,1.2837,1.5888,0.1574,0.0,0.0,0.0105,0.0812,2.2442,0.027,0.0422,0.0029,0.0024,0.0563,0.0028,0.0024,0.0014,0.0016,0.0026,0.0051,0.0006,0.0006,0.4575,0.0007,0.0008,0.0,0.0034,0.394,0.0098,0.0025,0.2464,0.4452,0.0802,0.039,0.2357,0.6526,0.0352,0.0657,0.0018,0.0926,0.2632,0.2962,0.3243,0.4857,0.0354,0.0,0.0009,0.0312,0.0322,0.1821,0.0288,0.0032,0.0506,0.0348,0.3861,0.0,0.0273,0.0065,0.3264,1.3596,0.759,2.6656,0.0152,0.0333,0.0006,0.0726,0.8927,0.1481,1.3252,0.0045,0.0386,0.0863,0.055,0.0816,3.3402,3.8612,0.9013,1.4243,0.0,0.0013,4.0258,0.8764,0.3654,0.0263,0.1338,0.2618,0.1244,0.0076,0.0,3.2929,2.6987,1.8285,1.0636,0.005,0.003,0.6236,0.0007,1.5084,0.1649,0.3156,0.0797,0.0716,0.154,0.5569,1.2038,1.372,0.4407,0.0054,2.2004,0.3686,0.6358,0.7868,0.6319,1.2843,1.1007,0.9285,1.2897,0.0011,0.8042,0.9076,1.1665,0.7954,0.4447,1.0325,0.0687,0.4375,0.3223,0.1559,0.0809,0.0344,0.1624,1.2231,1.309,0.6791,0.846,0.9717,0.9171,0.4691,1.0194,1.2116,1.5228,0.7666,1.1638,0.3629,0.7616,0.4752,0.5339,1.257,0.8927,1.2054,0.5596,0.6719,0.8963,0.5013,0.2698,0.0997,0.02,0.3251,0.0009,0.2767,0.0952,0.0408,0.0551,0.0,0.0,0.1756,0.0979,0.079,0.381,0.0052,0.0836,0.0,0.3979,2.3339,0.8018,0.0822,0.2681,1.9553,0.0955,0.0906,0.0146,0.0155,0.1476,0.0397,0.0135,0.5205,0.432,0.8486,0.7641,0.0262,0.0674,0.0086,0.0098,0.1119,5.3583,1.2054,0.002,0.0,0.0172,0.0251,0.9261,0.8708,0.0005,0.0013,0.5207,1.4913,0.2995,0.1228,0.02,0.0012,0.2161,0.0264,0.0751,0.742,0.3263,0.1418,0.0727,0.1277,0.6446,0.4467,0.4008,0.7294,0.0642,0.0,0.8294,0.0743,0.011,0.0019,0.001,0.0515,0.0961,2.0183,0.0,0.0,0.0027,0.2081,0.0553,0.3533,0.1696,0.1944,1.0411,2.1259,0.7967,0.1972,0.0139,0.1468,0.2272,1.3006,0.1355,0.1425,0.0453,0.0022,0.2144,0.6993,0.5604,0.3205,0.5658,0.0994,0.2368,0.008,0.0,0.0072,0.0542,0.3058,0.6517,0.5035,0.0082,0.0286,0.0108,0.007,0.1082,0.0029,2.6803,0.0007,0.0006,0.191,0.0396,0.1114,0.0018,0.0152,0.0008,0.1882,0.9518,0.6186,0.2482,0.2852,0.0493,0.1993,0.2077,0.0976,0.7508,0.1839,0.0004,0.8134,0.0183,0.0042,0.0069,0.0008,1.1747,0.0646,1.199,0.0538,1.1208,0.7198,0.3128,0.1677,1.5258,0.151,2.2487,0.1415,1.942,0.1006,0.6043,0.3534,1.1137,1.066,0.9133,0.6521,0.8658,0.5631,1.3294,1.069,0.6708,0.4852,0.4469,1.2952,0.7944,0.0335,0.0039,0.2091,0.3088,0.4152
