gene,log2FC,p
Mcoln3,0.0,1.0
Mcoln2,0.0,1.0
Lpar3,0.0021909734,0.5804651
Gm10636,0.0,1.0
Ssx2ip,-0.01636158,0.60391206
Ctbs,-0.007774681,0.7632907
Spata1,0.013414342,0.6215885
Gng5,-0.021809876,0.8549106
Rpf1,-0.012982875,0.60082036
Uox,0.0,1.0
Samd13,-0.0018869834,0.74360406
Prkacb,-0.04180354,0.31756824
Ttll7,0.018562138,0.66208184
Adgrl2,0.00025213463,0.9384615
Gm43573,-0.004107134,0.4226497
Gm30382,0.0,1.0
4930555A03Rik,0.0,1.0
Adgrl4,0.0032321652,0.8199599
Ifi44,0.0,1.0
Ptgfr,0.0045996075,0.4226497
Gipc2,0.0,1.0
Dnajb4,0.13224727,0.19514152
Fubp1,0.18642819,0.013776156
Nexn,-0.0030241162,0.38000578
Fam73a,-0.00015088916,0.98783106
Usp33,0.0027264357,0.91413784
Zzz3,-0.031481862,0.29495934
Ak5,0.025220752,0.2603981
Pigk,0.039181285,0.22524531
St6galnac5,-0.008224599,0.37411857
Gm16213,0.0,1.0
Gm43832,0.0,1.0
St6galnac3,0.0062206984,0.9279051
Msh4,0.0010947715,0.4226497
Rabggtb,0.038161576,0.19512178
Gm43400,0.0,1.0
Acadm,-0.0021498501,0.96677876
Slc44a5,-0.039474443,0.20889416
Tyw3,0.020884585,0.32089296
Cryz,0.01922344,0.26397005
Erich3,0.005059615,0.80812603
Tnni3k,0.0,1.0
Fpgt,0.008450292,0.8597058
Lrriq3,0.0075301253,0.09049314
4930570G19Rik,0.031548664,0.36301392
Negr1,0.04207301,0.4574715
Gm15577,0.0,1.0
Gm43159,0.0,1.0
Zranb2,-0.07235372,0.22003162
Ptger3,0.0,1.0
Cth,0.0015856219,0.7433782
1810013D15Rik,0.0,1.0
Ankrd13c,-0.056214273,0.09593319
Srsf11,0.1668911,0.0056271227
Lrrc40,-0.0016401112,0.9382607
B230334C09Rik,-0.08001956,0.055908054
Lrrc7,0.047858685,0.51975757
Depdc1a,0.0,1.0
Rpe65,0.0,1.0
Wls,0.06826866,0.21973814
AI838599,0.0,1.0
Tmem68,0.010982573,0.76850766
Tgs1,0.02069068,0.79160553
2210414B05Rik,0.0,1.0
Lyn,0.012999766,0.26687896
Gm26857,0.0008473732,0.42264977
Rps20,0.052342534,0.4360956
Mos,0.0,1.0
Plag1,-0.003495065,0.4831015
Chchd7,-0.00020032004,0.9783944
Gm11808,0.012662545,0.8208355
Penk,0.0021948284,0.4226497
Impad1,0.008948326,0.84036523
Fam110b,-0.0042616427,0.956985
Ubxn2b,-0.0217174,0.35683957
4930430E12Rik,0.0,1.0
Sdcbp,-0.05154115,0.5424946
Nsmaf,-0.06286672,0.14878227
Tox,0.020671368,0.3293619
Car8,-0.07397729,0.42755267
Rab2a,0.1844204,0.36621246
Chd7,0.10363597,0.37546885
Clvs1,-0.0016553937,0.72244304
Asph,-0.006370142,0.8910752
2610301B20Rik,0.029691681,0.4798885
Plekhf2,0.0006095469,0.9831665
Ndufaf6,0.03730913,0.13388088
Gm11827,0.0,1.0
Trp53inp1,-0.053968996,0.13012128
Ccne2,-0.024553359,0.24607922
Ints8,0.01123631,0.84247416
Dpy19l4,-0.05596897,0.41210732
Gm26663,0.0,1.0
Esrp1,0.0004337576,0.8099652
1110037F02Rik,0.023565307,0.6643156
Rad54b,-0.0025846686,0.42264965
Fsbp,0.0049492805,0.42319626
Gem,0.015022721,0.63218695
Pdp1,-0.025716573,0.4829666
Gm10604,0.0,1.0
Gm26895,0.0,1.0
Tmem67,0.003851194,0.8443179
Rbm12b2,-0.050476886,0.24742483
Rbm12b1,-0.027686723,0.27336502
Fam92a,-8.136034e-05,0.99892914
Triqk,-0.0114454515,0.714462
Runx1t1,0.0077459216,0.832625
Slc26a7,0.0,1.0
Lrrc69,0.0,1.0
Otud6b,0.019192263,0.6597734
Tmem55a,-0.0059300363,0.9084376
Gm11837,0.023077544,0.42150643
Necab1,0.00024431362,0.94641113
Tmem64,0.005258128,0.7684311
Calb1,0.004783793,0.41264993
Decr1,-0.0052158237,0.85013974
Nbn,-0.03754694,0.11992382
Osgin2,0.080741316,0.08928024
Ripk2,0.014877964,0.5054659
Gm11851,0.0,1.0
Mmp16,-0.11766279,0.011273605
Cpne3,-0.042787313,0.45076895
Rmdn1,-0.01933381,0.6175811
Gm12353,0.0,1.0
Wwp1,-0.028647333,0.39437658
Slc7a13,0.0,1.0
Atp6v0d2,0.0,1.0
Ttpa,0.0019316482,0.7954972
Ggh,-0.032140136,0.7172607
Nkain3,0.043204233,0.38502955
Ccnc,-0.03568703,0.366667
Tstd3,0.004424073,0.90918905
Usp45,-0.047313966,0.31072772
Pnisr,0.083245754,0.42746747
Coq3,0.034535218,0.22591214
Faxc,0.0126348585,0.3668866
Fbxl4,-0.004931405,0.91216916
Pou3f2,0.07785362,0.100936115
Gm30731,-0.0009239339,0.915479
Gm28448,0.0,1.0
Gm27243,0.00059099926,0.85404027
Mms22l,0.004114026,0.75367934
Klhl32,-0.040382296,0.14741784
Gm11899,0.0,1.0
Ndufaf4,0.06362367,0.15234306
Gpr63,0.0013107997,0.85924536
Fhl5,0.0,1.0
Ufl1,0.05164972,0.3625215
Fut9,-0.042957544,0.4869732
Manea,-0.016325593,0.7046307
Epha7,0.00634975,0.81040174
Gm11924,-5.0828792e-05,0.98935044
Map3k7,0.011372447,0.70643157
Bach2,-0.0035798997,0.8955453
Bach2os,-0.002086006,0.21202588
Casp8ap2,0.039231434,0.19211218
Mdn1,-0.053448305,0.16409199
Lyrm2,0.038371503,0.2539563
Ankrd6,-0.051462248,0.20851874
Rragd,-0.05993519,0.1594845
Ube2j1,-0.022807077,0.6764052
Gabrr2,0.0026328969,0.61341965
Gabrr1,-0.001578787,0.42264977
Pm20d2,0.0027674139,0.6745185
Srsf12,0.008561712,0.337794
Pnrc1,0.19225112,0.04281223
Rngtt,-0.012403026,0.6982957
Cnr1,-0.012028813,0.8051109
Spaca1,0.0010965916,0.4226497
Akirin2,-0.010192096,0.8591367
Orc3,0.04167831,0.39708418
Rars2,-0.04816176,0.0006389246
Slc35a1,0.043557078,0.106117345
Cfap206,0.00181005,0.42264965
Smim8,0.021780089,0.65181065
Zfp292,-0.002705127,0.9460554
Mob3b,0.012125205,0.54611814
3110043O21Rik,-0.013072789,0.27861103
Lingo2,-0.00808382,0.7039935
Gm12371,0.0,1.0
Aco1,-0.024482429,0.66050196
Ddx58,-0.0057143047,0.8449885
Topors,0.10586293,0.07828323
Toporsos,-0.015685573,0.4206443
Ndufb6,0.016571343,0.85036945
Tmem215,0.0,1.0
Aptx,0.02509068,0.31038356
Gm6297,0.0019100998,0.8859988
Dnaja1,0.14034855,0.33529943
Smu1,0.100101486,0.15139756
B4galt1,0.011089727,0.56749904
Spink4,0.0,1.0
Bag1,0.018386528,0.7464571
Chmp5,0.05377078,0.41645172
Nfx1,-0.06504826,0.14703329
Aqp7,0.0,1.0
Aqp3,0.0,1.0
Nol6,-0.033076286,0.108511925
Ube2r2,0.0550372,0.54790163
Ubap2,-0.01968889,0.74147594
Dcaf12,0.04681267,0.54560417
Ubap1,0.023804814,0.4036932
Kif24,-0.00486246,0.42264977
Nudt2,-0.04122153,0.18721713
AI464131,-0.017213754,0.77727115
1110017D15Rik,-0.007569379,0.69339126
Fam219aos,0.00047850746,0.42264965
Fam219a,-0.0047962964,0.871854
Dnaic1,0.0016318047,0.87366676
Enho,-0.051305532,0.77774835
Gm12406,0.0,1.0
Gm12405,0.0,1.0
Cntfr,-0.058790326,0.60956824
Il11ra1,-0.0054179057,0.58548653
Rpp25l,0.03354132,0.6291755
Dctn3,0.06647551,0.42871565
Sigmar1,-0.021721438,0.26465124
Galt,0.048422717,0.37968987
Ccl27a,0.008757547,0.85740894
Gm13307,-0.0019314503,0.42264965
Gm20878,-0.004131017,0.49683583
Gm13306,0.0,1.0
Gm13305,0.0025944703,0.42264965
Gm10600,-0.013284868,0.81054246
Gm2163,0.0011145615,0.42264965
Gm2564,0.0,1.0
4930578G10Rik,0.0038875313,0.4226497
Ccl19,0.0,1.0
Gm12394,0.0,1.0
Fam205a1,0.0021812997,0.42264965
Phf24,0.015358722,0.48385847
Dnajb5,-0.021749757,0.36712334
1700022I11Rik,0.005615598,0.42264977
Vcp,-0.04346156,0.6935276
Fancg,0.0012785997,0.9373866
Pigo,-0.016877934,0.62400126
Stoml2,-0.007490188,0.8802084
Gm26643,0.0,1.0
Fam214b,-0.024278373,0.48306814
Gm26881,-0.012858934,0.48825157
Unc13b,-0.029216357,0.41173705
Atp8b5,-0.005966689,0.45706627
Rusc2,-0.059371248,0.06532855
Fam166b,0.0026912678,0.42264965
Tesk1,-0.07279144,0.004346915
Cd72,0.0018541098,0.4798049
Sit1,0.0,1.0
Ccdc107,-0.06505042,0.46125245
Arhgef39,0.0,1.0
Gm12454,0.0,1.0
Car9,0.0036900167,0.42264977
Tpm2,0.010028813,0.047583584
Tln1,0.0958468,0.14861625
Creb3,0.043132186,0.02758691
Gba2,-0.040457565,0.11816097
Rgp1,-0.024266373,0.20656285
Msmp,0.0,1.0
Npr2,-0.09857316,0.1691503
Spag8,-0.00652268,0.6873931
Hint2,0.024040014,0.81481355
Fam221b,-0.0027682206,0.4226497
Tmem8b,-0.03554362,0.2711092
Hrct1,0.002322364,0.42264965
5430416O09Rik,0.0,1.0
A630077J23Rik,0.0,1.0
Reck,-0.022168878,0.3738386
Glipr2,0.0020088998,0.4226497
Clta,0.124222994,0.20746873
Gne,0.027057983,0.36643195
Rnf38,0.053957775,0.25654295
Melk,-0.0029675483,0.42264965
Pax5,0.0,1.0
Zcchc7,0.1342389,0.04055112
Grhpr,0.10394476,0.25830424
Zbtb5,0.03646653,0.2836291
1700055D18Rik,0.011191405,0.20075195
Polr1e,0.005147483,0.8021362
Fbxo10,-0.03371066,0.035730228
Tomm5,0.07517055,0.0981312
Frmpd1,0.006480314,0.7926926
Frmpd1os,0.00181005,0.42264965
Trmt10b,-0.011800714,0.5209277
Exosc3,0.0057579055,0.76483876
Dcaf10,-0.0006571114,0.98031014
Slc25a51,0.023051947,0.12607168
Shb,-0.00036089867,0.94951236
Aldh1b1,-0.003932923,0.8084979
Igfbpl1,0.0028880695,0.4226497
Stra6l,0.0,1.0
Ccdc180,0.0,1.0
Tdrd7,-0.03581132,0.378861
Tmod1,0.03487418,0.5219866
Tstd2,0.027851082,0.09021609
Ncbp1,-0.0046660304,0.73524
Xpa,0.045985863,0.16516434
Trmo,0.005893225,0.672133
Hemgn,0.0,1.0
Anp32b,0.08294019,0.07320285
Nans,0.031759404,0.29007095
Trim14,0.0043667853,0.28080934
Coro2a,0.0,1.0
Tbc1d2,-0.009400324,0.41712055
Gabbr2,-0.0652926,0.2962663
Gm568,0.0,1.0
Anks6,-0.01254705,0.5505173
Galnt12,0.014342725,0.22379516
Col15a1,0.0035110451,0.24849164
Tgfbr1,0.00019207597,0.9976673
Alg2,-0.028949708,0.71663374
Sec61b,0.016557693,0.9071987
Nr4a3,0.011380482,0.6074104
Stx17,-0.058268547,0.28868118
Erp44,-0.028154433,0.7550261
Invs,0.015172645,0.8246125
Tex10,0.001018703,0.9582029
Msantd3,-0.007458478,0.78618777
Tmeff1,0.008540869,0.8932741
Murc,0.0068609156,0.5788809
Plppr1,-0.073838234,0.2674775
Acnat1,0.0,1.0
Baat,0.0,1.0
Mrpl50,0.015469581,0.5388285
Zfp189,0.021682346,0.19780144
Aldob,0.0,1.0
Tmem246,0.048499912,0.5824839
Rnf20,0.044834316,0.109419756
Grin3a,-0.07709682,0.40017465
Ppp3r2,-0.0152570885,0.3989547
Smc2os,-0.0025923902,0.3230136
Smc2,-0.017463312,0.558756
Nipsnap3b,0.076455906,0.10003569
Abca1,0.044699788,0.5650558
AI427809,0.0,1.0
Gm12496,0.0,1.0
Slc44a1,0.20304996,0.011851541
1700060J05Rik,-0.0024320453,0.42264977
Fsd1l,0.0014159679,0.97586
Fktn,-0.02029103,0.42589062
Tal2,0.0027366083,0.4226497
Tmem38b,-0.0020794272,0.92828625
Zfp462,-0.058947206,0.29262865
Rad23b,-0.03362152,0.5446641
Klf4,0.15652531,0.18775615
2310081O03Rik,0.0,1.0
Ikbkap,0.021484688,0.6966026
Fam206a,-0.018409155,0.52680755
Ctnnal1,0.054858968,0.2654676
Tmem245,0.009153634,0.73211753
Frrs1l,-0.07912561,0.0075785657
Epb41l4b,-0.013369024,0.55024296
Gm12530,0.0,1.0
Ptpn3,0.0,1.0
Palm2,0.0069609145,0.27579585
Pakap,0.0,1.0
Akap2,0.0018475507,0.2223973
D630039A03Rik,-0.0019664143,0.42264965
Txn1,-0.00080549717,0.99213576
Svep1,0.0017052902,0.4226497
Musk,0.00062796945,0.42264965
Lpar1,0.08777776,0.1915593
AI314180,0.025241226,0.52769107
Zkscan16,-0.0038983463,0.64674777
Ptgr1,0.0014728418,0.42264965
Dnajc25,0.020005185,0.46343696
Gng10,0.002099678,0.8440428
Ugcg,-0.060565025,0.035966646
Susd1,0.0053495937,0.44626173
Ptbp3,0.11988819,0.08919242
Hsdl2,0.001903981,0.9798657
E130308A19Rik,0.028283745,0.5506773
Inip,0.00090717524,0.981112
Snx30,0.029920354,0.54575986
Slc46a2,-0.00088876113,0.93395823
Zfp37,-0.020501807,0.60205793
Slc31a2,0.039742716,0.39534515
Fkbp15,0.026589513,0.24679556
Slc31a1,0.015393287,0.6846131
Cdc26,0.054444373,0.1537292
Prpf4,0.0006609559,0.9870597
Rnf183,0.0,1.0
Wdr31,0.00052534416,0.9562927
Bspry,0.00044521736,0.9137784
Hdhd3,0.0017291978,0.6859307
Alad,0.029621005,0.45875832
Pole3,0.0003290549,0.9914208
4933430I17Rik,0.003435112,0.618358
Rgs3,0.074190944,0.15387331
Gm11210,0.0,1.0
Zfp618,0.0004160991,0.92516774
Ambp,0.0,1.0
Kif12,0.0,1.0
Col27a1,-0.061971843,0.2445627
Orm1,0.0,1.0
Orm3,0.0,1.0
Orm2,0.0,1.0
Akna,0.022352364,0.40577897
Aknaos,0.0,1.0
Whrn,-0.033673644,0.10614324
Atp6v1g1,-0.0423221,0.78024286
6330416G13Rik,-0.0047759395,0.5904814
Tnfsf15,0.0,1.0
Tnfsf8,0.0,1.0
Tnc,0.0047516264,0.88296604
Pappa,-0.012680989,0.2975018
Astn2,-0.08394614,0.20866184
Trim32,-0.038312554,0.6123595
Tlr4,0.01547431,0.24187621
Brinp1,-0.05380428,0.65987664
Cdk5rap2,0.05201371,0.13277029
Megf9,-0.04333186,0.45339432
Tle1,0.051615536,0.14218687
Rasef,0.0,1.0
Frmd3,-0.016554706,0.30071175
Kdm4c,-0.09323238,0.026241725
A230083N12Rik,0.0,1.0
Tmem261,-0.029959202,0.38361773
Ptprd,0.14573187,0.15310347
Gm11261,-0.00038660422,0.9010102
Tyrp1,0.0,1.0
Lurap1l,-0.005059704,0.7720271
Mpdz,-0.029970199,0.44863534
Gm11412,0.002396152,0.4226497
Gm5860,0.0,1.0
Nfib,-0.04731083,0.7292574
Gm11266,-0.019460578,0.2121564
Zdhhc21,0.043896496,0.23767401
Frem1,-0.0070577175,0.23298185
Ttc39b,0.017952792,0.5756062
Gm11413,0.0,1.0
Snapc3,0.024662808,0.64416385
Psip1,0.0664081,0.20704363
Ccdc171,-0.013496151,0.493936
Bnc2,0.0,1.0
Cntln,-0.012755334,0.7916676
Sh3gl2,0.03972566,0.54147255
Adamtsl1,0.0015585274,0.9244104
Rraga,0.055691987,0.48143983
Haus6,-0.01802136,0.43478253
Plin2,0.009257935,0.75049555
Dennd4c,0.006175235,0.85952264
Rps6,0.20005685,0.09421403
Acer2,0.008475455,0.28433874
Slc24a2,0.08038236,0.24700093
Mllt3,-0.029730886,0.20761648
Focad,0.011876203,0.57602507
Hacd4,0.003179246,0.35094032
Ifnb1,0.0,1.0
Klhl9,-0.12275714,0.3142851
Gm26566,-0.0044379905,0.47233567
Gm13283,0.0,1.0
Gm13272,0.0,1.0
Ifnz,0.0,1.0
Gm26525,0.004903688,0.6652975
Gm26867,0.006802333,0.2947547
Gm13285,0.0,1.0
Gm13287,0.0,1.0
Gm13288,0.0,1.0
Mtap,0.035570174,0.09752489
Cdkn2a,-0.0068695173,0.80375093
Cdkn2b,0.00081636384,0.96920615
Dmrta1,0.014904657,0.117630735
Elavl2,-0.006411098,0.585787
Gm12666,0.0,1.0
Tusc1,0.01882027,0.69348246
Caap1,-0.017731562,0.37007064
Gm10306,0.0031739522,0.42264977
Plaa,-0.014190942,0.7940597
Ift74,0.018068314,0.5920321
Lrrc19,0.0,1.0
Tek,0.0029982505,0.4226497
Eqtn,0.0028951385,0.42264977
Mysm1,0.09181598,0.18053545
Jun,0.40046692,0.083588615
Junos,0.0019509513,0.8529006
Gm12708,0.0,1.0
Gm29064,0.0,1.0
Fggy,0.015365364,0.4645355
Hook1,0.0014866143,0.9762851
Cyp2j12,0.012245421,0.34444162
Cyp2j8,0.003910636,0.42264977
Cyp2j6,-0.0007380843,0.9906542
Cyp2j9,-0.086948305,0.36273083
Gm12695,0.0,1.0
E130114P18Rik,0.0065717697,0.8740742
Nfia,-0.19004142,0.083035514
0610025J13Rik,0.0,1.0
Tm2d1,-0.013471603,0.58123773
Inadl,0.009713657,0.44808853
Kank4,-0.005675875,0.22199115
Usp1,0.02783607,0.38851154
Dock7,-0.003223544,0.8807475
Angptl3,0.0010098233,0.4226497
Atg4c,0.01513204,0.4769246
Gm12689,-0.0027051326,0.86986756
Alg6,-0.0758028,0.1140212
Itgb3bp,0.026652262,0.23286241
Efcab7,0.00392632,0.54724926
Pgm2,-0.015769154,0.44938847
Ror1,0.0073661096,0.4712649
Ube2u,0.0036764778,0.4226497
Cachd1,-0.024828635,0.4985002
Raver2,-0.051218737,0.07177325
Jak1,0.08897206,0.2785008
E130102H24Rik,-0.017443419,0.55247
0610043K17Rik,0.0,1.0
Ak4,-0.01874799,0.42534876
Dnajc6,0.009262849,0.598396
Leprot,-0.015165061,0.7181245
Lepr,0.0,1.0
Pde4b,0.14005333,0.03292709
Sgip1,0.05125439,0.5307134
Tctex1d1,0.0,1.0
Insl5,0.00181005,0.42264965
Wdr78,-0.0069135195,0.45196155
Mier1,-0.047397852,0.30557847
Slc35d1,0.0125489235,0.7256585
Gm44037,0.005831364,0.5284927
Oma1,-0.007459037,0.73670846
Dab1,0.0064683557,0.92381567
1700024P16Rik,0.0,1.0
Prkaa2,-0.03739804,0.076557405
Plpp3,-0.16907549,0.39411992
Usp24,-0.05823624,0.24706663
Pcsk9,0.0,1.0
Dhcr24,0.006234467,0.8155449
Ttc22,-0.0040349066,0.55863744
Pars2,-0.0052591134,0.62124544
Ttc4,0.03057313,0.6651959
Mroh7,-0.011799573,0.37380254
Fam151a,0.0014741394,0.42264977
Acot11,-0.018821815,0.18283944
Ssbp3,-0.020096451,0.6695672
Mrpl37,0.05754111,0.0053662052
Cyb5rl,0.011137685,0.32193542
Gm12802,0.0002926942,0.9668514
Tceanc2,0.023994002,0.29009804
Tmem59,-0.09635866,0.4851367
Lrrc42,0.0595131,0.22162835
Hspb11,0.05144874,0.16758202
Dio1,-0.003241581,0.4226497
Yipf1,0.01429531,0.66635036
Ndc1,0.015962396,0.63154
Glis1,-0.009305943,0.57302606
Dmrtb1,-0.009917909,0.70229
4933424M12Rik,0.0009410053,0.74232364
Lrp8,-0.03906195,0.27532652
Lrp8os1,0.0,1.0
Magoh,0.03247848,0.7189001
0610037L13Rik,-0.06435692,0.08375433
Cpt2,0.018349405,0.43151027
4930407G08Rik,0.0,1.0
Slc1a7,0.0,1.0
Podn,0.0052617504,0.32571843
Scp2,-0.03019315,0.78204215
Echdc2,-0.00876829,0.6584165
Zyg11b,-0.119526565,0.06255544
Coa7,0.062292542,0.096189834
Fam159a,0.0,1.0
Gpx7,-0.004285559,0.9512466
Zcchc11,-0.031506836,0.17087844
Prpf38a,0.0691189,0.1736711
Orc1,-0.0022957872,0.42264965
Cc2d1b,0.0067647323,0.86993504
Gm17354,0.00070569664,0.97836554
Zfyve9,0.03613536,0.26720363
3110021N24Rik,0.044100314,0.51478636
Btf3l4,0.0544613,0.35239607
Txndc12,0.041757435,0.5802944
A730015C16Rik,0.0,1.0
Kti12,-0.0040042326,0.8406376
Rab3b,0.0025393516,0.83065104
Nrd1,0.055597514,0.5293331
Osbpl9,0.0015087426,0.9419679
Calr4,0.0012195812,0.42264977
Eps15,0.03439521,0.38596776
Ttc39a,0.0,1.0
Rnf11,-0.035659075,0.6289534
Cdkn2c,0.022704495,0.2914675
Faf1,0.019907653,0.39995828
Dmrta2os,-0.0046187392,0.61955655
Dmrta2,0.021037325,0.72946644
Elavl4,0.09771967,0.29742935
Agbl4,0.010556667,0.34847397
Bend5,-0.004108615,0.8815342
Spata6,0.027260061,0.30573067
Skint3,0.0028181411,0.4226497
Trabd2b,0.0,1.0
9130410C08Rik,0.0,1.0
Gm12830,0.0,1.0
Foxd2,0.0,1.0
Cmpk1,0.05763644,0.3410539
Stil,0.0,1.0
Tal1,0.0029101602,0.70523316
Pdzk1ip1,0.0,1.0
Cyp4x1,-0.007345793,0.43310523
Cyp4x1os,0.0054665306,0.42264977
Cyp4b1,0.0,1.0
Efcab14,0.07938248,0.41616106
Tex38,0.0,1.0
Atpaf1,0.025883973,0.14558686
Mob3c,0.020092502,0.5609056
Mknk1,0.057703175,0.066726446
Gm29434,0.0,1.0
Kncn,0.0,1.0
6430628N08Rik,0.0,1.0
Faah,0.013015844,0.71725154
Nsun4,-0.034532502,0.08505975
Uqcrh,-0.028287172,0.66064185
Lrrc41,-0.01235503,0.577206
Rad54l,-0.0021575494,0.8285834
Pomgnt1,-0.006158665,0.9050479
Lurap1,0.02305032,0.4116421
Tspan1,0.0,1.0
Pik3r3,0.04206215,0.2543114
Mast2,-0.020816773,0.51099813
Ipp,0.003623521,0.78494567
Tmem69,0.037702616,0.099833876
Gm12953,0.0,1.0
Gpbp1l1,-0.027171314,0.6496658
Ccdc17,-0.0010154247,0.9252791
Nasp,0.0726257,0.25381145
Akr1a1,0.0641883,0.5544529
Prdx1,0.016024113,0.8555471
Mmachc,0.013799762,0.0961208
Ccdc163,0.02041119,0.17899032
Tesk2,0.02428243,0.103539735
Toe1,0.01866322,0.36114013
Mutyh,-0.0017353892,0.7720285
Hpdl,-0.0054677464,0.06685972
Gm12996,0.0,1.0
Zswim5,-0.01696305,0.52666926
Urod,-0.0053965,0.9209252
Hectd3,-0.026926555,0.512034
Eif2b3,0.009139806,0.85683686
Ptch2,0.0,1.0
Btbd19,0.017326634,0.1988775
Tctex1d4,0.0018084045,0.4226497
Plk3,0.07134524,0.062242508
Rps8,0.122244954,0.35782927
Kif2c,0.0020900827,0.4226497
Gm1661,-0.002077887,0.42264977
Tmem53,-0.013747292,0.21161316
Rnf220,-0.055281103,0.060665745
Gm12843,-0.0016799606,0.4226497
Gm12827,0.00047850746,0.42264965
Eri3,0.024103582,0.6583913
Dmap1,0.022871569,0.48607802
Gm12840,0.022482634,0.16675664
Slc6a9,-0.040428713,0.14220746
Ccdc24,0.0075568557,0.37644628
B4galt2,-0.02025877,0.6241047
Gm12841,0.0026892868,0.4226497
Atp6v0b,-0.011659145,0.91744
Dph2,-0.0113465525,0.63422304
Ipo13,0.024367169,0.6040281
Artn,0.0017265164,0.42264965
St3gal3,-0.003844995,0.8897685
9530034E10Rik,-0.014521763,0.34124145
Kdm4a,-0.039342925,0.22494568
Ptprf,0.031095281,0.56752616
Szt2,0.02678321,0.2597215
Med8,0.07117371,0.037177026
Elovl1,0.0017499179,0.9718079
Cdc20,0.004238747,0.62625563
Mpl,0.0,1.0
Tie1,0.0019923337,0.71820533
2610528J11Rik,0.0,1.0
Tmem125,0.047518156,0.27416685
Cfap57,0.0025339422,0.4226497
Ebna1bp2,0.019689918,0.75484145
Gm12863,0.0,1.0
Lao1,0.0,1.0
Gm12862,0.0,1.0
Gm12866,0.0,1.0
Slc2a1,0.007842854,0.80278647
Gm12867,0.0,1.0
Gm12868,0.0,1.0
Zfp691,0.0058435425,0.84429675
Ermap,-0.0034457073,0.42264977
Svbp,0.011701971,0.8452291
AU022252,-0.024242282,0.6348263
4930538K18Rik,0.0014741394,0.42264977
P3h1,0.0121411085,0.6041627
Gm12927,0.0,1.0
Cldn19,0.0,1.0
Ybx1,-0.006672621,0.9506881
Ppih,0.025664166,0.16261014
Ccdc30,-0.004447926,0.78385425
Ppcs,0.032730553,0.113844775
Zmynd12,0.0,1.0
Rimkla,0.04218308,0.027944628
AA415398,0.005649509,0.19917391
Foxj3,-0.049739063,0.21692741
Hivep3,-0.003756497,0.87942106
Foxo6,0.013553729,0.09552034
Foxo6os,0.0,1.0
Scmh1,0.102433175,0.29298976
Slfnl1,0.0,1.0
Ctps,0.047829084,0.3542012
Cited4,-0.0042129112,0.48838198
Kcnq4,0.029723436,0.093725026
Nfyc,-0.022018805,0.466367
Rims3,0.00030393898,0.9734765
Exo5,0.026288014,0.16942161
Zfp69,-0.0106131025,0.18398827
Smap2,0.04229492,0.52387464
Col9a2,-0.011257932,0.5538542
Zmpste24,-0.029616028,0.6074012
Rlf,-0.007843658,0.592035
Ppt1,0.1029917,0.5194799
Cap1,0.03419736,0.19048135
Mfsd2a,-0.32201713,0.18169448
Mycl,0.050350726,0.18063428
Trit1,0.052916106,0.06901184
Bmp8b,0.0028260713,0.21964039
Ppie,0.0011613667,0.9739625
Hpcal4,0.00899985,0.38391885
Nt5c1a,-0.00018126296,0.9405055
Heyl,-0.001940374,0.5859646
Pabpc4,0.00022751093,0.9836608
Bmp8a,0.0,1.0
Macf1,-0.099381566,0.1463717
Gm12925,-0.0018155379,0.4226497
Ndufs5,-0.11566371,0.28390533
Akirin1,-0.06357813,0.2666529
Rhbdl2,0.0022798274,0.8686871
Gm26606,-0.009197419,0.32255742
Mycbp,0.023792915,0.22452949
Gm12905,0.0,1.0
Rragc,-0.03893572,0.1318674
1700057H15Rik,0.0022564658,0.42264965
Gm27247,-0.0069294297,0.24125539
4933407E24Rik,0.002244907,0.45058835
3100002H09Rik,-0.03890702,0.29696175
Pou3f1,0.19260657,0.373131
Utp11l,0.031484187,0.6524251
Fhl3,0.0038561574,0.6923007
Sf3a3,0.05278252,0.2166648
Inpp5b,-0.009233981,0.84522474
Mtf1,0.0013845563,0.95826715
1110065P20Rik,0.06228918,0.17072368
Yrdc,0.013873257,0.65381116
Maneal,-0.056184515,0.5091929
Epha10,-0.0015895563,0.42264977
Cdca8,-0.0024839877,0.12818003
Rspo1,0.0012279176,0.4226497
Gnl2,0.08065872,0.04244516
Dnali1,-0.0018448437,0.42264965
Snip1,-0.00777065,0.74874157
Gm12932,0.0025964237,0.4226497
Meaf6,-0.033860862,0.5381363
Zc3h12a,0.0035944087,0.76220644
Grik3,-0.039496243,0.14745586
2610028E06Rik,0.0,1.0
Csf3r,0.01967896,0.50651205
Mrps15,0.058824196,0.26425287
Oscp1,-0.029400278,0.19455959
Lsm10,-0.0044049025,0.8202709
Stk40,-0.02038028,0.116752215
Eva1b,0.003364853,0.612301
Sh3d21,0.0,1.0
Thrap3,-0.0020956993,0.96210057
Map7d1,0.09989467,0.008180381
Trappc3,-0.05572605,0.63251066
Col8a2,0.0,1.0
Adprhl2,-0.04221554,0.2560929
Tekt2,0.00073006557,0.42264965
Ago3,0.038158387,0.3906711
Ago1,-0.08252272,0.029054735
Ago4,-0.058328986,0.20392327
Clspn,0.009938429,0.43907508
5730409E04Rik,-0.021580268,0.13054548
Psmb2,0.022047102,0.8704252
Ncdn,0.023938566,0.59400237
AU040320,0.023442328,0.4112168
Zmym4,0.04920721,0.46252364
Sfpq,0.02404821,0.83479196
Zmym1,-0.021189328,0.16328548
