gene,log2FC,p
Ctdsp1,0.0014609098,0.9220148
Vil1,-0.00042647388,0.42264965
Usp37,0.01860851,0.13076465
Rqcd1,-0.007257253,0.2433048
Plcd4,-0.0016790004,0.5503284
Zfp142,0.0138205215,0.02808108
Bcs1l,-0.0006729588,0.94394076
Rnf25,0.011975218,0.37124085
Stk36,-0.0009280485,0.7367599
Ttll4,-0.007767901,0.55868626
Cyp27a1,0.009228453,0.7528188
Prkag3,0.0009294114,0.25078958
Wnt6,0.00017396094,0.42264977
Wnt10a,0.0,1.0
Cdk5r2,0.00024125678,0.8951606
Ccdc108,-0.00044065167,0.68775856
Ihh,-1.9602827e-05,0.9609449
Nhej1,0.0007179752,0.8227263
Slc23a3,0.0,1.0
Cnppd1,0.06661166,0.1271186
Fam134a,0.051194668,0.57214886
Zfand2b,-0.010513425,0.47448534
Abcb6,0.0029372573,0.40404853
Atg9a,0.018930703,0.08047829
Ankzf1,0.00658964,0.25025702
Glb1l,-0.0025189505,0.26505652
Stk16,0.001645714,0.9353028
Tuba4a,0.0063900594,0.24929054
Dnajb2,-0.12247467,0.2836851
Ptprn,-0.0036757886,0.9184493
Resp18,4.7622016e-05,0.959819
Dnpep,0.023441046,0.40322885
Des,0.00031734203,0.21186161
Speg,0.0025284328,0.32486293
Gmppa,0.017621577,0.41001895
Asic4,0.0011054114,0.28599772
Chpf,-0.0022104383,0.83022237
Obsl1,0.00056338584,0.5161347
Tmem198,-0.0014781342,0.11337197
Inha,0.0008402789,0.29605398
Stk11ip,-0.0011672266,0.88114166
Slc4a3,0.00013628509,0.97060716
Gm17751,0.0,1.0
Gm816,0.0013614483,0.8790552
Epha4,0.0053183883,0.8469959
Pax3,0.0,1.0
Sgpp2,0.00062613457,0.57638437
Farsb,0.020371929,0.20201574
BC035947,0.0,1.0
Mogat1,-0.0022725528,0.6781605
Acsl3,0.1097019,0.2824544
Utp14b,0.019848704,0.7319695
Kcne4,0.00053977803,0.21622437
Scg2,4.230527e-05,0.9527718
Ap1s3,0.0,1.0
Wdfy1,0.012331873,0.90371937
Mrpl44,0.009837784,0.33228678
Serpine2,0.0022369958,0.91952896
9830004L10Rik,6.220149e-05,0.82614654
Fam124b,0.0,1.0
2310015K22Rik,0.0,1.0
Cul3,0.029672176,0.17813735
Dock10,0.020430923,0.82724243
Nyap2,-0.00035438492,0.4226497
Irs1,0.00060642883,0.7836744
Rhbdd1,-0.0046275966,0.6516782
Gm28940,-9.741107e-05,0.8558129
Col4a4,0.0008114523,0.37487194
Col4a3,0.0,1.0
Mff,0.013878107,0.64750123
Agfg1,0.026171029,0.09453649
Slc19a3,0.00033070627,0.42264977
Krtap28-13,-0.00032397467,0.4226497
Ccl20,0.0,1.0
Daw1,-0.00047300092,0.32258287
Sphkap,0.0007377798,0.18501914
Pid1,0.0024266774,0.3911543
Dner,-0.0017180741,0.8387567
Trip12,-0.012504384,0.5473437
Fbxo36,0.026046216,0.29120874
Slc16a14,-0.0004218279,0.4226497
C130026I21Rik,4.3029606e-05,0.9321515
A530032D15Rik,0.0007301246,0.27501532
A530040E14Rik,-0.00051667535,0.21932146
G530012D18Rik,0.0,1.0
Sp110,0.0047039287,0.3702007
Gm16094,0.0,1.0
Sp140,0.0014715954,0.25784877
Sp100,0.0046423776,0.021198291
A630001G21Rik,0.0044851336,0.44880992
Cab39,0.036097378,0.19221771
Itm2c,0.07196033,0.3778201
4933407L21Rik,0.0002967927,0.606627
Gm28884,0.0,1.0
Gpr55,0.0,1.0
Spata3,0.00056153047,0.18364725
2810459M11Rik,-0.0014169591,0.09102185
Psmd1,0.00714162,0.84825534
Htr2b,-1.6126665e-05,0.9545528
Gm21972,-0.00018886506,0.83276093
Armc9,0.0024079345,0.67390174
B3gnt7,-0.00022781178,0.73624814
Gm28626,0.0,1.0
Ncl,0.06358671,0.24268235
Ptma,-0.064466,0.21660781
Pde6d,-0.027742624,0.7018338
Cops7b,0.008705363,0.4293925
Nppc,-0.044285625,0.3632174
Dis3l2,0.018881083,0.23552439
Ecel1,-0.0003890456,0.4226497
Chrng,-0.00033756005,0.42264965
Eif4e2,-0.013856456,0.5246379
Efhd1,0.03311801,0.73493165
Efhd1os,-0.00033842237,0.18695675
Gigyf2,-0.0025302172,0.9157459
Kcnj13,-0.007848412,0.05601553
3110079O15Rik,0.0007098662,0.6159527
Ngef,0.00050091743,0.78759927
Neu2,-6.1051425e-05,0.8825187
Inpp5d,0.007645961,0.6239497
Atg16l1,-0.004142463,0.8129073
Sag,0.00041718036,0.8327885
Dgkd,0.043219134,0.018640017
Gm19582,-0.00030771454,0.42264965
Usp40,0.002219379,0.7245948
Ugt1a7c,-2.6772126e-05,0.8933396
Ugt1a6a,0.00029428705,0.4226497
Ugt1a5,0.0,1.0
Ugt1a2,0.0,1.0
Dnajb3,-0.00011346955,0.977342
Mroh2a,-0.0008568219,0.53639805
Hjurp,0.009652913,0.2739421
Gm29538,-0.00011753064,0.81553555
Glrp1,0.0016360932,0.072828285
Gm29336,0.0,1.0
Arl4c,0.009595305,0.38890654
Platr5,0.0,1.0
Sh3bp4,0.002527969,0.7143256
Agap1,0.108582616,0.07214869
Asb18,0.0,1.0
Iqca,0.0001297261,0.813849
4930434B07Rik,0.0,1.0
Ackr3,0.0011589791,0.6347665
Gm28723,0.0,1.0
Cops8,-0.037903488,0.3008977
Col6a3,0.003975937,0.30126032
Mlph,0.0069622053,0.42775953
Prlh,0.0002895501,0.48730555
Gm28199,0.0,1.0
Lrrfip1,0.0070279245,0.17742598
Rbm44,0.0,1.0
Ramp1,-0.0056281574,0.6458783
Ube2f,-0.003995359,0.8804888
Gm26683,-8.6863176e-05,0.88112813
Scly,0.01081676,0.49474707
Klhl30,-0.00017219402,0.42264965
Fam132b,0.0,1.0
Ilkap,-0.053676844,0.12899004
Hes6,-0.003250271,0.8084899
Per2,-0.000512152,0.9348675
Traf3ip1,0.011934545,0.10498193
Asb1,0.0017357394,0.89589095
Gm29100,0.0,1.0
Twist2,0.0,1.0
Hdac4,0.0039913505,0.84694046
Gm26720,0.0013427555,0.5248009
Ndufa10,0.042133033,0.26371175
Myeov2,-0.1034016,0.39461976
Otos,0.0007734007,0.18551622
Gm29483,0.00053589785,0.23161359
Gpc1,-0.0027750432,0.87752223
Gm29480,0.0003981133,0.38643762
Ankmy1,0.0,1.0
Dusp28,0.0071108043,0.18375981
5033417F24Rik,0.0019358983,0.5951014
Rnpepl1,0.049212396,0.29985505
9430060I03Rik,-0.00227004,0.58838093
Capn10,0.0016120523,0.80743253
Gpr35,0.002647317,0.2215429
Kif1a,0.022699594,0.811011
Gm28086,-0.00036178986,0.42264977
2310007B03Rik,0.00023169385,0.4226497
Crocc2,0.00049238827,0.32895848
Sned1,-0.0063603595,0.76883566
Mterf4,0.0112594515,0.13795713
Gm28535,-0.00076019194,0.4093257
Pask,0.0014565466,0.47138572
Ppp1r7,-0.009675145,0.6080042
Ano7,-0.00035020566,0.42264965
Hdlbp,0.015781313,0.572654
Sept2,-0.06592083,0.59299517
Farp2,-0.0039482564,0.5889674
Stk25,0.016334146,0.67078364
Gm28536,0.0,1.0
Bok,0.0016219863,0.29097936
Thap4,0.0089596175,0.23902224
Gm10550,-0.00011105486,0.84286755
Atg4b,0.00038148463,0.97959054
Dtymk,-0.03464347,0.31772175
Ing5,-0.0026269332,0.85428685
D2hgdh,0.004050754,0.3979721
Neu4,-0.00094491104,0.87696195
Pdcd1,0.0004890851,0.33770198
Fam174a,-0.008180976,0.8570289
St8sia4,0.012605421,0.36627766
