gene,log2FC,p
Igsf10,-0.0019957265,0.19959253
Gm38186,0.0,1.0
Mbnl1,-0.008116484,0.8701408
Gm37035,0.0,1.0
P2ry1,0.0070489934,0.43209875
Gm37696,-0.00023707701,0.9434956
Rap2b,-0.008658469,0.71853936
B430305J03Rik,-0.0026646343,0.18743311
9330121J05Rik,-0.02622684,0.2294621
Arhgef26,0.09069005,0.32229933
Dhx36,-0.029322624,0.6690721
Gpr149,0.0014262941,0.42264977
Mme,-0.0028562592,0.4226497
Plch1,0.0077214343,0.5681693
E130311K13Rik,0.0063206255,0.6372569
Slc33a1,-0.055051714,0.16587466
Gm26850,0.0025420964,0.42264977
Gmps,0.0014944971,0.9320111
Vmn2r1,0.00064375816,0.4226497
Kcnab1,0.0035674674,0.5791467
A330015K06Rik,-0.00334938,0.12659319
A730090N16Rik,0.0020641626,0.42264965
Ssr3,-0.06383127,0.22725503
Tiparp,-0.06865713,0.046090174
Lekr1,-0.00014823675,0.992345
Ccnl1,0.0019014478,0.97955203
Gm37305,0.003241839,0.6109602
Veph1,0.0,1.0
Ptx3,0.006886573,0.22728702
Rsrc1,-0.013036475,0.6075849
Mlf1,0.0012586131,0.9067316
Gfm1,0.011470377,0.5961846
Lxn,-0.008079767,0.9459421
Rarres1,-0.00939505,0.39354193
Mfsd1,-0.011740111,0.64844435
Iqcj,0.0,1.0
Schip1-1,0.009667505,0.63157505
Il12a,0.0025396978,0.30603787
1110032F04Rik,-0.0017958181,0.22159275
Ift80,-0.012656841,0.37554842
Smc4,0.013655923,0.48603782
Trim59,0.009631855,0.62226903
Kpna4,0.017046452,0.7062516
Gm1647,0.0,1.0
Ppm1l,0.009372033,0.43168342
B3galnt1,-0.0016081636,0.7472501
Nmd3,0.0033274665,0.70100135
Sptssb,-0.00917785,0.15270156
Sis,0.0,1.0
Slitrk3,0.008230816,0.083747074
Gm20754,0.0,1.0
Bche,0.0031294925,0.41870165
Zbbx,0.0,1.0
Serpini2,0.0,1.0
Wdr49,0.0,1.0
Pdcd10,0.008836448,0.8344032
Serpini1,-0.023064628,0.3012592
Golim4,0.053149708,0.22344443
Fstl5,0.0,1.0
Rapgef2,-0.018828448,0.19948274
6430573P05Rik,-0.0020455115,0.40675145
Gm17359,0.0,1.0
Fnip2,0.0043048933,0.8135681
4930589L23Rik,0.0,1.0
Ppid,-0.048409015,0.08112109
Etfdh,0.034729183,0.21657822
4930579G24Rik,-0.0048665935,0.60107285
Rxfp1,0.0,1.0
Tmem144,-0.009322107,0.806509
Fam198b,0.0,1.0
Gria2,0.009966493,0.95254946
Glrb,-0.010869235,0.82540715
Pdgfc,-0.020161528,0.09442827
Ctso,-0.040614367,0.69088364
Tdo2,0.012816096,0.06582558
Asic5,0.0,1.0
Gucy1b3,-0.003971502,0.8279932
Gucy1a3,0.048491605,0.21526648
Map9,0.012714922,0.20902096
Npy2r,-0.000953967,0.4226497
Rbm46,-0.0034014331,0.6685969
Lrat,0.0035149269,0.19330405
Plrg1,0.0008774102,0.93959796
Gm10710,0.0,1.0
Dchs2,0.0,1.0
Sfrp2,-0.00096104236,0.6630718
Gm26771,0.0,1.0
Tlr2,0.013924881,0.49567288
D930015E06Rik,0.005943136,0.43428513
Mnd1,-0.005391655,0.25440514
Trim2,0.002562523,0.93384796
Gm6525,-0.0016022861,0.4226497
Fhdc1,-0.002738203,0.7352231
Arfip1,-0.0072154403,0.66325396
Gm37240,0.0,1.0
Tigd4,0.0014862437,0.8001124
Tmem154,0.0,1.0
Fbxw7,0.007299196,0.3222381
Gm42812,0.0,1.0
Gatb,0.021351203,0.104614004
Fam160a1,0.0,1.0
Glt28d2,0.0,1.0
Sh3d19,0.0028176853,0.4638744
Rps3a1,-0.054861188,0.6934774
Gm37933,-0.003196709,0.23430677
Lrba,0.014917485,0.48535132
Mab21l2,0.0,1.0
Gm37876,6.979494e-05,0.9557017
Dclk2,0.0071182847,0.776253
Cd1d1,0.0014160844,0.7692823
Kirrel,-0.0050307,0.55093247
Fcrls,0.027684975,0.124961115
Cd5l,0.0,1.0
Fcrl1,-0.00052740914,0.65954125
Fcrl5,0.0,1.0
Etv3,-0.0027685352,0.6161552
Arhgef11,-0.038712706,0.069496065
Lrrc71,-0.0009972465,0.4226497
Pear1,-0.0026276868,0.45905936
Sh2d2a,0.0,1.0
Prcc,0.009098273,0.69948554
Hdgf,0.099986374,0.059496414
Mrpl24,0.008957386,0.77212346
Rrnad1,0.014816456,0.67142814
Isg20l2,0.026071155,0.010591965
Crabp2,0.0,1.0
Nes,-0.0009467434,0.4226497
Bcan,-0.07119608,0.62371904
Hapln2,0.021137122,0.4186722
Gpatch4,0.0032179654,0.8451459
Apoa1bp,0.06726837,0.51361
Iqgap3,-0.00063973025,0.61323684
Mef2d,-0.039555818,0.21723898
1700113A16Rik,-0.0070191026,0.527555
AI849053,0.036160953,0.24207202
Gm3764,0.16932344,0.22440864
Rhbg,0.0,1.0
Gm38392,0.0008134902,0.4226497
Tsacc,-0.0058351476,0.504672
Cct3,0.017272323,0.77060515
Glmp,-0.033623308,0.5603799
Tmem79,-0.00044935104,0.92773706
Smg5,0.01597315,0.5572169
Paqr6,-0.028077602,0.46955198
Bglap3,-0.0008350187,0.4226497
Bglap2,0.00048262198,0.42264977
Bglap,-0.00073528144,0.42264965
Pmf1,-0.0028719064,0.8294007
Slc25a44,0.028717503,0.1506596
Sema4a,-0.026405334,0.6489889
Lmna,0.008062616,0.7023986
Gm37584,0.0022181298,0.50815886
Mex3a,0.003674036,0.5512836
Rab25,0.0,1.0
Lamtor2,-0.043278694,0.016885547
Ubqln4,0.0006342158,0.9487502
Ssr2,-0.026068836,0.7733677
Arhgef2,0.0016352199,0.94219077
Gm20652,0.0010768052,0.4226497
Gm43714,0.0017761199,0.59232295
2810403A07Rik,-0.004807785,0.7963878
Rit1,-0.0100221485,0.5392725
Gm17146,-0.0033094354,0.36277965
Syt11,-0.14323735,0.3899819
Gon4l,0.005130276,0.9011793
Gm43713,-0.0032809626,0.60168886
Msto1,0.0032410696,0.8464709
Dap3,0.043340653,0.50787145
Ash1l,-0.032035023,0.29815733
Gm43738,0.0,1.0
Rusc1,-0.00041568838,0.9361027
Fdps,-0.1638793,0.14900722
Pklr,0.0,1.0
Hcn3,-0.0076892786,0.12628247
Clk2,0.029246546,0.40793407
Scamp3,0.047808066,0.45154428
Gm16069,0.0,1.0
Fam189b,-0.008056328,0.38594234
Gba,0.030878749,0.4671319
Mtx1,-0.014941663,0.68156403
Thbs3,-0.0028331503,0.8929039
Muc1,-0.0003935988,0.9231475
Trim46,-0.0018572928,0.5571421
Krtcap2,-0.0417884,0.32614645
Dpm3,-0.039403558,0.61546344
Slc50a1,-0.0037181377,0.9240488
Efna1,-0.0029948214,0.6387406
Efna3,0.0017547903,0.33198962
Gm15998,0.00044952077,0.4226497
Efna4,0.004319833,0.41324124
4731419I09Rik,0.0004034424,0.42264965
Adam15,0.028108582,0.06018467
Dcst1,-0.0010821634,0.42264965
Dcst2,0.0,1.0
Zbtb7b,0.005469408,0.7498672
Gm15417,-0.026937619,0.530416
Lenep,0.0021212397,0.45168975
Flad1,-0.0067966953,0.5249514
Cks1b,0.006046444,0.6579663
Shc1,-0.0035705417,0.64556646
Pygo2,0.00624042,0.31302118
Pbxip1,0.079640985,0.5349259
Pmvk,-0.086322874,0.09098728
Kcnn3,-0.021460816,0.5871491
Adar,0.00035641342,0.98852813
Chrnb2,-0.0027171895,0.5293716
4632404H12Rik,0.012130788,0.22748588
Ube2q1,-0.0015576631,0.9495885
She,0.0,1.0
Il6ra,0.014819142,0.0033927304
Gm42809,0.0,1.0
Atp8b2,0.00427405,0.72491896
Hax1,0.033098467,0.56142914
Gm19710,-0.002140423,0.45109457
Ubap2l,0.036055595,0.21720132
4933434E20Rik,0.033854663,0.56963146
Tpm3,0.052362263,0.14974536
Nup210l,0.0,1.0
Rps27,-0.09635508,0.68689734
Rab13,0.016061768,0.6045708
Jtb,0.022105098,0.7101306
Creb3l4,0.002120926,0.71628296
Slc39a1,-0.023093253,0.8082221
Crtc2,-0.0037829727,0.69298726
Dennd4b,-0.009913426,0.35756835
4930537H20Rik,0.0024297428,0.4659752
Gatad2b,0.03031595,0.5250835
Slc27a3,0.0003566111,0.8587733
Ints3,0.0017467886,0.9408849
Npr1,0.0019702634,0.4226497
Ilf2,0.069656745,0.18087795
Snapin,0.051760912,0.5808848
Chtop,-0.016984493,0.5897469
S100a1,0.011544704,0.86833656
S100a13,-0.07480788,0.20411682
S100a14,0.0017144749,0.4226497
S100a16,-0.11694288,0.37767902
S100a3,-0.0024116146,0.5339152
S100a2,0.0,1.0
S100a4,-0.028733335,0.25830194
S100a6,-0.10711962,0.34751046
S100a7a,0.0051849554,0.3575396
S100a8,-0.03615464,0.51028055
S100a9,-0.062609844,0.4908781
Lor,-0.0014837718,0.21327318
Gm43740,5.320087e-05,0.982453
Gm9774,-0.0024837628,0.22950806
Tchh,0.0,1.0
S100a11,0.012150254,0.17697251
S100a10,0.007640645,0.7659201
Them4,-0.015481532,0.5811247
Them5,0.0,1.0
C2cd4d,-0.0004530577,0.8889002
Rorc,0.017736774,0.3961676
Lingo4,0.003060787,0.61084604
1700040D17Rik,0.0072063417,0.10874965
Tdrkh,0.01811932,0.6814473
Oaz3,-0.0010154564,0.78626937
Mrpl9,0.030395627,0.096406385
Riiad1,0.019275025,0.10557056
Celf3,4.242314e-05,0.9922456
Snx27,0.012191385,0.71234965
Tuft1,-0.0010587467,0.42264977
Gm15234,0.0,1.0
Cgn,0.0122077465,0.3235645
Pogz,0.0017613396,0.9572518
Psmb4,0.023495674,0.7112245
Selenbp1,0.09195778,0.52456576
Rfx5,-0.02242906,0.21181224
B230398E01Rik,0.0033419395,0.35606208
Pi4kb,0.0060703903,0.829041
A730011C13Rik,0.0032951282,0.44213352
Gm15265,0.000675032,0.7423566
Zfp687,0.018135786,0.24317704
Psmd4,0.0668447,0.29688966
Pip5k1a,0.0038485453,0.852635
Vps72,-0.03872118,0.10144419
Tmod4,-0.001741328,0.5741063
Scnm1,-0.01377058,0.6283093
Lysmd1,0.017417967,0.011099429
Tnfaip8l2,0.012360356,0.062551744
Sema6c,-0.006355134,0.39369732
Gabpb2,-0.003755331,0.80956024
Gm16740,0.0052610543,0.5255311
Mllt11,0.009876244,0.2293016
Cdc42se1,0.0017824769,0.97612965
Gm128,0.0011787906,0.4226497
Bnipl,0.0,1.0
Prune,-0.012340413,0.28054762
Fam63a,0.009789929,0.73982763
Anxa9,0.0037882226,0.060098786
6330562C20Rik,-0.0054904474,0.44946435
Cers2,0.054067224,0.16210724
Setdb1,-0.012546182,0.63019896
Gm4349,0.0006859222,0.7090026
Arnt,0.021108732,0.26450452
Ctsk,0.0026361435,0.5867918
Ctss,0.13941516,0.2707516
Hormad1,0.0,1.0
Golph3l,-0.0036553442,0.8273109
Ensa,0.029327273,0.366971
Mcl1,0.057489753,0.42769235
Adamtsl4,-0.0018163696,0.83669806
Ecm1,0.0021258362,0.6223685
Tars2,-0.0204872,0.18902087
Rprd2,-0.009878978,0.7180108
Prpf3,-0.008796714,0.22818048
Gm26594,0.0,1.0
Mrps21,-0.01934594,0.79584664
C920021L13Rik,0.0075634904,0.38990313
Ciart,0.037880294,0.21466045
BC028528,0.002579413,0.7825278
Aph1a,0.037713736,0.38938403
Car14,0.0071182232,0.5011687
Anp32e,-0.009259105,0.83850765
Plekho1,0.03474731,0.008386307
Vps45,0.0019064993,0.91220474
Otud7b,-0.027748108,0.25054333
Mtmr11,0.011003152,0.3393377
Gm17690,-0.0042972253,0.090075366
Sf3b4,-0.039820865,0.15653956
Sv2a,0.009569094,0.61858666
Bola1,0.04942584,0.08174267
Gm15444,0.0,1.0
Hist2h2ab,0.0,1.0
Hist2h2ac,0.0028963739,0.45775065
Hist2h2be,-0.029080436,0.30773497
Hist2h3c2,-0.0015589409,0.9319876
Gm20632,0.0069699874,0.36575297
Hist2h2aa2,0.0,1.0
Gm20633,-0.003004853,0.23389605
Hist2h2aa1,-0.05278694,0.1652434
Hist2h3c1,-0.039472964,0.34568584
Hist2h4,-0.010676101,0.28992194
Gm20628,-0.003375926,0.04776284
Hist2h3b,-0.0003381318,0.8673831
Hist2h2bb,0.0,1.0
Hist2h2bb-1,0.0006271347,0.84165925
Fcgr1,0.01778596,0.08285133
BC107364,0.0,1.0
Gm10685,0.0,1.0
Gm15441,0.0006409676,0.8383417
Txnip,-0.05476643,0.12698819
Gm16253,-0.0029208837,0.4226497
Polr3gl,0.018880904,0.40023258
Ankrd34a,0.006152477,0.30970275
Lix1l,0.05968523,0.106556654
Rbm8a,-0.0054094195,0.9215629
Pex11b,0.0059331954,0.82602584
Gm42957,0.003695798,0.26755184
Itga10,-1.7747283e-05,0.99318534
Ankrd35,-0.0016945731,0.7027654
Pias3,-0.017662622,0.50906205
Nudt17,-0.009927705,0.39100575
Polr3c,0.0011957958,0.9418851
Rnf115,0.00994426,0.68683094
Cd160,0.0,1.0
Pdzk1,0.0,1.0
Gpr89,0.020267606,0.34348676
Gja5,0.0,1.0
Gm43734,0.0,1.0
Acp6,0.022726476,0.0072125965
Bcl9,0.050617076,0.14035267
Chd1l,-0.0048441067,0.84110564
Fmo5,0.021668792,0.24083169
Prkab2,0.004681647,0.55549926
Pde4dip,-0.022640683,0.301742
Gm43076,0.0037683262,0.40013635
Sec22b,-0.048277587,0.12768614
Gm5544,0.00085639436,0.42264965
Notch2,-0.10697362,0.1313304
Adam30,0.0007848227,0.42264965
Hmgcs2,0.08711289,0.47278565
Phgdh,-0.0713048,0.37364942
Zfp697,-0.014451645,0.118419684
Hsd3b2,-0.0040891315,0.20675203
Hsd3b3,0.0,1.0
Wars2,0.0020375866,0.72003764
Tbx15,0.0,1.0
Spag17,0.0009968966,0.4226497
Wdr3,-0.0071725342,0.60504025
Gdap2,0.011352673,0.56990945
Fam46c,0.0006839931,0.9410807
Gm12474,0.0022068515,0.42264977
Man1a2,0.04404231,0.04464652
Gm43464,0.0,1.0
Trim45,0.014657704,0.22324046
Ttf2,-0.00091016386,0.88570493
Cd101,0.0033434655,0.38332608
Ptgfrn,0.009563841,0.17310412
Cd2,-0.0022681786,0.42264965
Igsf3,-0.012016546,0.3151881
Atp1a1,0.015107393,0.34791848
Mab21l3,0.0,1.0
Slc22a15,0.0048573986,0.5720265
Nhlh2,0.0,1.0
Casq2,0.0,1.0
Vangl1,0.008598421,0.6905456
Gm16160,0.0,1.0
Gm43241,-0.000569536,0.4226497
A230001M10Rik,0.0017891908,0.67494494
Gm43242,-0.0006472505,0.42264977
Ngf,0.0,1.0
Gm42682,0.0,1.0
Tspan2os,0.0,1.0
Tspan2,0.019245185,0.5407504
Tshb,0.0028371783,0.4226497
Gm42681,0.0,1.0
Sike1,0.047232717,0.3622116
Csde1,-0.020509452,0.7257548
Nras,-0.017599612,0.54304576
Gm43062,-0.005520172,0.41765177
Ampd1,0.0,1.0
Dennd2c,0.0010893027,0.2232849
Bcas2,-0.0040866733,0.94642067
Trim33,-0.019932255,0.29479915
Syt6,-0.0036658521,0.42264965
Atg4a-ps,0.0,1.0
Olfml3,0.07443707,0.11136761
Hipk1,-0.010847032,0.62207144
Gm15886,0.0,1.0
Dclre1b,-0.016813854,0.20581114
Ap4b1,-0.016031537,0.3450608
Gm43064,0.0028928646,0.42264965
Bcl2l15,-0.0011543803,0.42264965
Ptpn22,-0.0021106107,0.67786247
Rsbn1,-0.014711812,0.38516927
Phtf1os,6.0013495e-05,0.9730564
Phtf1,0.015100086,0.42123353
Magi3,0.010001719,0.6474397
Lrig2,-0.019505847,0.4091584
Gm43257,-0.0031120845,0.42264977
Slc16a1,0.005701378,0.8257798
Gm29561,0.0,1.0
Fam19a3,0.0,1.0
Ppm1j,0.0,1.0
Rhoc,0.030775249,0.39441845
Mov10,-4.352443e-05,0.9934463
Capza1,-0.010816306,0.69911885
St7l,-0.012140408,0.6545388
Wnt2b,-0.0020159474,0.4226497
Gm42956,-0.00083425076,0.42264965
Cttnbp2nl,0.028234854,0.08266897
Kcnd3os,6.3829124e-05,0.9920617
Kcnd3,0.007960452,0.6774008
Ddx20,-0.02414896,0.027204778
Fam212b,0.012659362,0.42882472
Gm43848,0.0038379165,0.48039755
Rap1a,0.0077340305,0.9011442
Gm5547,-0.0049921554,0.23793292
Adora3,0.00068117236,0.83149415
Tmigd3,0.0010853434,0.42264965
I830077J02Rik,0.011205442,0.078648604
Atp5f1,-0.028171778,0.7806766
Wdr77,0.030979,0.35071474
Ovgp1,0.0048555876,0.6673933
Pifo,0.0041106082,0.2648615
Gm42722,0.0,1.0
Chil5,0.0,1.0
Chia1,0.0,1.0
Chil3,-0.005853066,0.5996024
Dennd2d,-0.0014325398,0.62733775
Cept1,-0.05865872,0.12272493
Dram2,0.0048466325,0.8787808
Lrif1,0.0067893714,0.7108122
Cd53,0.043814108,0.3093585
Olfr266,0.0,1.0
Gm35507,0.0,1.0
Gm27008,0.0,1.0
Kcna3,0.0,1.0
AI504432,0.0009851095,0.79750824
Kcna2,-0.044469833,0.08515928
Lamtor5,-0.062297463,0.19380005
Slc16a4,0.005172823,0.18356097
Rbm15,-0.026747607,0.23397277
Kcnc4,0.024257373,0.26768205
Slc6a17,-0.0011110329,0.6831481
Alx3,0.0,1.0
Strip1,-0.010869294,0.7347114
Ahcyl1,-0.22292185,0.018883687
Csf1,0.017318338,0.5841533
Eps8l3,-0.0012109993,0.42264965
4933431E20Rik,0.08790591,0.0297928
Gstm5,0.020147085,0.9188369
Gstm7,0.027558059,0.026713394
Gstm6,0.0127501935,0.32408476
Gstm3,0.00029851636,0.8732572
Gstm2,-0.0006938941,0.6683771
Gstm1,0.06540632,0.72300524
Gstm4,0.008891333,0.53079164
Ampd2,-0.012679726,0.5816397
Gm12500,0.0064728777,0.3654288
Gnat2,-0.0008957252,0.76132786
Gnai3,0.007003665,0.79236764
Gpr61,-0.0012488075,0.42264977
Gm12524,-0.0010784959,0.42264965
Amigo1,0.008289978,0.73462623
Cyb561d1,0.014475528,0.5769689
Atxn7l2,0.020308128,0.017899545
Sypl2,0.030468687,0.011311553
Gm42754,-0.0019300574,0.19089915
Psma5,0.027042598,0.50288683
Gm12523,0.0,1.0
Sort1,-0.026697725,0.15353175
Gm12525,0.001632226,0.43608266
Mybphl,0.0,1.0
Psrc1,-0.0012537893,0.4226497
Celsr2,0.007897362,0.7628377
Sars,0.047405273,0.09479366
5330417C22Rik,0.0008834608,0.42264977
1700013F07Rik,0.0,1.0
Tmem167b,-0.03507594,0.11579734
Taf13,0.03128597,0.46157587
Wdr47,0.019440167,0.426675
Clcc1,0.02101764,0.6598199
Gpsm2,0.008996848,0.6048739
Stxbp3,0.07974213,0.22052146
Fndc7,0.0,1.0
Prpf38b,-0.028378472,0.35769638
Henmt1,0.0012396459,0.42264965
Fam102b,-0.002436936,0.87529534
Gm43221,0.0,1.0
Slc25a54,0.0,1.0
Slc25a24,-0.001029117,0.4226497
Vav3,0.014777429,0.5016337
Ntng1,-0.0045125643,0.53565234
Prmt6,0.004565574,0.6420981
C130013H08Rik,0.0031340274,0.12172827
Amy1,0.01648913,0.123317406
Rnpc3,0.062711045,0.14378306
Col11a1,0.0071034105,0.18306608
Olfm3,0.001428521,0.7000053
S1pr1,-0.43756366,0.0016767876
Gm9889,0.0055879448,0.4368296
Dph5,0.011567824,0.6600336
Slc30a7,-0.018353328,0.1205003
Extl2,-0.0033803731,0.8168124
Vcam1,-0.08537853,0.594302
Gpr88,-0.0034324387,0.24498579
Cdc14a,0.013551757,0.13922319
Rtca,0.0053751655,0.49686992
Gm26530,-0.0010843225,0.4226497
Dbt,0.009654552,0.7983843
Lrrc39,0.00090748427,0.4226497
Trmt13,-0.009195417,0.6419179
Sass6,0.0035616904,0.39480335
Gm42893,1.0660966e-05,0.9913612
Hiat1,0.044875383,0.15451634
Gm42457,0.0,1.0
4930512P04Rik,0.0,1.0
Slc35a3,0.0064639524,0.5013829
Agl,0.014554739,0.73752725
Frrs1,0.00032248348,0.98374104
Palmd,-0.02459256,0.030242449
Plppr4,-0.008232189,0.013249733
Plppr5,0.007568606,0.20877111
Snx7,-0.003490856,0.71323335
Gm9916,0.0,1.0
Dpyd,-0.0008981377,0.9149773
Ptbp2,-0.0015854836,0.96559846
6530403H02Rik,0.0,1.0
Rwdd3,0.017502349,0.019085221
Tmem56,0.024869964,0.6006292
Alg14,-0.020050138,0.38874963
Cnn3,-0.0006123185,0.9951289
Slc44a3,-0.002594826,0.18612751
A730020M07Rik,-0.007497888,0.7352744
F3,-0.37429225,0.07083287
Abcd3,0.025821626,0.6797254
Arhgap29,0.004187823,0.4652357
Abca4,0.005307422,0.62466353
Gclm,0.015820384,0.8432699
Dnttip2,-0.0005082488,0.9800654
Bcar3,-0.009070829,0.6068768
Fnbp1l,-0.01040747,0.6171388
Gm43569,0.00064005214,0.4226497
Gm43568,0.0022098287,0.40786037
Pde5a,0.0011634555,0.42264977
4933405D12Rik,0.0,1.0
1810037I17Rik,-0.18707299,0.11518511
Usp53,-0.029664457,0.59289354
Myoz2,-0.005037951,0.24191423
Synpo2,0.007101562,0.6184438
Sec24d,-0.012887739,0.2411058
Mettl14,-0.009390485,0.5123749
Gm43591,0.001193945,0.42264965
Prss12,0.0015639818,0.42264977
Ndst3,-0.00065481354,0.42264965
Tram1l1,-0.008719169,0.5776393
Ndst4,0.0015639818,0.42264977
Ugt8a,0.023277739,0.35097748
Arsj,0.0,1.0
Gm17225,0.0,1.0
Camk2d,-0.027205124,0.38856798
Gm15551,0.0,1.0
Ank2,-0.010079503,0.88337916
Gm16958,-0.0087398095,0.5047729
Larp7,-0.0010201633,0.93238217
Zgrf1,0.004051932,0.36130506
Neurog2,0.0,1.0
Alpk1,0.01009538,0.30629474
Tifa,0.009580463,0.8044311
Ap1ar,0.007909127,0.59279
Gm43653,0.0007778425,0.8122281
5730508B09Rik,0.00746095,0.37349918
Enpep,-0.001094682,0.4226497
Gm35986,0.0017131077,0.42264965
Elovl6,-0.013886422,0.7852487
Egf,0.005949612,0.3599527
Gm42697,0.0,1.0
Rrh,0.0,1.0
Gar1,0.008593496,0.6416709
Pla2g12a,-0.012519553,0.43709934
Casp6,0.007942472,0.5556629
Ccdc109b,0.0041346396,0.3096237
Sec24b,-0.0046757087,0.48481825
Col25a1,0.0017065104,0.26195428
Etnppl,-0.17364836,0.6136279
Ostc,-0.043026388,0.6380628
Rpl34,-0.15693033,0.10203443
Gm42997,-0.00045693858,0.7383781
Gm43351,0.0,1.0
Gm43352,0.0,1.0
Lef1,0.0039443914,0.5926605
Hadh,0.015242934,0.69881064
Cyp2u1,0.009672135,0.7215722
4930534D22Rik,0.0,1.0
Sgms2,0.0016337114,0.62273943
Papss1,-0.03727883,0.20796025
Gm29865,0.0,1.0
Dkk2,0.0,1.0
Aimp1,-0.06871094,0.1189013
Tbck,0.0086540505,0.6929216
Gm29811,-0.0011646115,0.42264965
Npnt,-0.0044912933,0.1904376
Gstcd,-0.00609414,0.29804718
Ints12,-0.0005324371,0.9482422
Gm43254,0.0011010133,0.9094914
Ppa2,-0.004677117,0.87370694
Tet2,-0.037909046,0.11404966
Gm42567,0.0,1.0
Gm26691,0.0070137754,0.28120372
Gm43194,0.0,1.0
Cxxc4,0.0012057088,0.90851957
Tacr3,0.0,1.0
Cenpe,0.003827741,0.40882945
Bdh2,0.007004313,0.8730967
Slc9b2,0.00011625327,0.96057403
Slc9b1,0.0,1.0
Cisd2,-0.011220127,0.33360878
4930539J05Rik,-0.0022409316,0.73226774
Ube2d3,0.1184932,0.19501169
Manba,-0.006521538,0.7246655
Nfkb1,0.01414533,0.47996402
Slc39a8,0.011613822,0.23964177
Gm43603,0.0005272152,0.89333767
Bank1,0.00022422808,0.8397356
Ppp3ca,0.019888341,0.6519278
Emcn,0.0009727462,0.4226497
Ddit4l,0.020792887,0.80590963
Gm21962,0.0024934614,0.4226497
Gm43403,0.0018028191,0.41974303
H2afz,-0.02995354,0.28633958
Dnajb14,-0.019079417,0.71593297
Gm43087,0.0,1.0
Gm43689,-0.01902349,0.0029126715
Lamtor3,-0.039946735,0.35306746
Dapp1,-0.0063875616,0.6289076
Gm19708,0.0,1.0
Gm5105,-0.00086231885,0.4226497
1110002E22Rik,0.0,1.0
Mttp,0.000999786,0.96740514
Trmt10a,-0.025918301,0.016938498
Adh7,0.0,1.0
Adh1,0.0,1.0
Adh5,0.015484512,0.81902
Metap1,-0.006618768,0.7967244
Eif4e,0.031873107,0.6199498
4930425O10Rik,0.0,1.0
Tspan5,-0.001430735,0.9472508
Rap1gds1,0.005495481,0.7780269
Stpg2,-0.0011310555,0.4226497
Gm15688,-0.0006472505,0.42264977
Unc5c,-0.0075872093,0.4689322
Gm15689,0.0,1.0
Bmpr1b,-0.09711784,0.03633384
Pdlim5,-0.0040474236,0.8365145
Gbp5,0.0011823922,0.86087376
Gbp7,0.0174914,0.5221873
Gbp3,0.0063805636,0.2371847
Gbp2b,0.0,1.0
Gbp2,-0.0013827682,0.4802029
Ccbl2,0.019923352,0.7455891
Gtf2b,-0.0212176,0.2496305
Pkn2,-0.03265965,0.21297725
9530052C20Rik,0.0,1.0
Gm33651,0.0,1.0
Lmo4,0.06800032,0.36553347
Hs2st1,0.045403257,0.23767133
Sep15,-0.11240983,0.23235358
Sh3glb1,0.082993925,0.28541273
Clca3a1,0.0016048675,0.20684439
Gm34866,-0.0007797966,0.4226497
Clca4b,0.0,1.0
Gm16233,0.0,1.0
Clca4a,0.0,1.0
Odf2l,-0.0029660687,0.82798165
Col24a1,0.0,1.0
Znhit6,-0.020577867,0.5212018
Cyr61,-0.088436425,0.26288918
Gm17501,-0.0035730377,0.4491703
Ddah1,-0.18289024,0.113139875
Bcl10,0.013873339,0.77859515
2410004B18Rik,0.0021419823,0.9338315
Syde2,0.010234179,0.22969288
Wdr63,0.0027643142,0.42264965
Mcoln3,0.0,1.0
Mcoln2,0.0,1.0
Lpar3,0.0,1.0
Gm10636,-0.0007423114,0.42264977
Ssx2ip,0.0345212,0.34202072
Ctbs,-0.013790011,0.6684117
Spata1,0.011103754,0.09539812
Gng5,-0.18760574,0.016369648
Rpf1,-0.01128719,0.42783627
Uox,-0.0009960328,0.42264977
Samd13,0.00053204154,0.86277443
Prkacb,-0.026502416,0.26163426
Ttll7,0.020082548,0.5142054
Adgrl2,0.0079518445,0.41473323
Gm43573,0.0041542617,0.41926637
Gm30382,0.0017397464,0.4226497
4930555A03Rik,0.0,1.0
Adgrl4,0.0026457177,0.4226497
Ifi44,-0.0007278609,0.42264965
Ptgfr,0.0,1.0
Gipc2,0.0,1.0
Dnajb4,-0.018603906,0.5645162
Fubp1,0.088730186,0.12174992
Nexn,-0.004597967,0.32676387
Fam73a,0.016261414,0.59865767
Usp33,-0.023906484,0.37737992
Zzz3,-0.0015402064,0.94401807
Ak5,-6.42892e-05,0.97923374
Pigk,-0.011850402,0.63007945
St6galnac5,-0.019560933,0.84076595
Gm16213,0.0,1.0
Gm43832,0.0,1.0
St6galnac3,0.00494764,0.25766522
Msh4,0.0,1.0
Rabggtb,-0.048229545,0.12185853
Gm43400,-0.000705995,0.7537827
Acadm,-0.034552306,0.60470665
Slc44a5,0.0,1.0
Tyw3,-0.004237924,0.6943647
Cryz,0.0053199083,0.76151526
Erich3,0.003365598,0.40607724
Tnni3k,0.0,1.0
Fpgt,-0.021499936,0.18590517
Lrriq3,-0.0007499227,0.4748931
4930570G19Rik,-0.0067622513,0.34623832
Negr1,0.010871947,0.8229855
Gm15577,0.0,1.0
Gm43159,0.0040719984,0.262563
Zranb2,0.03465846,0.5329412
Ptger3,0.0,1.0
Cth,-0.021904647,0.5802459
1810013D15Rik,0.011099532,0.11149235
