gene,log2FC,p
En1,0.0,1.0
Celrr,0.00023140258,0.86302453
Insig2,-0.006162852,0.6226437
Ccdc93,0.0066038817,0.77642006
Htr5b,-0.0004982939,0.38471237
Ddx18,-0.0015873015,0.96639544
Dpp10,0.0002864324,0.8166914
Actr3,0.040091336,0.5222556
Slc35f5,0.0039949343,0.620424
Gpr39,0.0,1.0
Lypd1,0.00064857595,0.54677975
Nckap5,-0.00025554816,0.772559
Mgat5,-0.023980528,0.05326092
Tmem163,0.0030613565,0.33710638
2900009J06Rik,-0.00019115704,0.5890218
Ccnt2,0.04806669,0.05587295
Map3k19,0.00022299623,0.6231222
Rab3gap1,-0.027472854,0.17863476
Zranb3,-3.6573503e-05,0.9850082
Gm28800,0.0,1.0
R3hdm1,0.006496653,0.7760041
Ubxn4,-0.008036643,0.72738487
Lct,0.0001348153,0.42264977
Mcm6,0.018564522,0.055045336
Dars,0.003880158,0.7906883
Cxcr4,-0.0033043958,0.35195956
Thsd7b,-0.00057905645,0.4226497
Cd55b,0.0,1.0
Gm15675,-0.00021802935,0.42264965
Cd55,0.00026664886,0.71684325
Gm16083,0.0,1.0
Gm29427,0.0,1.0
Pfkfb2,-0.00047374144,0.85521024
Yod1,0.00572291,0.47274113
AA986860,0.00028513104,0.81123847
Fcmr,0.0,1.0
Il10,-0.0011501984,0.4942315
Mapkapk2,-0.006025791,0.9233321
Dyrk3,0.00047658768,0.2622488
Eif2d,0.0013381913,0.77795565
Rassf5,0.02987513,0.18661742
Ikbke,-0.00090323924,0.7118916
Gm28913,0.00015326579,0.42264977
Srgap2,-0.15530896,0.3301178
Fam72a,-0.012285326,0.23250937
Ctse,-0.0007410012,0.51334035
Rab7b,-0.0036724014,0.23847674
Slc26a9,0.0,1.0
Pm20d1,-0.0001947443,0.6905466
Slc41a1,-0.0013793707,0.9301802
Rab29,0.012329359,0.083074145
Nucks1,0.02041167,0.51895946
Slc45a3,-0.00014411396,0.8835221
Elk4,-0.0063096285,0.6034374
Mfsd4,-0.01835065,0.45183754
Gm26892,0.00014097127,0.7762112
Cdk18,0.004940988,0.3820266
Gm29629,0.0,1.0
Lemd1,0.00014117545,0.42264977
Klhdc8a,0.0008301162,0.42784795
Nuak2,0.070721895,0.25559717
Tmcc2,0.0030684173,0.7332485
Dstyk,-0.0012318492,0.9156589
Rbbp5,0.007431511,0.3318535
Tmem81,0.0031577311,0.24843507
