,Aco2,Adgrg1,Afg3l2,Aif1,Aifm1,Ank,Apaf1,Apoe,Arc,Aspa,Atp5a1,Atp5b,Atp5c1,Atp5d,Atp5e,Atp5f1,Atp5g1,Atp5g2,Atp5g3,Atp5h,Atp5j,Atp5j2,Atp5k,Atp5l,Atp5o,Atp5s,Atpif1,Axl,B2m,Bcas1,Bcas3,Bdnf,Bnip3,Bnip3l,C1qa,C1qb,C1qc,C1qtnf1,C1qtnf3,C1ra,C2,C3,C3ar1,C4b,C5ar1,C5ar2,C8g,C9,Camk2a,Camk2b,Camk4,Casp3,Casp9,Ccl12,Ccl3,Ccl4,Ccl5,Ccl6,Ccl9,Cd200,Cd200r1,Cd47,Cd52,Cd63,Cd68,Cd74,Cd80,Cd83,Cd86,Cd9,Cebpb,Cers2,Cfb,Cfh,Cfp,Cldn11,Clpp,Clu,Cnp,Cntn1,Cntn2,Cntn4,Cntn5,Cntn6,Cox10,Cox11,Cox15,Cox17,Cox20,Cox4i1,Cox4i2,Cox5a,Cox5b,Cox6a1,Cox6a2,Cox6b1,Cox6b2,Cox6c,Cox7a1,Cox7a2,Cox7a2l,Cox7b,Cox7b2,Cox7c,Cox8a,Cox8b,Cr1l,Cr2,Creb1,Creb3l2,Crk,Crkl,Cs,Csf1,Csf1r,Csf2rb,Cspg4,Cst3,Cst7,Ctla2a,Ctla2b,Ctsa,Ctsb,Ctsc,Ctsd,Ctsl,Ctss,Ctsz,Cx3cl1,Cx3cr1,Cxcl10,Cxcl16,Cyc1,Cycs,Cyp51,Dhcr24,Dhcr7,Dlg1,Dlg2,Dlg4,Dlgap1,Dlgap2,Dlgap3,Dlst,Dnm1l,Dock1,Ebp,Egr1,Egr2,Elmo1,Elovl1,Elovl7,Enpp6,Ermn,Esrra,Esrrb,Fa2h,Fabp5,Fcgr1,Fcgr2b,Fcgr3,Fcnb,Fdft1,Fh1,Fig4,Fis1,Fos,Fosb,Fosl2,Fth1,Ftl1,Fundc1,Gad1,Gad2,Galc,Gas6,Gfap,Gjb1,Gjc2,Gltp,Gns,Gpc4,Gpnmb,Gpr17,Gpr34,Gpr37,Gpr37l1,Gpr84,Gpx3,Gria1,Gria2,Gria3,Grin1,Grin2a,Grin2b,Grin2c,Grin3a,Grm1,Grm2,Grm3,Grm5,Gulp1,H2-Aa,H2-Ab1,H2-D1,H2-DMb1,H2-Eb1,H2-K1,Hexb,Hk1,Hk2,Hmgcr,Hmgcs1,Hmox1,Homer1,Homer2,Htra2,Idh2,Idh3a,Idi1,Il18,Il1b,Il34,Il6,Inpp5d,Irf1,Irf3,Irf5,Irf7,Irf8,Itgam,Itgav,Itgax,Itgb2,Itgb3,Itgb5,Jun,Junb,Jund,Kctd17,Lag3,Lcn2,Ldha,Lgmn,Lonp1,Lpar1,Lpl,Lrp1,Lss,Lyz2,Mafb,Mag,Mal,Map1lc3a,Map1lc3b,Masp1,Masp2,Mbp,Mdh2,Megf10,Mertk,Mfge8,Mfn1,Mfn2,Mmp2,Mmp9,Mobp,Mog,Mpc1,Mpc2,Ms4a6c,Ms4a7,Msmo1,Msr1,Mt1,Mt2,Mtmr2,Mtor,Mvd,Mvk,Myo1d,Myrf,Ncam1,Ncam2,Ncmap,Ndrg1,Ndufa1,Ndufa10,Ndufa11,Ndufa12,Ndufa13,Ndufa2,Ndufa3,Ndufa4,Ndufa4l2,Ndufa5,Ndufa6,Ndufa7,Ndufa8,Ndufa9,Ndufab1,Ndufaf1,Ndufaf2,Ndufaf3,Ndufaf4,Ndufaf5,Ndufaf6,Ndufaf7,Ndufb10,Ndufb11,Ndufb2,Ndufb3,Ndufb4,Ndufb5,Ndufb6,Ndufb7,Ndufb8,Ndufb9,Ndufc1,Ndufc2,Ndufs1,Ndufs2,Ndufs3,Ndufs4,Ndufs5,Ndufs6,Ndufs7,Ndufs8,Ndufv1,Ndufv2,Ndufv3,Nfe2l2,Nfkb1,Nfkb2,Nfkbia,Ngf,Nkx2-2,Nlgn1,Nlgn2,Nlgn3,Nos2,Npas4,Nr4a1,Nrf1,Nrxn1,Nrxn2,Nrxn3,Nsdhl,Ntf3,Ogdh,Olig1,Olig2,Oma1,Opa1,Opalin,Optn,P2ry12,Pdgfra,Pdk1,Pdk2,Pdk4,Pfkm,Phb,Phb2,Pink1,Pkm,Pla2g7,Plat,Plaur,Plcg2,Pld3,Plp1,Pmp22,Ppargc1a,Ppargc1b,Ppp1r1b,Pros1,Prr18,Prr5l,Prx,Ptgs2,Ptpn11,Rac1,Rela,Relb,Runx1,Runx2,Sall1,Sco1,Sco2,Sdha,Sdhaf1,Sdhaf2,Sdhaf3,Sdhaf4,Sdhb,Sdhc,Sdhd,Serinc3,Serpine2,Serping1,Sgk1,Sh3tc2,Shank1,Shank2,Shank3,Siglech,Sirpa,Sirt2,Sla2,Slc17a6,Slc17a7,Slc25a1,Slc25a10,Slc25a11,Slc25a12,Slc25a13,Slc25a3,Slc25a4,Slc25a5,Snap23,Snap25,Socs3,Sorl1,Sox10,Sparcl1,Spg7,Spi1,Spp1,Sqle,Sqstm1,Srebf1,Srebf2,St18,Stat1,Stat3,Stat6,Steap4,Stx1a,Stx1b,Sucla2,Suclg1,Surf1,Syk,Syn1,Syn2,Syn3,Syp,Syt1,Syt11,Syt2,Syt4,Tfam,Tgfb1,Tgfbr1,Thbs1,Thbs2,Thbs4,Timm10,Timm13,Timm17a,Timm17b,Timm22,Timm23,Timm44,Timm50,Timm8a1,Timm8b,Timm9,Timp1,Timp2,Tlr2,Tlr4,Tlr7,Tlr9,Tmcc3,Tmem119,Tmem63a,Tnf,Tomm20,Tomm22,Tomm40,Tomm70a,Tppp,Trem2,Tspan2,Tyrobp,Ugt8a,Uqcc1,Uqcc2,Uqcc3,Uqcr10,Uqcr11,Uqcrb,Uqcrc1,Uqcrc2,Uqcrfs1,Uqcrh,Uqcrq,Vamp2,Vamp7,Vdac1,Vdac2,Vdac3,Vim,Vtn,Wasf3,Yme1l1,Zfp24
0,0.2578,0.1682,0.1121,0.0778,0.1356,0.0382,0.0392,0.3802,0.0,0.0,1.0777,1.3737,1.2032,0.8073,2.0952,1.3859,1.052,1.6726,0.4609,1.8252,1.2226,1.5386,0.9042,1.5349,0.939,0.0,0.3766,0.0,3.2073,0.0,0.0,0.0,0.121,0.5471,0.1836,0.215,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275,0.0335,0.0,0.0,0.16,1.9089,3.7636,0.0,0.0,0.0,0.0461,1.4597,3.1584,0.1974,0.0,0.3814,0.0,0.2171,0.0758,0.3152,0.8452,0.2788,0.0,0.0889,0.0,0.0478,0.185,0.035,0.4372,0.023,0.0,0.0,0.0,0.0,0.035,0.0837,0.0,1.125,0.2495,1.9476,0.0,1.0396,0.7826,1.0147,0.0,1.4586,0.0,1.6317,0.0,1.1153,1.5153,1.124,0.0,1.9498,2.2207,0.0,0.2374,0.0,0.3557,0.0,0.2038,0.0,0.0867,0.045,0.0709,0.122,0.0,1.6856,0.7783,0.9657,0.0507,0.1284,0.4196,0.465,1.2714,0.1485,0.666,0.2956,0.0,0.1409,0.0461,0.1449,0.316,0.6522,0.0255,0.0453,0.0643,0.0766,0.0,0.0,0.0,0.0,0.0,0.0682,0.2173,0.0,0.3409,0.178,0.1532,0.2591,0.173,0.0,0.0,0.0,0.0392,0.0,0.0,0.1022,0.0,0.0,0.0,0.0,0.0921,0.2363,0.0835,0.6907,1.0348,0.7128,1.0141,2.949,2.2959,0.1068,0.0,0.0,0.1165,0.0255,0.0,0.0,0.0,0.4409,0.023,0.0,0.0,0.0,0.2222,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157,0.1583,3.3603,0.0424,0.3001,3.5021,0.4118,0.0781,0.1282,0.253,0.0785,0.0453,0.0612,0.0,0.1863,0.0431,0.5236,0.122,0.0,0.0335,0.0,0.0335,0.2954,0.5727,0.0396,0.1131,0.2228,0.2318,0.1654,0.1328,0.1059,0.732,0.0,0.0,0.5442,2.8638,1.9163,0.0,0.0737,0.0,0.6626,0.0,0.129,0.0,0.0,0.0769,0.0,0.0,0.0255,0.1165,0.0871,0.1813,0.9023,0.0,0.0,0.586,0.8429,0.0,0.0769,0.112,0.0733,0.0729,0.0,0.0,0.0977,0.0392,0.5945,0.3426,0.1872,0.0,0.1173,0.0,0.2126,0.0461,0.1608,0.0,0.1361,0.0396,0.0,0.091,0.1282,0.0,0.0,0.1381,0.8815,0.4782,0.4174,0.5144,1.4347,1.1114,1.2482,1.0856,0.0,0.6623,0.9474,1.0039,0.5547,0.34,0.7319,0.0913,0.1473,0.1267,0.1475,0.0806,0.0,0.0999,0.6274,0.9135,0.389,0.5832,0.9171,0.7442,0.1708,0.6593,0.6171,0.4926,0.323,0.6278,0.2055,0.238,0.26,0.2581,0.4236,0.5094,0.5725,0.2994,0.1253,0.4091,0.6956,0.3277,0.4051,0.2375,1.2717,0.0,0.0,0.0,0.0387,0.0,0.0,0.0,0.8374,0.0674,0.0,0.0,0.0,0.0,0.0,0.278,0.0576,0.0335,0.0255,0.0,0.0,0.0,0.0335,0.0,0.1182,0.0,0.0,0.0,0.4026,0.2052,0.1033,0.9603,0.0,0.0,0.0255,0.0,0.2705,0.4965,0.0,0.0,0.0444,0.0,0.0,0.035,0.1104,0.0,0.0,0.2525,0.6811,0.2021,0.2876,0.045,0.0989,0.0,0.0,0.0729,0.4432,0.087,0.1443,0.0,0.3481,0.4282,0.1954,0.3551,1.0877,0.0,0.0,0.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.1932,0.265,0.0,0.0,0.0746,0.0,0.1834,0.023,0.0,1.3815,0.8095,1.0901,0.1497,0.0,0.3091,0.5756,0.0,0.0811,0.1248,0.1443,0.0,0.0675,0.4516,0.0382,0.212,0.0,0.8942,0.5157,0.1022,0.0,0.0431,0.0,0.1282,0.3547,0.1471,0.0758,0.0,0.0,0.0,0.0255,0.0,0.1465,0.0,0.0,0.1479,0.259,0.023,0.0,0.0,0.0,0.1262,0.6837,0.1106,0.2013,0.1393,0.0396,0.1407,0.2251,0.1425,0.2031,0.1161,0.0,0.0769,0.0,0.0,0.0,0.0,0.1319,0.0382,0.0766,0.4278,1.2896,0.4354,0.1055,0.0926,0.023,0.0576,0.045,0.3221,0.035,0.0,0.4198,0.1926,0.8103,0.5713,0.9026,0.3684,0.6846,0.3606,2.0742,0.7046,0.2446,0.1512,0.5273,0.667,0.3014,1.6732,0.0,0.0255,0.4802,0.0977
1,0.2546,0.0,0.0937,0.0,0.0,0.1099,0.1005,0.5935,0.0,0.0,1.0243,1.5762,0.9506,0.8653,1.8282,1.0225,0.9501,1.4832,0.6539,1.7538,1.2455,1.3941,1.0095,1.471,0.8007,0.0194,0.6438,0.0457,3.0747,0.0239,0.1238,0.0,0.0,0.6028,0.172,0.2778,0.0697,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0393,0.0,0.0,0.0,0.0,0.0378,0.069,0.0,0.0194,0.0674,0.1165,0.7444,2.6727,0.0322,0.0,0.0,0.0475,1.2901,2.5607,0.0946,0.0,0.158,0.0,0.0251,0.1286,0.3549,0.8808,0.2757,0.0,0.0,0.0499,0.1446,0.0869,0.1139,0.3898,0.0239,0.0,0.0,0.0,0.0,0.0624,0.0941,0.0172,0.8165,0.3842,1.8847,0.0204,1.2257,0.9483,0.8157,0.0,1.2423,0.0,1.5396,0.0,1.1647,1.6457,0.9234,0.0,1.6574,1.9531,0.0,0.2414,0.0,0.3685,0.0385,0.1909,0.0273,0.1552,0.0,0.0296,0.0,0.0,1.2415,0.524,1.1309,0.2382,0.1498,0.4977,0.2739,1.0931,0.1374,0.4503,0.2327,0.0,0.0569,0.0853,0.0,0.3922,0.8537,0.0587,0.0398,0.084,0.1592,0.0,0.0,0.0,0.0,0.0,0.0764,0.1276,0.0,0.3946,0.166,0.0,0.2886,0.086,0.0172,0.0,0.0242,0.025,0.0,0.0247,0.2006,0.0,0.0,0.0172,0.0,0.0,0.0351,0.0351,0.7038,0.3872,0.3506,1.2255,2.9807,2.1431,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167,0.031,0.0,0.0,0.0337,0.0589,0.0,0.1152,0.0,0.0,0.0366,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.1034,3.1887,0.0636,0.0636,3.2745,0.1967,0.2372,0.0398,0.21,0.0842,0.0,0.0591,0.0,0.0597,0.1169,0.0969,0.0715,0.0379,0.0398,0.0,0.0,0.2874,0.5024,0.1788,0.0,0.1119,0.0,0.0,0.0582,0.0,0.5679,0.0749,0.0674,0.3341,2.7905,2.1192,0.0,0.1221,0.0319,1.0926,0.0831,0.0681,0.0,0.0,0.0,0.0,0.0172,0.0634,0.0655,0.0855,0.2277,1.0415,0.0,0.0,0.5478,0.7907,0.0,0.0,0.0618,0.0253,0.0296,0.0,0.0,0.0385,0.0242,0.4156,0.5673,0.2118,0.0,0.0613,0.0,0.3101,0.0711,0.0651,0.0,0.0,0.0351,0.0,0.0,0.0337,0.0,0.0,0.052,0.847,0.4757,0.5483,0.4245,1.2415,0.8154,0.7574,1.3914,0.0,0.2931,1.0771,0.8593,0.5039,0.332,0.7064,0.0322,0.0809,0.1395,0.3232,0.0705,0.0962,0.0366,0.7064,0.6709,0.3356,0.6583,0.4688,0.6595,0.242,0.4529,0.5604,0.8402,0.371,0.5064,0.1592,0.3949,0.4594,0.4533,0.4605,0.5665,0.5536,0.234,0.2742,0.3559,0.6506,0.3132,0.4805,0.1183,1.2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7374,0.1486,0.0,0.0,0.0,0.0502,0.0,0.4104,0.0674,0.0,0.0239,0.1823,0.0,0.025,0.0,0.0,0.0947,0.0,0.0,0.0379,0.3362,0.4275,0.3278,0.8482,0.0851,0.0775,0.0296,0.0,0.3981,0.3972,0.0,0.0,0.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0893,0.8472,0.1554,0.066,0.1961,0.1589,0.0,0.0625,0.0194,0.439,0.1563,0.0564,0.0253,0.2172,0.4428,0.2162,0.3767,0.9824,0.1056,0.0,0.2282,0.0,0.0,0.0,0.0,0.0,0.0495,0.2179,0.1791,0.0,0.0,0.0503,0.0,0.1808,0.127,0.0498,1.1377,0.9453,1.1056,0.0568,0.0,0.7082,0.4783,0.0,0.0,0.0974,0.0319,0.0,0.0,0.3258,0.1179,0.1554,0.0,0.5097,0.43,0.1432,0.0,0.0228,0.0,0.2382,0.5499,0.1917,0.0,0.0,0.0,0.0,0.0,0.0,0.2696,0.0,0.0,0.1816,0.4125,0.0379,0.0,0.0,0.0,0.1364,0.5931,0.3218,0.263,0.061,0.1215,0.1025,0.0636,0.1279,0.1968,0.092,0.0,0.1835,0.0,0.0,0.0,0.0,0.0,0.0671,0.0,0.189,1.2821,0.6871,0.2087,0.0568,0.0,0.0319,0.0,0.1312,0.0,0.0,0.687,0.1989,0.7528,0.4902,0.8946,0.3954,0.3091,0.4695,1.8803,0.8083,0.2481,0.115,0.2521,0.7278,0.3571,1.6028,0.0,0.0,0.2446,0.0327
2,0.3013,0.0494,0.0559,0.0516,0.117,0.1754,0.0736,0.4618,0.0,0.0443,1.0828,1.4052,1.1622,1.0562,1.7936,0.984,0.8871,1.6333,0.69,1.7625,1.0977,1.4343,0.8549,1.54,0.5779,0.0,0.5348,0.0,3.0836,0.018,0.0731,0.0,0.0691,0.642,0.3744,0.3078,0.2702,0.0,0.0,0.0,0.0133,0.0,0.0147,0.0166,0.0,0.0,0.0,0.0,0.0,0.0228,0.1286,0.0385,0.0222,0.0,0.3489,1.5968,3.4284,0.0,0.0953,0.0217,0.1386,1.3683,3.0741,0.0945,0.0875,0.0,0.0087,0.1436,0.0911,0.1715,0.9348,0.2713,0.0,0.0323,0.0,0.1284,0.0966,0.1545,0.6594,0.0501,0.0482,0.0269,0.0,0.0,0.0434,0.0075,0.0181,1.0242,0.2472,1.8283,0.0,1.2087,0.8907,0.9598,0.0,1.3059,0.0,1.6282,0.0157,1.1393,1.588,1.0388,0.0,1.7767,1.8959,0.0,0.1834,0.0166,0.1893,0.0277,0.1209,0.0,0.2144,0.1096,0.122,0.0267,0.0,1.662,0.5123,1.2274,0.156,0.2282,0.5113,0.3224,1.3345,0.1781,0.7076,0.3197,0.0,0.1649,0.0581,0.0,0.4611,0.7591,0.0368,0.0297,0.0447,0.1347,0.0,0.0563,0.0,0.0,0.0,0.0733,0.1136,0.01,0.2685,0.3165,0.0341,0.2903,0.1427,0.0181,0.0,0.0608,0.0438,0.0,0.0286,0.1851,0.0147,0.0505,0.0369,0.0,0.016,0.0356,0.0538,0.7415,0.8058,0.7037,1.0996,2.9732,2.1245,0.1083,0.0,0.0,0.0396,0.0,0.0,0.0166,0.0175,0.2927,0.0614,0.0,0.0,0.0213,0.17,0.0379,0.037,0.0164,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0339,0.0,3.3419,0.0,0.0,3.4982,0.5418,0.1934,0.0608,0.105,0.0329,0.0181,0.0544,0.0194,0.0448,0.0729,0.2745,0.0511,0.01,0.0506,0.0,0.0,0.555,0.4163,0.276,0.023,0.0774,0.0336,0.0087,0.0853,0.01,0.7631,0.1077,0.0732,0.6482,2.8188,2.0042,0.0,0.1116,0.0,1.2291,0.1186,0.0747,0.0667,0.012,0.0,0.0581,0.0927,0.079,0.1141,0.2011,0.1048,0.9041,0.0,0.0,0.6459,0.7652,0.01,0.0147,0.0574,0.0915,0.084,0.0,0.0,0.1653,0.0806,0.4244,0.636,0.2332,0.0,0.0283,0.0,0.1361,0.0185,0.0585,0.0287,0.0678,0.0215,0.0316,0.0166,0.0254,0.0,0.0,0.1163,0.8359,0.6037,0.3627,0.5691,1.2281,1.052,0.7745,1.3283,0.0,0.5794,0.8942,0.9173,0.4626,0.3415,0.6584,0.0761,0.1289,0.2177,0.2036,0.0865,0.0,0.0137,0.7898,1.0613,0.4393,0.6923,0.6012,0.8863,0.2548,0.6387,0.6164,0.6703,0.4702,0.4493,0.1872,0.3239,0.5001,0.4549,0.5229,0.452,0.5212,0.3794,0.3485,0.4278,0.6863,0.3161,0.7217,0.0705,1.1915,0.0,0.0,0.01,0.0103,0.0,0.0,0.0,1.0498,0.193,0.0,0.0248,0.0442,0.0411,0.0,0.319,0.1242,0.043,0.0533,0.0972,0.0971,0.0,0.1294,0.0,0.1039,0.01,0.0,0.0365,0.3479,0.6182,0.1289,0.6679,0.0,0.0,0.0193,0.0,0.3745,0.7067,0.0816,0.0,0.0196,0.01,0.0426,0.0329,0.0254,0.0,0.0,0.1853,0.8064,0.1418,0.1075,0.1494,0.1827,0.0087,0.0181,0.0594,0.5246,0.0968,0.1129,0.0565,0.2447,0.3845,0.1483,0.254,1.145,0.0594,0.0,0.324,0.0,0.0,0.0339,0.0,0.0456,0.0744,0.3046,0.2981,0.0,0.0,0.0414,0.0119,0.3013,0.1135,0.0181,1.2749,0.5767,1.3243,0.0793,0.0,0.3144,0.5711,0.0359,0.0942,0.119,0.0389,0.0,0.0077,0.4795,0.0575,0.149,0.0196,0.4333,0.2949,0.1175,0.0,0.0303,0.0,0.1207,0.3611,0.242,0.0,0.0,0.0,0.0,0.0367,0.0,0.1902,0.0,0.0157,0.2072,0.4194,0.1314,0.0,0.0,0.0,0.0841,0.602,0.1808,0.1798,0.0516,0.0707,0.1936,0.1225,0.0889,0.1038,0.092,0.0,0.0703,0.0686,0.0,0.0,0.0,0.0691,0.0547,0.0745,0.1808,1.1483,0.6853,0.1364,0.1098,0.0302,0.1757,0.0705,0.1211,0.0383,0.0276,0.5473,0.1924,0.6855,0.769,0.9465,0.3043,0.4736,0.3813,1.9318,0.69,0.3205,0.0992,0.2434,0.7266,0.3927,1.7794,0.0,0.0,0.2654,0.0743
3,0.2069,0.1659,0.1063,0.2204,0.1696,0.1628,0.0,0.6954,0.0936,0.077,1.0194,1.5907,1.0422,1.1296,1.6063,1.3017,0.9582,1.562,0.798,1.9243,1.1658,1.2485,0.6296,1.2886,0.9849,0.0,0.5275,0.0,3.1624,0.0314,0.0378,0.0,0.1286,0.9084,0.6906,0.8705,0.4561,0.0,0.0,0.0,0.0,0.0,0.0784,0.0505,0.0801,0.0,0.0334,0.0,0.0,0.0807,0.0665,0.0677,0.0833,0.0598,0.5248,1.6911,2.9058,0.0282,0.0,0.0336,0.089,1.4074,3.0444,0.1592,0.1195,0.2178,0.0,0.3872,0.0492,0.3329,1.0777,0.3045,0.0,0.2733,0.0,0.0921,0.1384,0.1296,0.4317,0.045,0.0828,0.0,0.0,0.0,0.0909,0.0156,0.1649,0.7768,0.362,1.9923,0.0,0.979,1.036,0.9385,0.0,1.2409,0.0543,1.5244,0.0658,1.0285,1.7572,1.0545,0.0,1.5963,1.8092,0.0,0.506,0.0336,0.2859,0.0223,0.3579,0.017,0.0775,0.0,0.33,0.0269,0.0,1.8474,0.4972,1.3156,0.116,0.3982,0.6548,0.3813,1.3852,0.4335,0.8987,0.4628,0.0,0.3015,0.0461,0.1059,0.3396,0.8588,0.0604,0.0,0.0,0.0584,0.0519,0.0,0.0223,0.0,0.0,0.1925,0.0381,0.0,0.3656,0.6991,0.1952,0.4669,0.1509,0.0282,0.0,0.0602,0.0798,0.0,0.0,0.2698,0.0794,0.1224,0.2591,0.0,0.0904,0.0863,0.0624,0.6819,1.3685,0.6291,1.3717,3.3835,2.5444,0.1192,0.0,0.0,0.0,0.0381,0.0,0.0411,0.0321,0.3733,0.1956,0.0,0.0,0.0,0.3373,0.0571,0.0,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1248,0.1163,3.2892,0.0643,0.1228,3.4757,0.7626,0.1705,0.1524,0.1773,0.0497,0.0809,0.0601,0.0,0.0709,0.1122,0.1275,0.1303,0.0328,0.0813,0.0,0.0,0.6241,0.3708,0.1848,0.1684,0.1102,0.2017,0.1781,0.2341,0.0,0.6815,0.0282,0.2632,1.1943,3.4569,2.5909,0.0,0.1448,0.0,0.8825,0.4044,0.0742,0.0,0.0342,0.0541,0.0223,0.2844,0.1879,0.2287,0.1411,0.3036,0.8839,0.0,0.0,0.6831,0.7423,0.0,0.1784,0.0688,0.0158,0.0566,0.0,0.0,0.2309,0.0381,0.491,0.487,0.2607,0.0,0.1095,0.0,0.3154,0.0378,0.0937,0.0314,0.0321,0.0,0.0,0.0412,0.0,0.0,0.0,0.1993,0.6779,0.7058,0.5167,0.5643,1.1706,0.9684,0.6742,1.0437,0.0,0.3951,1.0121,1.003,0.671,0.4172,0.5997,0.0843,0.2354,0.0833,0.2776,0.0459,0.0158,0.0519,0.8651,0.908,0.3612,0.5844,0.5874,0.991,0.4565,0.7398,0.587,0.8297,0.2231,0.584,0.1048,0.2449,0.4393,0.437,0.6193,0.4449,0.6462,0.3289,0.3755,0.4975,0.4723,0.3343,0.4035,0.0222,1.3481,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,1.282,0.1282,0.0,0.0,0.0,0.0392,0.0,0.4503,0.0828,0.0,0.1134,0.104,0.0,0.0,0.3991,0.0,0.3,0.0,0.0,0.0,0.7013,0.5169,0.1992,0.8771,0.0,0.0,0.0,0.0887,0.5507,0.7823,0.1015,0.0,0.0661,0.0,0.2348,0.0,0.0816,0.0,0.0,0.0757,0.6205,0.3011,0.0494,0.1938,0.2135,0.0928,0.0,0.0818,0.5224,0.1598,0.1985,0.1043,0.3234,0.6347,0.3085,0.2209,0.8887,0.0964,0.0,0.2368,0.0,0.0,0.0,0.0,0.2532,0.2085,0.3841,0.1753,0.0,0.0,0.1038,0.0156,0.4865,0.1109,0.0,1.5656,0.7738,0.9691,0.1334,0.0,0.3392,0.7356,0.0544,0.045,0.1649,0.1156,0.0,0.035,0.4099,0.0787,0.2417,0.0,0.5827,0.6211,0.177,0.0,0.1304,0.0,0.2619,0.4714,0.3551,0.0915,0.0,0.0,0.0,0.0,0.0,0.1637,0.0,0.0,0.2819,0.6695,0.335,0.0,0.0,0.0,0.1426,0.5882,0.4069,0.445,0.0354,0.0412,0.1823,0.0877,0.0342,0.2149,0.2068,0.0,0.1862,0.1393,0.044,0.0158,0.0,0.1644,0.1661,0.1043,0.3632,1.3478,0.5631,0.4272,0.0824,0.0336,0.3123,0.0,0.4824,0.0,0.0379,0.3673,0.3661,0.5033,0.6026,0.5986,0.2437,0.6193,0.4179,2.0536,0.7055,0.2844,0.1666,0.6347,0.8704,0.2853,2.0159,0.0378,0.0222,0.355,0.0
