,0,1,2,3,4,5
Espnl,1,0,0,0,0,0
Ilkap,32,29,37,69,81,14
Hes6,5,4,11,27,26,3
Per2,0,6,2,9,24,2
Traf3ip1,1,3,5,8,9,3
Asb1,5,9,4,11,11,10
Hdac4,5,11,10,19,30,5
Gm26720,0,0,0,1,1,0
Ndufa10,29,21,55,79,117,28
Myeov2,57,67,71,102,213,57
Gpc1,2,2,1,1,3,0
Dusp28,3,4,5,11,15,2
5033417F24Rik,0,0,0,1,4,1
Rnpepl1,37,26,42,69,111,21
9430060I03Rik,0,0,3,2,6,1
Capn10,3,1,5,5,11,2
Gpr35,0,1,0,0,2,1
Kif1a,2,7,1,13,27,2
Sned1,5,7,4,8,21,2
Mterf4,6,4,7,12,19,3
Pask,0,1,0,0,0,0
Ppp1r7,15,13,12,47,58,21
Ano7,0,0,0,1,0,0
Hdlbp,41,37,50,92,139,31
Sept2,64,79,93,117,242,45
Farp2,2,0,3,2,3,1
Stk25,13,17,28,67,75,12
Bok,30,20,56,44,38,18
Thap4,2,5,5,12,13,6
Atg4b,8,10,13,22,25,9
Dtymk,9,9,14,44,58,12
Ing5,11,13,16,29,38,6
D2hgdh,2,1,7,6,13,1
Neu4,1,0,1,0,6,0
Fam174a,50,49,79,127,173,24
St8sia4,82,47,105,159,222,18
Panct2,0,0,1,0,0,0
D1Ertd622e,5,8,12,18,28,4
Ppip5k2,2,2,4,11,14,1
Gin1,5,3,6,16,15,3
Pam,33,45,39,68,110,23
Gm7967,0,0,2,0,0,0
Gm28187,1,0,1,3,5,0
Cdh20,0,1,0,1,3,1
Rnf152,20,3,9,21,30,4
Gm17634,3,0,0,1,0,0
Pign,2,3,3,7,6,0
2310035C23Rik,8,15,21,26,52,7
Tnfrsf11a,7,8,10,14,12,0
Gm7160,0,2,4,4,10,0
Zcchc2,2,10,8,13,16,5
Gm20753,0,0,0,1,0,0
Phlpp1,7,18,14,26,61,11
Bcl2,9,10,22,29,45,5
D630008O14Rik,0,0,0,1,1,0
Kdsr,15,9,16,36,31,8
Vps4b,20,25,40,51,100,14
Serpinb2,0,1,0,0,0,0
