,0,1,2,3,4,5
Gm28818,0,0,1,0,0,0
4933417E11Rik,0,1,0,3,0,0
Gm4319,0,0,0,1,0,0
Mreg,7,9,10,19,12,5
D230017M19Rik,14,6,13,17,9,3
Pecr,174,135,128,264,237,112
Tmem169,30,22,21,35,29,19
Xrcc5,69,54,75,123,94,32
March4,0,0,0,1,0,0
Smarcal1,98,86,95,120,104,83
Rpl37a,6406,5332,5604,5597,7318,4018
Igfbp2,19,4,13,3,5,2
Igfbp5,11,5,8,9,12,4
6030407O03Rik,10,9,8,16,8,5
Tns1,106,54,102,105,119,65
Cxcr2,0,2,0,2,2,0
Arpc2,1262,955,1181,1760,1271,754
Aamp,1209,1115,1133,1825,1482,991
Pnkd,1241,1109,1133,1760,1280,825
Tmbim1,2098,1380,1913,3346,2321,1538
Catip,3,3,4,10,12,6
Slc11a1,21,23,16,31,42,28
Ctdsp1,278,219,239,363,309,183
Vil1,0,1,0,0,0,0
Usp37,119,101,123,201,146,116
Rqcd1,83,72,84,119,98,51
Plcd4,5,5,9,10,10,0
Zfp142,80,71,71,132,111,71
Bcs1l,93,64,70,104,99,50
Rnf25,55,67,67,100,82,78
Stk36,3,9,10,13,9,6
Ttll4,48,39,60,70,69,16
Cyp27a1,277,179,235,403,333,143
Prkag3,4,1,1,4,6,2
Wnt6,0,0,0,1,0,0
Cdk5r2,3,7,0,4,4,2
Ccdc108,2,2,1,2,4,0
Ihh,0,0,1,1,0,0
Nhej1,22,14,22,30,27,14
Cnppd1,225,202,234,419,307,291
Fam134a,525,407,603,797,563,618
Zfand2b,198,147,171,266,189,111
Abcb6,41,45,38,65,59,35
Atg9a,251,219,234,404,313,188
Ankzf1,63,66,69,116,80,57
Glb1l,9,3,9,8,4,2
Stk16,372,312,295,577,358,247
Tuba4a,23,31,28,43,33,31
A630095N17Rik,0,0,0,0,1,0
Dnajb2,3719,2543,3338,4744,3258,1995
Ptprn,166,164,136,319,198,60
Gm28294,0,0,1,0,0,0
Resp18,2,0,0,2,1,0
Dnpep,230,136,208,340,272,146
Des,0,0,0,1,1,0
Speg,3,2,6,11,11,2
Gmppa,126,89,121,176,140,128
Asic4,0,0,0,1,3,0
Chpf,42,55,51,51,71,39
Obsl1,1,0,0,0,3,0
Tmem198,4,5,5,5,3,3
Inha,0,0,1,3,1,0
Stk11ip,66,42,60,69,75,44
Slc4a3,17,10,17,20,25,8
Gm816,18,6,17,31,32,0
Epha4,178,120,181,285,227,90
Sgpp2,1,0,0,0,4,0
Farsb,171,167,162,273,225,161
Mogat1,15,14,12,8,24,4
Acsl3,536,445,538,1134,990,350
Utp14b,211,130,216,405,311,65
Kcne4,0,0,0,1,1,0
Scg2,0,3,0,1,1,0
Wdfy1,339,270,70,493,378,50
Mrpl44,104,76,73,133,108,71
Serpine2,84,65,85,137,138,40
9830004L10Rik,1,0,0,1,0,0
Cul3,491,504,449,799,576,398
Dock10,1856,1430,1795,3151,2010,1207
Nyap2,0,1,0,0,0,0
Irs1,20,25,19,27,27,18
Rhbdd1,52,41,69,87,62,33
Gm28940,0,0,1,0,1,0
Col4a4,2,3,1,3,3,1
Mff,891,736,774,1347,895,600
Agfg1,263,228,242,412,310,236
Slc19a3,0,0,0,0,1,0
Krtap28-13,0,1,0,0,0,0
Daw1,0,1,1,0,1,0
Sphkap,0,0,0,2,0,1
Pid1,16,6,15,28,13,12
Dner,41,42,57,84,53,24
Trip12,287,262,249,436,320,158
Fbxo36,129,177,150,259,252,127
Slc16a14,0,1,0,0,0,0
C130026I21Rik,2,2,0,1,2,1
A530032D15Rik,0,0,0,1,3,0
A530040E14Rik,1,0,1,0,0,0
Sp110,5,5,10,9,24,7
Sp140,7,7,6,13,11,5
Sp100,0,2,1,9,10,7
A630001G21Rik,8,8,7,25,30,3
Cab39,581,515,516,873,651,470
Itm2c,1402,983,1296,2039,1470,1149
4933407L21Rik,2,0,0,1,2,0
Spata3,0,0,0,1,1,0
2810459M11Rik,2,3,1,0,0,1
Psmd1,635,572,591,861,702,552
Htr2b,1,0,0,0,1,0
Gm21972,1,0,2,2,0,1
Armc9,44,30,44,63,48,23
B3gnt7,0,0,3,3,0,0
Ncl,1479,1316,1492,2261,2002,1188
Ptma,24824,21649,24138,36219,24637,17793
Pde6d,935,714,948,1379,1033,548
Cops7b,85,75,79,151,119,54
Nppc,347,133,281,323,210,133
Dis3l2,252,194,212,379,300,170
Gm28375,0,0,0,1,0,0
Ecel1,1,0,0,0,0,0
Chrng,1,0,0,0,0,0
Eif4e2,257,206,265,402,259,180
Efhd1,2207,1855,2232,2920,2619,1954
Efhd1os,1,0,1,0,0,0
Gigyf2,325,275,303,435,293,252
Kcnj13,13,16,17,11,11,2
3110079O15Rik,2,3,1,8,3,1
Ngef,4,4,6,8,9,2
Neu2,0,1,0,1,0,0
Inpp5d,60,49,61,75,120,43
Atg16l1,179,128,187,260,192,118
Sag,8,10,8,19,13,5
Dgkd,137,135,128,280,245,132
Gm19582,0,1,0,0,0,0
Usp40,176,144,152,245,184,122
Ugt1a7c,0,0,1,1,0,0
Ugt1a6a,0,0,0,0,1,0
Dnajb3,17,16,9,20,22,6
Mroh2a,0,0,4,2,0,0
Hjurp,216,190,191,345,249,152
Gm29538,0,1,0,0,1,0
Glrp1,1,0,3,4,5,2
Arl4c,41,36,57,97,78,41
Sh3bp4,24,9,20,32,35,11
Agap1,1317,1340,1245,2141,1844,1214
Iqca,0,1,0,0,2,0
Ackr3,1,1,2,2,8,0
Cops8,593,512,545,850,642,324
Col6a3,12,11,8,18,24,11
Mlph,20,10,14,34,43,8
Prlh,1,0,0,1,1,0
Lrrfip1,15,10,7,25,30,17
Ramp1,34,45,25,70,38,6
Ube2f,223,207,218,344,301,123
Gm26683,1,1,2,1,1,1
Scly,104,114,112,164,143,124
Klhl30,1,0,0,0,0,0
Ilkap,559,472,517,779,517,319
Hes6,84,62,100,124,104,57
Per2,8,18,4,10,24,3
Traf3ip1,40,38,45,79,74,35
Asb1,128,103,91,170,154,66
Hdac4,147,105,151,247,188,83
Gm26720,4,6,1,8,9,2
Ndufa10,830,682,760,1282,1009,597
Myeov2,1685,1402,1319,1477,1825,1069
Otos,0,0,0,2,0,1
Gm29483,0,0,0,1,0,1
Gpc1,94,54,100,134,103,47
Gm29480,1,0,0,1,1,0
Dusp28,100,101,93,160,116,88
5033417F24Rik,6,5,14,13,14,10
Rnpepl1,456,298,377,612,507,382
9430060I03Rik,19,15,15,32,12,10
Capn10,97,97,104,165,111,84
Gpr35,1,3,1,4,4,5
Kif1a,1385,1242,1425,1835,1561,1362
Gm28086,0,1,0,0,0,0
2310007B03Rik,0,0,0,1,0,0
Crocc2,0,0,1,1,1,1
Sned1,109,73,106,137,150,45
Mterf4,93,76,66,145,108,67
Gm28535,1,0,3,2,0,0
Pask,3,6,7,11,7,7
Ppp1r7,337,275,331,499,348,215
Ano7,0,1,0,0,0,0
Hdlbp,442,413,477,682,557,399
Sept2,1693,1151,1347,1739,1916,773
Farp2,41,52,50,77,57,26
Stk25,317,229,319,576,336,213
Bok,0,3,3,4,6,3
Thap4,52,56,55,84,77,61
Gm10550,0,1,0,0,1,0
