"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Med28",0.108504546406667,6.35412383809757,0.884758662452525,0.400865657599297,0.809395168725109,-5.5866311763651
"Hccs",0.120421418629517,4.48670798642185,0.884715660381249,0.400887571011487,0.809395168725109,-5.44975562206122
"Slc39a9",-0.132848036597704,3.72580555461766,-0.884340851699777,0.401078605786846,0.809395168725109,-5.31821413474943
"Zfp652",-0.180434925475846,6.30185485792091,-0.884076714245156,0.401213271919592,0.809395168725109,-5.59058203220348
"Uba3",-0.144264838181709,4.35850804592774,-0.884007957823778,0.401248331530579,0.809395168725109,-5.43514635573683
"Bex2",0.49567467010111,0.593978556787566,0.883941453220474,0.401282244991895,0.809395168725109,-4.75521249415938
"Gm16867",1.9666727733398,-0.896650683793501,0.883836392984767,0.401335823731749,0.809395168725109,-4.68820655033911
"Gm26879",-0.496120337085981,0.362487132960796,-0.883742607633764,0.401383656796051,0.809395168725109,-4.74088582323103
"Slc4a4",-0.364703292642761,1.55637305399421,-0.88372051800425,0.401394923694872,0.809395168725109,-4.88309542154232
"Ptcd2",0.105931179747823,4.69625685090988,0.883640334707544,0.401435823379916,0.809395168725109,-5.4830538338193
"Spsb3",0.117149543664943,4.64374268362221,0.883348956478714,0.401584473801709,0.809395168725109,-5.475136355704
"Ttyh2",0.242338758552371,2.58008820655235,0.883307321471314,0.401605717645576,0.809395168725109,-5.06843515219941
"Pnisr",-0.0883476215801571,6.7041398826963,-0.883094134197018,0.401714506843525,0.809395168725109,-5.58219402864196
"Gm15706",-0.222078506563117,2.03790928339589,-0.882987893568374,0.401768729133124,0.809395168725109,-4.96787875519165
"Samd8",-0.112359735181016,5.27861493140898,-0.88297232459641,0.401776675545025,0.809395168725109,-5.55535879615904
"Otud4",-0.179192600882385,4.19696542834569,-0.882935351235387,0.401795547217185,0.809395168725109,-5.40927725563015
"Nup37",-0.171261720159157,2.58333753116274,-0.882928658362689,0.401798963411687,0.809395168725109,-5.07852334206491
"Ikzf2",-0.16573679617493,4.02949390112869,-0.882605066093238,0.401964156928999,0.809471696380752,-5.37946661412363
"Card9",0.173639091154607,4.81499247117306,0.882360710950953,0.402088931996847,0.809471696380752,-5.49882652515618
"Leng9",0.163000208205881,4.41829386491336,0.882256847933623,0.402141975914967,0.809471696380752,-5.43961934735662
"Ldah",-0.0920897687789897,4.76438056989772,-0.882039247796827,0.402253122697152,0.809471696380752,-5.49793719772376
"Bdp1",-0.0990976589465564,4.75255442876019,-0.881834621953556,0.402357662345689,0.809471696380752,-5.49668830557008
"Lefty1",-0.187881499860636,4.90441993582653,-0.881711466497042,0.402420589558744,0.809471696380752,-5.51793948215521
"Slc40a1",-0.16306306964152,5.87281949433451,-0.881689015827374,0.402432061652648,0.809471696380752,-5.58927859552134
"Mus81",0.135332246884025,4.09118108083876,0.881499345762823,0.402528990663162,0.809471696380752,-5.38564439446943
"Slc25a12",0.12736626471079,3.47422713990169,0.88140878945146,0.402575274425365,0.809471696380752,-5.26406503985987
"Zfp174",-0.399404969154292,0.0443678101152707,-0.881353099153519,0.402603739881124,0.809471696380752,-4.71758501618799
"Gm3488",-0.241311092505357,4.19325200581617,-0.881312862297203,0.402624307378348,0.809471696380752,-5.41079756981552
"Wdfy4",-0.16950341334191,4.29126499589075,-0.881055961760557,0.402755642433221,0.809497579975634,-5.42708544027223
"Isg15",0.497586880245277,4.71991236824164,0.880748382157301,0.402912926164928,0.809497579975634,-5.4779175625681
"Cp",-0.791220366926917,0.310180982725838,-0.880601839705869,0.402987877383786,0.809497579975634,-4.73688495623561
"Sept10",-0.129239142284852,3.88351984669439,-0.880528114544751,0.403025588911598,0.809497579975634,-5.35227874125953
"Dnal1",-0.283568256973315,1.07096955713449,-0.880482045051768,0.403049155422859,0.809497579975634,-4.81493355937299
"mt-Nd4l",-0.223186859289075,8.21529000949861,-0.880276571673981,0.403154275746909,0.809497579975634,-5.48579388823494
"Acp1",-0.086043267720063,5.61281419557806,-0.880019983678344,0.403285573698498,0.809497579975634,-5.58005462513689
"Spty2d1",0.084274782492761,6.44399160177175,0.879890702607217,0.403351739276081,0.809497579975634,-5.58982518096293
"Prpf19",0.141481885838857,5.72962845000231,0.8798282273876,0.40338371662803,0.809497579975634,-5.58178693483246
"Grn",0.173434407150658,9.9142372218952,0.879754382713817,0.403421515650297,0.809497579975634,-5.37765334707164
"Gm10644",-0.405940065100972,-0.0776189341776903,-0.879748433423997,0.403424561034811,0.809497579975634,-4.71003475384268
