"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Erc2",-0.889948844084508,5.63508089635726,-2.08642151568338,0.065826642435831,0.574135158916776,-3.98631770674757
"P2ry12",2.43162571491304,6.13940684676775,2.08578258721135,0.0658954466310623,0.574135158916776,-3.92720007286299
"Emx2",1.24162158027164,6.36971149225944,2.08565045182856,0.0659096844945451,0.574135158916776,-4.05306225693333
"Stam",-0.728840358709983,5.98109847314498,-2.08308240159798,0.0661869848693186,0.574135158916776,-4.03222758809272
"Usp37",-0.867661484684373,5.75897648204833,-2.08213303062091,0.0662897822557208,0.574135158916776,-4.00897109928802
"Dhx40",-0.67477784003368,5.45384742305515,-2.08180763884745,0.0663250507769808,0.574135158916776,-3.97344160306055
"Rab6b",-0.885367416115627,7.9206932913297,-2.08148050469919,0.0663605263160181,0.574135158916776,-4.17443189804168
"Cs",-0.873171048506766,5.8750302806164,-2.08098734215457,0.0664140409829145,0.574135158916776,-4.02364665270803
"Gm42418",-1.32242598424908,11.5418514677049,-2.07987160558418,0.0665352661569137,0.574135158916776,-4.0794333632197
"Nxf1",0.576228388307645,7.28974410434001,2.07902849483513,0.0666270113439426,0.574135158916776,-4.14980788060862
"Efr3a",-0.841998422770572,6.90522521838935,-2.07771132827237,0.066770585228458,0.574135158916776,-4.13646690107823
"Ttc28",0.946546680115005,6.8381788293641,2.0756397182917,0.0669969960563581,0.574135158916776,-4.11783158739449
"Rab11fip3",-1.02331207645179,5.09542081029258,-2.07476478271748,0.0670928408571492,0.574135158916776,-3.93673153595549
"Mpnd",0.890145161444586,5.89220002178594,2.07443017853908,0.0671295298376253,0.574135158916776,-3.98730724327869
"Zdhhc21",-0.69072007063028,5.97536081609862,-2.07406552065586,0.0671695360979605,0.574135158916776,-4.04594212274538
"Rbmxl1",0.545162599321741,7.03978311383148,2.07374322160459,0.0672049142576672,0.574135158916776,-4.14482029933009
"G3bp1",0.592816175294245,7.55533521027641,2.06898800175204,0.0677289679816498,0.574135158916776,-4.1737933437346
"Asxl3",0.794650631107911,5.27181550252487,2.06790440025321,0.0678489345468092,0.574135158916776,-3.95179661731467
"Mapk8ip2",-0.711059540378465,6.97266206068353,-2.06659865390074,0.0679937656994881,0.574135158916776,-4.15690633596225
"Rab3gap2",-0.872127906195715,5.54235346493643,-2.06610396989704,0.0680487125890627,0.574135158916776,-4.00386332403887
"Mbd3",0.648889379259812,7.36637820451408,2.06547566534463,0.0681185627191558,0.574135158916776,-4.1704460725428
"Tpr",0.703811748355228,7.55622394998713,2.06362126525811,0.0683251218673044,0.574135158916776,-4.17910604323755
"Rab7",-0.582509612374232,7.15014777951085,-2.06307729436312,0.0683858278586572,0.574135158916776,-4.17416935349478
"Desi2",0.72097798001968,5.57700647142613,2.06302526490754,0.0683916369428323,0.574135158916776,-3.99392060399557
"Mras",-0.670766757910772,6.15073229149066,-2.06223937943025,0.0684794385289916,0.574135158916776,-4.08156608544215
"Rpl41",0.754389242578977,10.8979635384064,2.06206982833267,0.0684983954704736,0.574135158916776,-4.1207433275804
"Ap2m1",-0.467171158768359,8.06742792262138,-2.06082803823685,0.0686373892411077,0.574135158916776,-4.20508937879755
"Adrm1",0.630966921365131,6.19623430391296,2.06039968028834,0.0686853980774779,0.574135158916776,-4.0716558984774
"Hpgd",2.16364253280037,4.90915921089572,2.05931345880213,0.068807282197025,0.574135158916776,-3.91454651312105
"Samd8",-0.655743039279924,5.69609671890101,-2.05839522197452,0.0689104784739701,0.574135158916776,-4.03338572980366
"Ctsz",1.55693455722674,6.96195703918935,2.05745843130187,0.0690159127048883,0.574135158916776,-4.09723295923207
"Scaf11",0.685460188151924,6.76799954765666,2.05703955645797,0.0690631063463438,0.574135158916776,-4.14342258161382
"Amer2",0.917246421918115,6.36450566406549,2.05701411301616,0.0690659739945149,0.574135158916776,-4.09314174258102
"Pdha1",-0.640544639009863,6.49293136674287,-2.05471820172081,0.0693252086779828,0.574135158916776,-4.12695841206775
"Atp2b1",-1.0529684176998,9.08300123920392,-2.05466483453108,0.0693312455118602,0.574135158916776,-4.19589346259283
"Faah",-1.00880102324984,4.87915434937165,-2.05315323452018,0.0695024451160523,0.574135158916776,-3.94208140409382
"Rassf1",0.655808893763808,6.2138021369226,2.05294153763263,0.0695264536017635,0.574135158916776,-4.08677022956764
"Gng5",0.948326387108453,7.2889641388993,2.05223162790791,0.0696070222347469,0.574135158916776,-4.17615095402509
"Pkn2",0.59781125236457,6.69060576657634,2.05142426328065,0.0696987597786182,0.574135158916776,-4.1481470070014
"C77370",-1.01172989322289,5.60423139643942,-2.05037848661515,0.0698177591501556,0.574135158916776,-4.03294784507133
"Suco",0.755899822035026,5.31652044552125,2.04792136544418,0.0700981216120074,0.574135158916776,-3.98181123693294
"Rhoa",0.635124703322709,7.85997460265052,2.0478425232665,0.0701071354769491,0.574135158916776,-4.21072740251512
"Fam220a",0.598016495678029,6.47676593838949,2.04708311458709,0.0701940139208834,0.574135158916776,-4.12927212124751
"Rgs10",1.44328127041743,6.70659886135026,2.04677204620679,0.0702296307291662,0.574135158916776,-4.10887331792627
"Fam163b",-1.31342221496813,4.87807611223795,-2.04442825252991,0.0704985475810636,0.574135158916776,-3.93958191865786
"Tmem70",0.678702255895777,5.93924581985322,2.04374971356552,0.07057658389464,0.574135158916776,-4.06473620520081
"Lyn",2.06299326273345,4.37718128517522,2.04357053337804,0.0705972045439891,0.574135158916776,-3.94887730049452
"Acot7",-0.774539193613218,6.75955413528786,-2.0432156478893,0.0706380629493054,0.574135158916776,-4.16836571676495
"Ghitm",-0.539374065861265,7.27582224196526,-2.04274906801808,0.0706918152771126,0.574135158916776,-4.20924780121792
"Rps19",0.634238947911763,10.5091442224661,2.04218248530716,0.0707571410177359,0.574135158916776,-4.16195500415692
"Arap2",0.839289506260936,5.39429658778016,2.04188872825188,0.0707910332781531,0.574135158916776,-3.99494459633115
"Rpa2",1.07894669200916,5.49248554860698,2.04172542327245,0.0708098813250495,0.574135158916776,-3.96962725388994
"Rps10",0.755761292707973,10.418368345038,2.04067906515382,0.0709307619550101,0.574135158916776,-4.16777631275032
"Zfp131",0.813214386695671,6.12237722599579,2.04062286814887,0.0709372596991043,0.574135158916776,-4.08264016699861
"Mpp2",-0.933505402078217,5.58277444067258,-2.03975936159441,0.0710371736890425,0.574135158916776,-4.03976188970537
"Clns1a",-0.610744761896928,6.6743283451785,-2.03825253442831,0.0712118468168348,0.574135158916776,-4.17303625474173
"Rpl13a",0.691799348109829,10.5487812496951,2.03787194003269,0.0712560306499447,0.574135158916776,-4.16661356880519
"Msn",2.13793274689495,5.07523187363475,2.0367479486075,0.071386669663929,0.574135158916776,-3.93526719151136
