,0,1,2,3,4,5
Fundc2,261,211,306,383,454,411
Cmc4,94,71,82,107,113,116
Mtcp1,20,7,26,30,37,21
Brcc3,151,99,156,151,219,182
Vbp1,595,372,638,629,759,662
Rab39b,3,3,2,5,9,1
Gm15063,0,1,1,1,1,0
Pls3,97,60,99,94,154,108
Tbl1x,442,350,515,579,688,678
Prkx,364,233,408,441,598,400
Prrg1,11,4,6,9,20,3
Gm7173,0,0,1,0,3,0
Mageb16,0,1,0,0,1,1
Gm26775,0,0,0,1,0,0
Tmem47,23,26,25,25,44,10
Dmd,6,4,8,10,19,2
Tab3,45,31,51,38,80,46
Gk,29,25,41,45,67,37
Gm14764,0,0,3,2,1,0
Gm14762,3,2,3,8,10,0
5430427O19Rik,295,265,416,587,496,523
Il1rapl1,2,1,2,1,2,1
Arx,0,1,1,1,5,1
Pola1,15,15,25,22,26,20
Pcyt1b,3,0,7,1,2,1
Pdk3,66,65,81,98,126,162
Gm14798,1,0,0,0,0,0
Zfx,333,207,345,450,473,402
Eif2s3x,265,186,288,276,363,365
Klhl15,55,46,58,83,72,71
Apoo,57,47,69,72,103,98
Gm14827,0,1,0,1,3,0
Maged1,340,227,467,427,586,399
Gspt2,2,1,4,6,7,3
Zxdb,119,59,125,161,213,126
RP23-9K14.6,1,0,0,1,1,0
Gm26617,5,1,0,1,8,0
Spin4,0,1,1,0,1,0
Arhgef9,10,7,22,26,26,13
Amer1,48,24,38,50,90,42
Zc4h2,20,25,38,32,51,33
Zc3h12b,17,3,22,20,41,19
Las1l,157,115,193,151,259,249
Msn,2582,1930,2966,2960,3872,3930
F630028O10Rik,0,5,3,1,4,9
Heph,3,1,2,2,0,0
Gpr165,11,7,13,7,23,17
Eda2r,0,0,0,1,1,0
Ar,0,1,2,1,0,0
Ophn1,994,750,1236,1216,1592,1365
Yipf6,156,114,193,205,285,240
Stard8,182,143,162,270,357,187
Efnb1,278,121,228,238,408,246
Pja1,168,103,239,234,271,298
Tmem28,1,1,1,1,1,1
Eda,0,0,2,1,1,0
Awat2,0,0,0,0,4,1
Igbp1,470,423,580,671,650,791
Dgat2l6,0,0,0,1,0,0
Pdzd11,187,145,245,251,351,268
Kif4,0,0,0,1,0,0
Gdpd2,5,4,4,1,3,4
Gm14902,5,5,7,10,10,4
Dlg3,49,38,57,88,116,54
Tex11,7,0,8,6,6,1
Slc7a3,1,2,3,5,14,0
Snx12,240,184,268,262,345,302
Foxo4,51,34,59,46,80,50
Gm614,1,0,1,0,0,0
Il2rg,85,69,90,77,131,63
Med12,147,95,145,173,235,155
Nlgn3,11,3,6,7,13,7
Gjb1,11,6,19,13,33,7
Zmym3,161,87,197,219,310,156
Nono,747,575,852,951,1127,1079
Itgb1bp2,1,0,0,3,2,0
Taf1,171,129,169,183,272,164
Ogt,585,430,677,796,991,641
Cxcr3,10,5,5,8,11,7
Gm4779,0,3,1,35,10,13
8030474K03Rik,0,3,1,18,5,12
Nhsl2,71,61,98,79,87,118
Rgag4,9,2,9,7,10,8
Pin4,281,245,344,265,435,384
Ercc6l,4,3,3,9,3,7
Rps4x,15446,14248,19999,25554,20356,25129
Cited1,0,0,0,0,1,0
Hdac8,45,27,56,72,91,84
Phka1,39,27,36,34,72,33
Dmrtc1a,0,0,0,0,1,0
Nap1l2,1,0,1,0,2,1
Chic1,17,10,26,28,41,14
Tsx,0,0,0,0,1,0
Tsix,0,0,0,0,5,0
Xist,1,0,0,0,0,1
Jpx,50,28,42,51,60,38
Ftx,28,17,21,39,41,24
Slc16a2,4,0,4,1,10,0
Rlim,728,575,804,943,1442,1094
C77370,1,2,1,3,3,0
Abcb7,94,79,119,131,165,140
Uprt,9,4,6,11,20,6
Pbdc1,151,141,206,195,283,294
Magee1,31,18,32,39,45,30
5330434G04Rik,0,0,3,0,4,2
Atrx,824,622,905,1127,1275,1066
Magt1,703,577,797,878,859,1056
Cox7b,1135,970,1418,1169,1759,1769
Atp7a,241,171,295,270,313,258
Tlr13,376,283,430,351,613,602
Pgk1,256,161,338,251,235,259
Taf9b,30,24,42,34,46,28
Fndc3c1,0,0,0,0,1,0
Cysltr1,561,594,723,820,855,1200
Gm5127,0,0,1,1,0,0
Lpar4,0,1,1,0,4,0
P2ry10,0,0,0,1,2,0
A630033H20Rik,165,85,143,238,263,142
Itm2a,9,7,8,10,49,4
2610002M06Rik,113,56,107,140,149,99
Brwd3,122,59,99,121,163,105
Hmgn5,59,42,61,59,92,78
Sh3bgrl,88,55,78,133,175,98
Gm6377,0,2,4,0,5,0
Pou3f4,0,0,0,1,1,0
Rps6ka6,0,0,1,0,0,0
Hdx,2,0,1,1,0,0
Apool,128,94,146,146,186,211
Zfp711,0,0,0,1,0,0
Chm,176,125,208,195,225,171
Dach2,0,0,0,0,1,1
Klhl4,8,4,8,9,32,0
Pcdh11x,1,0,2,3,6,0
Nap1l3,1,2,0,6,4,0
Cldn34c1,17,11,17,26,31,18
Cldn34c3,0,1,0,0,0,0
Diaph2,496,379,536,670,780,595
Pcdh19,1,1,4,1,1,1
Tspan6,3,7,4,1,11,2
Sytl4,0,0,0,0,1,0
Cstf2,105,86,127,120,188,122
Nox1,1,0,1,3,3,0
Xkrx,1,1,1,2,4,0
Trmt2b,62,53,85,93,107,95
Tmem35,3,1,3,3,4,1
Cenpi,5,0,4,3,10,4
Drp2,0,2,1,1,5,2
Timm8a1,64,40,64,95,59,44
Btk,410,270,464,552,691,686
Rpl36a,6572,5582,8348,6830,8987,9940
Gla,71,68,78,111,115,92
Hnrnph2,644,443,684,703,883,965
Armcx4,1,0,2,0,7,0
Armcx1,3,1,9,2,12,2
Armcx6,49,19,57,51,79,24
Armcx3,360,247,413,430,544,398
Armcx2,94,69,132,147,214,86
Nxf2,0,0,2,2,1,0
Zmat1,122,75,119,130,147,97
Tceal6,3,0,4,1,4,2
Nxf7,1,0,0,0,0,0
Armcx5,67,41,91,116,148,94
Gprasp1,291,168,321,200,365,198
Bhlhb9,122,61,125,157,184,92
Gprasp2,159,59,185,123,215,95
Arxes2,7,3,4,4,17,3
Arxes1,3,2,1,3,4,0
Bex2,10,5,16,20,44,10
Bex4,2,1,3,1,6,0
Tceal8,357,209,397,493,493,459
Tceal5,0,1,6,3,2,1
Bex1,1,2,4,2,7,3
Wbp5,659,404,762,734,1043,487
Ngfrap1,202,115,215,181,329,120
Tceal3,7,2,9,10,20,2
Tceal1,186,78,219,205,202,161
Morf4l2,900,624,1072,958,1248,1330
Glra4,0,0,0,1,0,0
Plp1,1140,643,1435,1435,3817,348
Rab9b,0,2,1,0,1,0
Tmsb15l,81,64,85,57,111,103
Tmsb15b2,2,4,3,2,3,3
Tmsb15b1,55,67,60,43,78,93
Slc25a53,31,25,36,49,51,44
Zcchc18,8,8,9,11,18,9
Fam199x,109,65,131,165,150,111
Mum1l1,2,3,0,4,3,1
D330045A20Rik,13,5,7,9,24,7
Rnf128,144,68,134,151,189,153
Tbc1d8b,43,25,61,23,50,29
Gm15013,0,0,0,1,0,0
Cldn2,1,1,2,0,1,0
Morc4,0,0,0,4,3,0
Rbm41,25,19,32,30,47,26
Frmpd3,0,0,2,0,0,0
Prps1,108,98,117,120,157,165
Tsc22d3,4802,2746,5001,2669,5382,5041
Mid2,1,1,0,0,2,1
Vsig1,0,0,0,0,1,0
Psmd10,229,199,277,295,343,321
Atg4a,61,54,64,84,108,72
Col4a5,1,0,1,3,0,0
Gucy2f,2,2,3,3,1,0
Nxt2,359,273,440,437,546,584
Kcne1l,1,0,0,0,1,2
Acsl4,369,258,407,497,658,358
Tmem164,77,79,97,116,142,164
Ammecr1,51,34,51,66,66,42
Chrdl1,2,1,0,1,2,0
Pak3,0,1,7,2,9,2
Capn6,0,1,1,0,0,0
Dcx,1,1,5,5,7,0
Alg13,42,45,53,63,81,40
Zcchc16,0,0,0,0,0,2
Lhfpl1,0,0,0,1,1,0
Amot,2,3,2,1,5,1
Htr2c,3,1,5,0,0,0
Lrch2,1,1,4,4,11,2
Gm15097,1,0,0,0,0,0
Tmem29,117,78,121,121,146,112
Apex2,41,17,42,52,69,48
Alas2,0,2,41,0,2,0
Pfkfb1,4,2,1,4,7,2
Tro,3,3,2,3,8,0
Maged2,230,91,264,241,361,119
Gnl3l,88,73,119,92,131,82
Fgd1,6,2,3,8,8,4
Tsr2,89,41,78,80,139,92
Wnk3,13,9,13,8,16,12
A230072E10Rik,4,4,4,8,7,4
Fam120c,12,10,13,13,22,21
Phf8,124,83,149,142,196,153
Huwe1,521,374,602,603,774,493
Hsd17b10,392,290,461,577,565,419
Ribc1,10,8,17,32,32,21
Smc1a,412,371,538,649,754,655
Iqsec2,87,68,118,144,166,152
Kdm5c,183,117,197,200,258,226
Kantr,1,3,4,7,12,8
Tspyl2,124,73,127,133,201,184
Gpr173,1,0,2,2,6,1
Shroom2,2,4,10,8,27,4
Usp51,1,0,0,1,1,1
Mageh1,99,55,98,69,111,88
Foxr2,0,0,0,0,1,0
Rragb,0,1,1,1,0,0
Klf8,0,0,0,1,1,0
Ubqln2,332,189,393,360,421,374
Kctd12b,27,19,47,60,43,50
RP23-106P7.5,0,0,1,0,2,0
2210013O21Rik,158,129,189,206,228,263
Spin2c,2,1,1,1,2,0
Magea2,2,0,0,0,0,0
Cldn34b2,2,0,1,2,3,2
Sat1,8908,6230,10415,9566,12203,10830
Acot9,186,123,215,195,270,234
Prdx4,412,326,501,684,753,539
Ptchd1,21,3,19,47,43,13
Gm15155,0,0,0,0,0,1
Phex,0,1,1,1,1,0
Sms,259,192,291,302,471,280
Mbtps2,149,108,168,156,287,194
Gm15169,0,0,0,1,0,0
Klhl34,0,0,0,0,0,1
Cnksr2,2,1,5,5,13,1
Rps6ka3,251,222,316,309,376,317
Eif1ax,338,265,367,467,535,408
Map7d2,3,3,7,4,14,5
A830080D01Rik,95,51,106,153,150,112
Sh3kbp1,528,436,595,712,828,768
Map3k15,11,6,9,11,13,10
Pdha1,243,181,279,373,456,338
Adgrg2,0,0,0,0,5,0
Gm15241,0,0,0,1,0,0
Phka2,81,55,104,160,198,146
Rs1,1,0,0,1,0,0
Cdkl5,7,7,8,6,13,4
Gja6,0,0,0,1,1,0
Scml2,0,0,0,1,1,0
Rai2,0,0,1,0,1,0
Nhs,57,10,37,58,54,11
Reps2,1,2,3,2,10,0
Rbbp7,482,342,505,614,733,588
Txlng,152,105,163,175,223,195
Syap1,217,167,226,247,259,208
Ctps2,255,168,269,317,353,350
S100g,0,1,1,1,1,0
Grpr,0,0,0,0,0,1
Rnf138rt1,0,0,1,1,0,0
Ap1s2,443,374,473,468,571,693
Zrsr2,448,339,505,569,784,636
Car5b,6,3,1,6,1,2
Siah1b,21,10,26,33,26,32
Tmem27,1,1,1,0,0,1
Ace2,0,0,1,0,0,0
Pir,2,1,2,2,3,2
Figf,1,1,0,0,5,1
Piga,52,40,49,64,79,82
Asb11,0,0,1,0,0,0
Mospd2,201,171,241,294,287,251
Fancb,8,10,21,19,29,23
Gemin8,41,18,46,47,68,60
Gpm6b,154,138,165,262,404,155
Ofd1,75,64,97,119,142,95
Trappc2,144,110,194,206,253,234
Rab9,278,231,336,458,492,344
Tceanc,49,15,48,62,60,40
Egfl6,1,0,0,0,0,0
Gm1720,1,0,0,0,0,0
Gm8817,5,2,7,5,6,5
Gm15232,23,20,43,22,39,37
Gm15228,1,2,0,0,0,0
Tmsb4x,141090,116965,168904,162911,187036,180904
Tlr8,1,0,0,0,0,1
Tlr7,843,826,923,685,1220,1104
Prps2,261,200,276,254,337,344
Frmpd4,2,3,3,0,1,2
Msl3,192,135,207,204,293,254
Arhgap6,6,0,0,0,3,3
Gm15261,1,4,0,6,3,2
Hccs,187,102,235,252,325,263
Mid1,84,75,164,442,350,199
Gm15726,4,1,4,31,11,10
Gm15247,2,1,3,1,2,1
Gm21887,6,14,9,20,11,41
2700069I18Rik,0,0,0,0,0,1
Zfhx4,0,4,3,2,9,3
Pex2,582,415,696,758,854,794
Gm8797,189,166,246,221,277,204
Pkia,3,5,3,5,13,0
Zc2hc1a,20,23,27,39,53,46
Stmn2,4,10,10,6,25,9
Hey1,2,2,3,2,6,1
Mrps28,232,175,286,328,361,321
Tpd52,1003,1110,1132,1640,1521,1812
Zbtb10,80,69,81,102,106,52
C030034L19Rik,5,14,2,6,13,4
Zfp704,78,68,96,98,113,79
Pag1,1694,1262,1881,1650,2739,1580
Gm16337,19,14,25,15,19,1
Fabp5,87,116,197,118,145,154
Gm38335,0,0,3,0,2,1
Gm9833,3,1,5,6,4,1
Fabp4,0,0,0,0,1,0
Impa1,340,283,447,395,454,489
Zfand1,159,87,164,211,204,154
Snx16,105,71,149,153,167,152
Gm2464,0,1,1,0,1,0
Gm38112,1,0,0,0,2,0
Ralyl,0,2,2,5,2,0
Lrrcc1,157,110,179,241,326,196
E2f5,92,69,91,107,129,126
1810022K09Rik,472,341,557,440,831,553
Car13,3,2,3,2,5,5
Car3,0,0,0,0,1,0
Car2,180,88,242,238,609,55
A930001A20Rik,1,0,0,0,2,0
Gm5150,0,0,0,0,1,0
Ythdf3,450,303,532,594,751,543
Mir124-2hg,3,3,4,5,8,3
Bhlhe22,1,0,0,2,6,1
Cyp7b1,0,0,2,2,4,3
Armc1,366,247,455,466,603,499
Mtfr1,50,40,90,68,90,85
Pde7a,31,36,39,59,94,69
Gm16093,0,0,0,0,1,0
1700064H15Rik,0,0,1,0,2,1
4632415L05Rik,32,32,56,88,90,55
Cp,10,47,5,8,18,6
Hps3,407,299,417,565,782,517
Hltf,375,305,482,475,589,437
Gyg,197,162,198,252,273,285
Agtr1b,0,0,0,0,1,0
Gm43672,38,17,41,57,35,36
Tbl1xr1,465,310,496,545,667,540
Naaladl2,0,0,2,0,2,0
Nlgn1,1,1,4,7,6,5
Ect2,2,1,8,10,7,2
1700125G22Rik,2,0,3,1,2,0
Nceh1,99,64,109,167,159,124
Tnfsf10,18,18,15,24,33,24
Ghsr,0,0,0,0,1,0
Fndc3b,225,237,243,360,396,340
Tmem212,2,21,3,6,35,3
Pld1,428,247,481,491,707,456
Tnik,7,2,8,4,33,9
Slc2a2,0,1,0,0,0,0
1700112D23Rik,3,1,2,1,3,3
Eif5a2,36,28,43,42,63,34
Gm32950,0,0,0,0,1,0
Rpl22l1,2534,2009,3251,3524,4650,3694
Egfem1,0,0,0,0,1,0
Mecom,0,0,0,0,5,0
Actrt3,0,0,1,0,0,0
Mynn,125,91,174,213,233,214
Lrrc34,1,0,3,3,3,1
Lrrc31,0,0,0,0,1,0
4933429H19Rik,1,0,4,9,3,8
Sec62,2052,1508,2348,1957,3211,2859
Gpr160,140,137,151,311,314,348
Phc3,252,211,299,292,406,245
Prkci,73,46,90,58,100,50
Skil,4138,3088,4517,5198,5561,4388
Cldn11,124,76,145,186,451,69
Slc7a14,0,5,6,5,11,5
Gm38025,4,5,5,10,11,4
Zmat3,46,45,54,61,69,61
Pik3ca,316,187,328,306,470,363
Zfp639,214,118,248,317,439,346
Mfn1,106,79,109,110,190,156
Gnb4,4,1,0,9,15,4
Actl6a,263,196,338,377,465,405
Mrpl47,71,45,89,93,113,94
Ndufb5,955,754,1125,1298,1297,1257
Usp13,2,0,1,0,3,0
Pex5l,13,13,44,58,129,19
Gm43666,0,0,1,1,0,1
Ttc14,561,418,695,755,953,861
Ccdc39,4,5,8,3,15,3
Gm43140,0,1,1,0,2,0
Gm43077,0,1,1,0,1,0
Fxr1,639,431,835,731,1078,1042
Dnajc19,442,352,529,536,687,554
Gm20515,1,0,0,3,2,0
Gm42695,1,0,0,0,1,0
Sox2,7,14,14,23,33,12
Atp11b,176,140,193,229,316,224
Dcun1d1,286,191,358,354,440,416
Gm15952,10,5,5,11,16,9
Mccc1,51,46,85,79,112,115
Mccc1os,0,1,2,1,0,0
Acad9,80,48,84,116,132,119
D3Ertd254e,44,25,52,65,71,75
Anxa5,445,349,515,583,713,522
1810062G17Rik,1,3,1,2,1,0
Gm11549,2,1,0,0,0,1
Exosc9,146,110,170,204,201,234
Ccna2,1,1,0,1,5,1
Bbs7,56,32,73,58,101,53
Trpc3,0,1,0,0,2,0
4932438A13Rik,248,170,284,241,329,211
Il2,29,24,35,47,34,18
Cetn4,24,17,36,37,52,50
Bbs12,16,9,17,29,25,22
Fgf2,9,7,8,20,28,6
Nudt6,84,40,102,168,158,96
Spata5,81,54,103,163,144,126
Spry1,555,415,613,636,827,678
Gm5148,0,1,0,2,5,0
Gm43821,11,3,14,7,12,7
Gm43536,0,0,0,0,2,0
Ankrd50,74,45,69,100,103,85
Fat4,0,0,0,0,1,1
Intu,22,13,32,38,42,19
Slc25a31,0,8,18,0,0,1
Hspa4l,36,59,64,35,70,111
Plk4,49,24,71,59,138,35
Mfsd8,48,22,55,56,90,90
Abhd18,29,20,36,40,82,54
Larp1b,38,35,48,56,53,79
Pgrmc2,178,120,191,247,297,222
Jade1,202,121,228,239,310,217
Sclt1,85,61,95,128,172,133
D3Ertd751e,48,34,67,70,92,54
Pcdh10,5,6,15,18,19,7
Pcdh18,0,0,0,0,0,1
Slc7a11,131,279,159,57,88,322
Noct,41,26,39,37,40,37
Elf2,345,246,425,660,674,523
Gm5103,0,0,0,1,0,0
Mgarp,2,0,0,1,0,0
Ndufc1,667,580,796,602,1084,999
Naa15,383,296,476,635,787,639
Rab33b,125,81,123,179,263,153
Setd7,133,72,117,153,210,83
Mgst2,1,9,5,1,5,3
Maml3,440,237,552,565,793,374
Gm37229,0,0,2,4,5,0
Gm20089,2,2,4,4,2,1
Gm37170,19,11,17,16,28,19
Foxo1,145,91,182,257,266,211
Gm20402,1,0,0,0,0,0
Cog6,107,79,134,87,153,123
Gm42901,0,0,1,0,0,0
Lhfp,4,5,2,2,5,0
Nhlrc3,303,199,369,464,606,405
Proser1,128,110,179,247,326,186
Stoml3,0,2,1,0,5,0
Frem2,1,0,0,0,0,1
Ufm1,440,308,465,487,631,624
Trpc4,0,0,0,1,0,0
Postn,20,6,28,14,16,87
Supt20,747,426,696,639,922,790
Exosc8,392,345,467,494,682,563
Alg5,557,483,712,796,962,954
Smad9,0,1,1,0,2,1
Rfxap,312,198,301,384,475,314
Sertm1,0,0,0,1,2,0
Spg20,342,222,409,366,489,433
Ccdc169,4,0,3,1,10,3
Dclk1,18,14,24,22,49,11
Gm43549,0,1,4,2,3,1
Nbea,180,113,119,216,350,86
Mab21l1,0,0,0,1,0,0
Tm4sf1,1,4,1,11,19,6
Wwtr1,9,7,10,12,13,7
Gm26671,0,0,0,1,0,0
Commd2,430,285,436,503,623,618
Ankub1,3,1,3,4,8,0
Rnf13,1696,1178,1913,2020,2516,2773
Pfn2,43,30,51,43,117,35
Tsc22d2,1388,885,1699,1949,2284,1571
Serp1,1427,1345,1700,2005,2031,2796
Eif2a,349,242,430,491,607,620
Selt,804,589,995,972,1131,1111
Erich6,0,0,0,2,1,0
Siah2,605,297,556,818,830,799
Med12l,173,121,189,266,328,138
Gpr171,0,0,0,0,1,0
P2ry14,1,2,0,1,4,4
Gpr87,0,1,0,1,0,0
P2ry13,3027,1704,3275,3675,5233,2788
P2ry12,15115,8342,16307,16834,21952,14153
Igsf10,15,13,9,18,20,2
Mbnl1,3026,2025,3285,3747,5167,2948
P2ry1,0,1,2,1,3,2
Gm37696,0,0,0,0,1,0
Rap2b,92,80,99,122,153,144
B430305J03Rik,1,0,0,2,0,0
9330121J05Rik,0,0,0,2,1,0
Arhgef26,5,6,3,3,12,8
Dhx36,351,241,414,512,664,431
Mme,0,1,1,0,0,0
Plch1,1,0,0,0,1,1
E130311K13Rik,43,30,77,81,109,86
Slc33a1,136,114,173,225,224,253
Gm26850,0,0,1,1,0,2
Gmps,299,188,356,363,419,430
Kcnab1,5,8,21,9,19,6
A330015K06Rik,3,0,2,2,4,2
A730090N16Rik,0,0,0,0,0,1
Ssr3,698,526,846,806,984,930
Tiparp,409,283,461,663,670,627
Lekr1,31,18,31,37,34,30
Ccnl1,2905,2134,3359,3966,4799,4388
Gm37305,42,27,42,74,71,74
Rsrc1,294,210,362,339,536,355
Mlf1,13,7,18,12,14,7
Gfm1,98,73,128,143,170,169
Lxn,142,108,187,170,188,264
Rarres1,0,1,0,0,0,0
Mfsd1,463,418,538,646,717,956
Schip1-1,0,2,4,2,2,1
Il12a,0,0,0,1,1,1
1110032F04Rik,1,0,0,0,2,0
Ift80,17,26,28,14,30,22
Smc4,105,58,103,103,160,93
Trim59,9,6,13,29,46,6
Kpna4,511,384,574,695,793,659
Gm1647,2,1,5,4,8,5
Arl14,0,0,1,0,0,0
Ppm1l,150,71,153,169,181,160
B3galnt1,242,250,233,288,411,397
Nmd3,309,257,303,464,525,411
Sptssb,0,0,0,1,0,0
Gm6634,0,0,1,0,0,0
Slitrk3,1,2,2,5,4,0
Gm20754,1,0,0,0,2,0
Bche,1,1,1,2,4,2
Zbbx,0,1,0,0,0,0
Pdcd10,901,632,963,1069,1283,1124
Serpini1,3,2,3,2,10,2
Golim4,139,100,176,179,228,159
Fstl5,0,0,1,2,0,0
Rapgef2,127,97,144,151,174,148
4921511C10Rik,0,0,0,1,0,0
6430573P05Rik,7,3,8,10,20,11
Gm17359,0,0,0,0,1,0
Fnip2,165,103,199,260,302,142
4930589L23Rik,29,19,15,17,20,12
Ppid,430,310,515,494,592,519
Etfdh,112,72,128,152,188,226
4930579G24Rik,8,6,8,17,27,15
Rxfp1,11,11,13,23,31,6
Tmem144,228,112,227,297,373,156
Fam198b,2,1,2,3,5,2
Gria2,16,23,59,58,130,28
Glrb,7,3,19,8,55,7
Pdgfc,4,0,7,3,8,2
Ctso,572,355,637,642,808,655
Tdo2,1,3,1,3,5,2
Asic5,0,0,0,1,0,0
Gucy1b3,1,2,4,2,5,0
Gucy1a3,1,1,2,5,5,1
Map9,10,5,19,18,17,13
Npy2r,0,0,0,0,1,0
Rbm46,1,0,0,0,0,0
Lrat,0,0,0,0,2,0
Plrg1,171,122,184,215,289,295
Dchs2,0,0,0,1,0,0
Sfrp2,0,1,0,0,2,0
Gm26771,0,0,1,0,0,0
Tlr2,1648,1368,2175,2699,2253,2980
D930015E06Rik,162,128,210,194,324,208
Mnd1,3,2,1,3,7,3
Trim2,249,133,262,276,433,221
Gm6525,0,0,0,0,1,0
Fhdc1,0,2,1,0,2,2
Arfip1,127,104,154,200,247,251
Gm37240,0,0,0,0,1,0
Tigd4,0,0,0,1,0,0
Tmem154,15,26,13,28,29,22
Fbxw7,144,114,200,285,337,245
Gatb,134,66,152,172,172,195
Fam160a1,2,0,0,0,0,0
Glt28d2,0,1,0,0,0,0
Sh3d19,6,2,7,12,23,3
Rps3a1,15740,14925,20933,25029,20634,22295
Gm37933,0,2,0,0,0,0
Lrba,1294,563,1594,1199,2025,932
Mab21l2,1,0,0,0,0,0
Gm37876,0,1,0,0,1,0
Dclk2,21,9,17,24,44,13
Cd1d1,105,72,114,121,156,126
Kirrel,0,0,0,0,1,0
Fcrls,10009,6644,14914,11704,14024,13639
Cd5l,1,3,2,5,3,4
Fcrl1,234,156,291,189,260,288
Fcrl5,1,0,0,1,1,0
Etv3,635,597,732,1026,1074,771
Arhgef11,113,83,137,120,233,87
Lrrc71,1,1,3,0,8,0
Pear1,55,29,76,75,140,76
Insrr,0,1,0,0,0,0
Sh2d2a,0,0,1,1,1,0
Prcc,90,62,120,138,159,201
Hdgf,523,400,622,555,920,852
Mrpl24,764,599,924,1026,1151,945
Rrnad1,103,75,119,159,206,131
Isg20l2,98,67,97,140,184,143
Crabp2,0,1,0,2,0,0
Nes,14,10,37,33,56,14
Bcan,46,33,57,50,200,53
Hapln2,37,24,34,74,165,19
Gpatch4,77,47,76,114,147,111
Apoa1bp,475,349,546,594,788,803
Iqgap3,30,26,31,70,63,58
Mef2d,815,499,862,812,998,774
1700113A16Rik,19,7,13,16,22,10
AI849053,0,1,1,0,1,0
Gm3764,21,20,40,57,157,29
Gm38392,1,0,0,0,2,0
Tsacc,62,37,50,56,72,73
Cct3,907,686,1117,1156,1228,1535
Glmp,912,709,1171,1289,1412,2066
Tmem79,1,4,2,5,9,5
Smg5,99,64,137,163,222,174
Paqr6,3,4,7,13,25,3
Bglap3,0,0,0,1,0,0
Bglap,0,1,0,0,0,0
Pmf1,81,43,82,104,121,114
Slc25a44,92,50,90,102,173,133
Sema4a,33,30,30,24,48,41
Lmna,197,232,208,229,394,164
Gm37584,3,3,4,7,7,3
Mex3a,20,14,20,39,55,30
Rab25,6,12,17,14,11,8
Lamtor2,927,779,1079,1052,1363,1330
Ubqln4,101,69,106,103,169,147
Ssr2,716,672,933,941,1123,1462
Arhgef2,619,429,740,781,1068,1080
Gm20652,1,0,1,2,1,4
Gm43714,1,0,0,0,6,2
2810403A07Rik,331,188,353,441,558,522
Rit1,278,160,276,319,476,399
Gm17146,5,1,10,3,11,4
Syt11,213,152,245,336,631,195
Gon4l,264,192,327,391,457,388
Gm43713,1,2,2,3,6,0
Msto1,53,15,53,68,73,78
Dap3,196,144,242,225,280,321
Ash1l,786,489,763,980,1258,989
Rusc1,87,56,115,104,139,148
Fdps,134,104,181,188,226,230
Hcn3,6,7,5,6,9,2
Clk2,107,67,102,143,207,208
Scamp3,436,306,547,513,710,908
Gm16069,0,0,0,1,0,0
Fam189b,7,9,19,27,19,20
Gba,286,185,324,367,505,742
Mtx1,279,200,322,378,449,430
Thbs3,3,0,3,5,6,0
Muc1,0,0,0,1,2,3
Trim46,1,2,1,3,8,0
Krtcap2,1296,1175,1544,1395,1750,2084
Dpm3,710,593,873,556,1122,971
Slc50a1,686,557,863,854,1038,1130
Efna1,3,2,5,6,9,0
Efna3,0,0,0,0,2,2
Efna4,3,3,5,9,9,1
4731419I09Rik,2,0,4,3,6,3
Adam15,1066,682,1251,1376,1711,1953
Dcst1,0,0,0,0,2,0
Dcst2,0,0,0,1,0,0
Zbtb7b,172,100,178,173,288,255
Gm15417,68,54,72,74,130,100
Lenep,2,1,2,0,2,3
Flad1,76,67,93,132,131,151
Cks1b,45,36,66,63,75,99
Shc1,222,175,277,293,418,316
Pygo2,174,100,197,184,320,277
Pbxip1,889,613,989,1247,1440,1304
Pmvk,142,115,161,177,252,200
Kcnn3,0,1,2,2,6,1
Adar,144,85,154,207,222,328
Chrnb2,3,2,0,8,3,2
4632404H12Rik,18,17,21,22,34,31
Ube2q1,697,436,777,811,1161,991
She,0,0,1,2,6,0
Il6ra,1603,1107,1988,1653,2471,2598
Gm42809,8,2,12,6,11,19
Atp8b2,29,32,40,54,70,28
Hax1,259,180,252,252,344,451
Gm19710,4,5,1,3,4,2
Ubap2l,932,644,1036,1000,1468,1216
4933434E20Rik,741,526,876,874,1070,888
Tpm3,5455,3786,6429,7008,8091,7983
Nup210l,12,11,9,16,19,11
Rps27,20349,15227,23770,15021,30921,21288
Rab13,7,7,4,12,18,8
Jtb,673,535,819,898,1021,963
Creb3l4,4,3,2,4,1,2
Slc39a1,651,480,675,543,818,983
Crtc2,184,147,218,212,268,166
Dennd4b,209,162,235,265,335,270
4930537H20Rik,7,2,8,11,16,7
Gatad2b,615,428,685,821,972,826
Slc27a3,3,6,11,17,14,13
Ints3,157,98,155,178,316,240
Npr1,16,9,11,17,18,20
Ilf2,284,206,331,372,480,519
Snapin,389,248,427,480,591,526
Chtop,529,361,613,668,860,588
S100a1,159,151,176,210,352,246
S100a13,621,426,634,631,839,766
S100a14,0,0,1,0,1,0
S100a16,40,15,53,59,120,39
S100a3,1,1,7,1,2,0
S100a4,59,35,36,37,47,33
S100a6,28,32,17,16,46,20
S100a7a,1,0,0,1,0,0
S100a8,1,195,3,1,22,82
S100a9,3,274,6,3,49,40
Lor,2,0,0,0,1,1
Gm43740,14,4,9,14,14,17
Gm9774,53,30,60,61,79,52
Tchh,1,0,0,3,2,0
S100a11,65,73,72,46,97,42
