"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Mrps31",-0.737626986492722,4.4644173989106,-2.31398872883856,0.0489953437788083,0.267944855764459,-3.88188542837893
"Snrpn",-0.945219839951206,6.80415052701703,-2.31364060199907,0.0490221155408361,0.267944855764459,-4.01751196572778
"Atp6v0a2",-0.76902406015263,4.83012220613336,-2.31353176927322,0.0490304880232767,0.267944855764459,-3.92454643296709
"Psip1",0.491221393467398,6.54748723124683,2.31328027261682,0.0490498410728753,0.267944855764459,-4.0284364318891
"Gpr180",-0.738904000933335,5.14515313863022,-2.31301838445467,0.0490700018619511,0.267944855764459,-3.95572588689944
"Pdzd2",-0.893318092492185,3.90792492236412,-2.31292967869515,0.049076832521101,0.267944855764459,-3.79908185792362
"Zbp1",1.49534419250614,3.69345787505154,2.30991889666793,0.0493092365695509,0.268998616953783,-3.83872793906462
"Hmcn1",1.12272140686323,2.00459076601784,2.30979447479851,0.0493188643439959,0.268998616953783,-3.66002519683422
"Fras1",-3.27959648210397,1.1326801973926,-2.30930758817232,0.0493565576920878,0.269070473975644,-3.6988962606313
"Emsy",0.54416830746608,4.82563776626134,2.3087009485305,0.0494035621602655,0.269120926883308,-3.96587955228784
"Mapk8ip3",0.65388428960299,3.72758218516379,2.3084385159207,0.0494239101431234,0.269120926883308,-3.8438167361148
"Kcnmb1",1.1696768941656,5.24574460595575,2.30823903153817,0.0494393829594267,0.269120926883308,-4.00091241885516
"Uso1",-0.637933184729817,5.27090838990917,-2.30773333375605,0.0494786285672896,0.269201026225799,-3.97612041679055
"Bysl",-1.05412545603624,4.02399044711094,-2.30629611020814,0.0495903365825213,0.269570565362008,-3.8144075885343
"Rbm24",1.17276164376436,4.17572194686323,2.30596770663893,0.049615896971224,0.269570565362008,-3.90802003108988
"Dlat",-0.675286302284261,5.26624713500134,-2.30570160391942,0.0496366179753347,0.269570565362008,-3.97739788804444
"Ccdc190",0.768004528917195,4.80042754587075,2.30556350510818,0.0496473749139315,0.269570565362008,-3.97098625705812
"Ino80e",0.514616546612592,4.80723968884973,2.30528120285692,0.0496693715292491,0.269570565362008,-3.96896925069656
"Pdcd5",-0.529559528000271,7.65581745937568,-2.30448343853518,0.0497315847843066,0.269774795562522,-4.02944570988887
"C130071C03Rik",0.951295939108581,3.5540230093986,2.30378932045482,0.0497857784160663,0.269935342064186,-3.83010491916846
"Taf1a",0.841203575958927,3.09897748665619,2.303263002302,0.0498269102080796,0.270024944505415,-3.76415715369051
"Dnajc1",0.510905060222016,5.20194870462275,2.3025170658952,0.0498852631907328,0.270143656980593,-4.0033746417399
"Yipf6",-0.690627891559482,4.42349363524755,-2.30228873798358,0.0499031383948018,0.270143656980593,-3.89736864741969
"Zfp513",0.668055442913947,3.28349944851446,2.30199299464364,0.0499263008663444,0.270143656980593,-3.78828987050301
"Gramd1b",-0.96946389813187,4.68383869699124,-2.30154077089646,0.0499617395203854,0.270143656980593,-3.91676315629378
"Zfp612",0.567878589938903,3.97448639351692,2.30141118257631,0.0499718993685623,0.270143656980593,-3.88400585056507
"Smc1a",0.503025015638788,5.98313675797589,2.30081486622313,0.0500186776767994,0.270263401686458,-4.04019734002028
"Mkl2",0.791851954902949,3.8343965631298,2.29981273398575,0.0500973886788882,0.270555483938051,-3.87264822186901
"Pmp22",0.942891429243789,5.12347945306276,2.29747589465072,0.0502814119417155,0.271201098159635,-4.00817714565596
"Tmem132b",0.877639830668632,5.52025424936512,2.29743166989457,0.0502849010716441,0.271201098159635,-4.03154429519531
"Dexi",-0.749196750130205,4.4950826180413,-2.29735344852722,0.0502910729683669,0.271201098159635,-3.90793328940461
"Alkbh5",-0.465079861029566,6.46462265790463,-2.29685175959344,0.0503306756473427,0.271281352924331,-4.04296625100035
"Tmem63b",-0.878079343702833,4.5423787370862,-2.29616046696533,0.0503852962878842,0.271290292674953,-3.91126200255192
"Mrpl18",-0.460145999348558,6.6545242936988,-2.29548924650466,0.0504383874654213,0.271290292674953,-4.04766616049679
"Gm1673",-0.588986654743749,7.15795923337773,-2.29520863005655,0.0504605997498623,0.271290292674953,-4.04892946506988
"Gnas",-0.797359740856356,10.2961083942033,-2.29495073707165,0.0504810219409197,0.271290292674953,-4.01069540137741
"Ralgapa1",-0.645041049428495,4.34965728611492,-2.29452020859657,0.0505151332393208,0.271290292674953,-3.89935975682361
"Mecr",-0.76664072709868,3.88694607977929,-2.29379441370812,0.0505726908258,0.271290292674953,-3.82954427337549
"Plekhh1",1.00626528771909,2.46430593146295,2.29318026611789,0.0506214454673587,0.271290292674953,-3.70304517762681
"Pmaip1",1.28468267314257,3.7960080211382,2.29310843888719,0.0506271505904251,0.271290292674953,-3.87818285797134
"Kcnn3",0.820310051318282,3.11445118974585,2.29290224513811,0.0506435317898956,0.271290292674953,-3.78273621899418
"Gnptg",-0.605241072500494,5.51629349885563,-2.29289943410936,0.0506437551504013,0.271290292674953,-4.01405912233497
"Snx5",0.436614647832332,6.21471254878788,2.29258829373214,0.0506684840031212,0.271290292674953,-4.05595930406212
"Zfp617",0.677110392963508,4.34727708723278,2.29249416203332,0.0506759677821133,0.271290292674953,-3.94393010852712
"Efnb3",1.06265977985553,3.56757165228521,2.29241738428216,0.0506820726801563,0.271290292674953,-3.84672752922064
"Ndufv3",-1.15885523896914,8.53487170417888,-2.29203408402176,0.0507125613305355,0.271290292674953,-4.03378410056756
"Pou6f1",0.835483764531096,3.61870857444551,2.29201892397497,0.0507137675734387,0.271290292674953,-3.85432236123784
"Cfl2",-0.750490809587875,6.75724966183234,-2.29184167117987,0.0507278732065796,0.271290292674953,-4.05124230251835
"Pkd2",0.931441703146468,4.73346726605887,2.29116843996384,0.0507814839970089,0.27131500119541,-3.98682783630002
"Nfix",0.483777612952865,7.57085523188401,2.29116271331333,0.0507819402638392,0.27131500119541,-4.04833578037364
"Fads2",-1.15262320291887,2.79471123305646,-2.28938027577934,0.0509241531983855,0.271942412262327,-3.68943598840806
"Gpi1",-0.752363875534443,8.23225413579602,-2.28882433171135,0.0509685906056324,0.272010298634579,-4.0425872455693
"Iffo2",0.846664839331876,3.51460466964534,2.28860116810373,0.0509864392465217,0.272010298634579,-3.84517286361537
"Apobec1",0.537485254603109,4.43799577535617,2.28740113213205,0.0510825249226458,0.272363617807446,-3.95852521895657
"Ccdc153",1.08626868795975,8.94236940340354,2.28715437987825,0.051102304452846,0.272363617807446,-4.0366873964154
"A130014A01Rik",1.44693117150952,2.61280777233097,2.28636193025437,0.0511658783505341,0.272460742415959,-3.72224774414806
"Spag6l",0.505952969505564,6.68127932058764,2.28616606471234,0.0511816036972413,0.272460742415959,-4.06798814014769
"Atp5b",-0.713736031055572,9.45461116973513,-2.28599911846068,0.0511950110134597,0.272460742415959,-4.03278810380833
"Spast",-0.697532054212062,4.04929073878029,-2.28560859788263,0.0512263870498823,0.272495575126228,-3.86748895529705
"Ndufa7",-0.696132911992277,9.05815941990264,-2.28466281744115,0.0513024542585072,0.272767990810493,-4.03814605583623
"Rfwd3",-0.67596849854733,4.18576794484479,-2.28324148687027,0.0514169803921248,0.273085492366901,-3.8939826264169
"Rpgr",0.83189925147691,5.03426413076477,2.28311760382779,0.0514269745214567,0.273085492366901,-4.02285557818748
"Klc4",-0.867004320567834,3.79194657776634,-2.28277745496196,0.0514544255985823,0.273085492366901,-3.82200329527855
"R3hdm1",0.522241878534402,5.24754871003466,2.28268723183656,0.0514617093324906,0.273085492366901,-4.03527423009447
"Pex11g",0.763743172953687,3.17380412068667,2.28233128428583,0.0514904550673052,0.273105970956311,-3.80246438253674
"Mapkapk5",-0.773737833746478,3.22304137555536,-2.28200684616425,0.0515166700662008,0.27311301319154,-3.74723012439295
"Tubb2a",0.593783023055737,5.53370587661968,2.28156110636887,0.0515527080393904,0.273126255209059,-4.05344262409163
"Arl1",-0.549942896985858,6.96935586037778,-2.28117658299041,0.0515838168226003,0.273126255209059,-4.07019821704765
"Acyp2",-0.729928943585101,5.72462085246033,-2.28090316029293,0.0516059486751374,0.273126255209059,-4.03930337979382
"Atxn3",0.749071576132404,3.08600405291426,2.28074541053466,0.051618721824639,0.273126255209059,-3.78973875752255
"Cdca4",1.12963347154146,3.05969617290556,2.27964648420689,0.0517077902331298,0.273465681936562,-3.79335350953508
"Abcd3",-0.530014036484094,5.74216917752653,-2.27924907431266,0.0517400380770912,0.273504420933525,-4.04725795008018
"Apex1",-0.635139012881384,3.91812197884502,-2.27820798506129,0.0518246121640989,0.273721508171944,-3.86205682231139
"Snhg20",0.899125172665298,5.20933991729057,2.27807638602615,0.0518353125454068,0.273721508171944,-4.04248056495893
"Vps29",-0.665026409863251,6.58102053706615,-2.27756931375935,0.051876563381161,0.273721508171944,-4.07055103817357
"Hpse",2.28164234068145,1.59165510526412,2.27739121808403,0.051891059386315,0.273721508171944,-3.70789443644218
"Eml2",0.560696419005282,5.5795954266513,2.27691860501423,0.0519295470097315,0.273721508171944,-4.06216256466964
"Hddc2",-0.750995265634037,4.94501026659334,-2.27690369350844,0.0519307618018942,0.273721508171944,-3.98926367394734
"Nkain4",0.765065986487977,6.06427207116102,2.27637960544082,0.0519734755139048,0.273815132160149,-4.07974707416344
"Jakmip2",-2.29302341581081,3.5065504141338,-2.27583005604969,0.0520183018649839,0.273831307808352,-3.72016879415067
"Wdr31",0.724598038140145,4.5916437657719,2.27556664200134,0.0520398019856462,0.273831307808352,-3.99446749115666
"Dnaic2",0.801741595225775,5.05904682074784,2.27517352908852,0.0520719046891525,0.273831307808352,-4.03599499551363
"Lamc1",0.66148322544332,4.08386253549935,2.27489093913721,0.0520949939391722,0.273831307808352,-3.93640440888876
"Dph7",0.809254606590948,2.57044260321332,2.27481366422409,0.0521013095228576,0.273831307808352,-3.73478296909381
"Tax1bp3",-0.578147014557878,5.29226768907441,-2.27435585120275,0.0521387416329264,0.27389686485387,-4.02733627552349
"Sqrdl",-0.710643462138174,5.54808210751411,-2.27401952352043,0.0521662577837747,0.273910293262748,-4.04029359789907
"AF251705",0.815093796093343,5.67044320598683,2.27347263138217,0.052211031774886,0.274012324764745,-4.07255719371204
"Ppil3",0.502834154918311,4.46100105853233,2.27317239707836,0.0522356281581781,0.274012324764745,-3.98049837743972
"Mansc4",-1.06356965341543,2.32226637911157,-2.27270141813658,0.052274235823768,0.274041274648517,-3.70141071160691
"Derl2",-0.52536102149194,5.43815398438934,-2.27228303858524,0.0523085555327591,0.274041274648517,-4.04137637242156
"Slc22a4",1.23670955812873,3.90678655427083,2.27219155957018,0.0523160625468054,0.274041274648517,-3.91987706446911
"Vps36",-0.564046476783723,4.9970693132947,-2.27158665929361,0.0523657292454141,0.274054840468006,-4.00814824776533
"Tppp",0.79253686989199,4.28600622440273,2.27147082161136,0.0523752457035004,0.274054840468006,-3.96888505102101
"Stox2",0.861405649542343,5.0200861183707,2.2712478106239,0.0523935716513466,0.274054840468006,-4.03916366030828
"Npr3",-1.11624277139815,4.5055840641867,-2.27091249859093,0.0524211379414059,0.274068398174839,-3.93236138458533
"Slc25a4",-0.670388201441803,9.39783609241562,-2.27060838911137,0.0524461515056907,0.274068603154024,-4.05574143255517
"Dusp22",0.558543995432561,4.49557981724328,2.26972016287302,0.0525192776760956,0.274320111003081,-3.99087894358229
"Tmem55a",-0.897999687292564,5.00763971609403,-2.26894792880586,0.0525829367289311,0.274326005250473,-4.00044929994857
"Zfp90",1.07127888685412,2.07016041439354,2.26832189156317,0.0526346003205302,0.274326005250473,-3.70920502238857
"Celf2",0.696882427058231,6.17936443729875,2.26817010837619,0.0526471337898026,0.274326005250473,-4.09327602554381
"Ube2k",-0.577524472472848,6.58236563334459,-2.26784124776361,0.0526742995678923,0.274326005250473,-4.0857713509256
"Tex2",-1.03516451920258,4.19719451013586,-2.26726317506218,0.0527220854552175,0.274326005250473,-3.89966951218947
"Sept10",-1.23094345988125,4.90515001161273,-2.26721831970677,0.0527257951849165,0.274326005250473,-3.97442917858831
"Dgat2",0.78332508676222,6.17406900174182,2.26711949482841,0.0527339693399561,0.274326005250473,-4.09528917817161
"Gabrb1",0.785232325577976,4.96411520554967,2.2669358115331,0.0527491657791575,0.274326005250473,-4.04058183548405
"Toporsos",-0.616020942169833,5.44147468730334,-2.26659155096562,0.0527776587736357,0.274326005250473,-4.04696020857399
"Crim1",0.592241549325591,5.09184939772442,2.26647060014378,0.0527876729915663,0.274326005250473,-4.04848981917531
