,0,1,2,3,4,5
0610037L13Rik,62,118,113,26,34,40
Cpt2,66,110,181,20,15,39
Podn,6,11,18,7,9,9
Scp2,633,1444,1325,288,296,424
Echdc2,25,40,37,5,9,17
Zyg11a,0,0,0,1,0,0
Zyg11b,36,111,101,35,42,28
Coa7,12,37,36,9,17,16
Fam159a,3,15,7,7,9,0
Gpx7,5,24,21,14,6,7
Zcchc11,42,142,112,38,49,39
Prpf38a,47,112,92,26,43,43
Orc1,0,3,0,2,1,1
Cc2d1b,16,39,38,9,10,10
Gm17354,6,12,9,4,3,1
Zfyve9,27,93,79,31,31,19
3110021N24Rik,7,26,19,8,31,10
Btf3l4,183,359,377,90,100,135
Txndc12,30,104,51,26,31,36
A730015C16Rik,1,5,1,0,0,0
Kti12,12,41,21,12,21,16
Rab3b,0,0,1,2,0,0
Nrd1,104,261,193,52,70,67
Osbpl9,113,357,211,68,71,80
Calr4,0,1,1,0,0,0
Eps15,52,226,103,71,86,64
Ttc39a,13,25,37,8,12,13
Rnf11,164,377,425,57,82,148
Cdkn2c,29,44,33,4,13,10
Faf1,50,128,102,29,25,38
Dmrta2os,4,8,2,2,3,0
Dmrta2,51,124,127,14,35,35
Elavl4,2,2,0,0,2,2
Agbl4,12,27,18,10,14,7
Bend5,6,9,16,3,4,6
Spata6,64,189,147,53,71,31
Skint3,4,8,3,14,6,5
Trabd2b,4,0,5,16,8,2
Gm12829,0,0,0,1,0,1
9130410C08Rik,0,0,1,0,1,0
Gm12830,0,0,1,0,1,0
Foxd2,0,1,1,4,1,1
Cmpk1,194,516,358,52,73,138
Stil,0,4,0,2,4,1
Tal1,4,9,1,0,3,0
Pdzk1ip1,15,20,25,3,2,3
Efcab14,117,247,266,53,65,62
Tex38,0,0,1,0,0,0
Atpaf1,14,57,52,18,22,21
Mob3c,8,32,25,14,9,14
Mknk1,11,59,22,14,12,16
Faah,12,88,43,29,45,24
Nsun4,13,36,28,7,8,9
Uqcrh,2385,4061,5033,553,704,1186
Lrrc41,26,61,62,24,26,36
Rad54l,1,6,3,1,2,1
Pomgnt1,215,240,496,22,35,67
Lurap1,14,24,40,6,8,13
Tspan1,5,4,5,1,0,0
Pik3r3,28,29,51,8,7,7
Mast2,7,37,48,10,20,12
Ipp,20,14,15,3,3,7
Tmem69,8,17,15,2,4,4
Gpbp1l1,30,135,78,29,35,38
Ccdc17,8,16,13,8,11,4
Nasp,43,125,68,44,42,34
Akr1a1,817,1415,1731,198,243,655
Prdx1,1368,2521,2693,582,601,1038
Mmachc,14,32,27,3,7,12
Ccdc163,18,23,18,16,10,12
Tesk2,1,17,2,6,6,6
Toe1,21,57,50,15,12,15
Mutyh,0,5,2,3,4,2
Hpdl,0,0,0,0,1,0
Gm12996,1,3,3,3,6,1
Zswim5,2,6,5,0,1,0
Urod,146,327,349,63,97,135
Hectd3,13,40,32,8,13,8
Eif2b3,13,41,37,15,16,23
Ptch2,0,0,1,0,0,0
Btbd19,3,10,4,3,2,5
Tctex1d4,67,407,151,164,185,92
Plk3,24,114,30,12,25,33
Rps8,2901,7822,5429,1655,2545,2481
Kif2c,2,11,3,1,5,2
Gm1661,18,120,52,36,46,43
Tmem53,61,98,152,36,33,29
Rnf220,43,117,100,20,43,33
Gm12843,0,2,3,1,0,0
Eri3,74,132,146,31,56,65
Dmap1,18,58,47,12,25,19
Gm12840,4,25,5,19,10,48
Slc6a9,9,89,47,27,38,17
Ccdc24,4,26,13,3,10,5
B4galt2,4,19,12,13,7,8
Gm12841,1,0,1,0,0,0
Atp6v0b,734,1521,1479,199,251,284
Dph2,5,11,10,1,6,4
Ipo13,36,51,74,10,14,16
Artn,0,0,1,1,0,0
St3gal3,13,22,28,1,5,5
9530034E10Rik,0,2,0,0,0,1
Kdm4a,12,48,35,16,26,20
Ptprf,92,319,318,80,123,59
Szt2,7,23,22,6,13,6
Med8,58,190,114,37,47,45
Elovl1,48,152,86,26,38,47
Cdc20,21,58,14,0,14,5
Mpl,1,0,0,1,1,0
Tie1,0,0,2,0,0,0
2610528J11Rik,0,2,0,1,5,0
Tmem125,11,5,3,3,3,4
Cfap57,14,103,47,34,65,24
Ebna1bp2,99,228,200,48,62,77
Gm12862,0,1,0,0,0,0
Gm12866,0,1,0,0,0,0
Slc2a1,198,1105,479,269,335,290
Gm12868,0,1,0,0,0,0
Zfp691,6,17,14,4,5,8
Ermap,0,6,0,0,0,0
Svbp,91,187,181,51,52,64
AU022252,26,35,49,13,8,13
P3h1,13,13,22,9,5,2
Gm12927,0,0,0,2,0,0
Cldn19,0,0,0,0,0,1
Ybx1,752,1956,1743,407,513,524
Ppih,15,79,28,11,17,18
Ccdc30,41,148,107,70,62,35
Ppcs,53,87,120,11,16,25
Zmynd12,30,87,60,38,63,13
Rimkla,1,3,7,0,1,3
AA415398,3,13,5,2,7,4
Foxj3,20,56,51,10,14,15
Hivep3,2,26,17,10,15,7
Foxo6,0,0,3,0,0,0
Scmh1,19,39,35,20,25,12
Ctps,14,28,33,1,7,8
Gm12860,0,0,0,0,0,1
Cited4,2,0,0,6,1,3
Kcnq4,0,5,1,2,3,2
Nfyc,27,75,48,16,16,26
Rims3,1,5,6,0,0,2
Exo5,1,12,12,3,4,4
Zfp69,0,0,1,0,0,1
Smap2,60,222,76,30,56,62
Col9a2,0,0,2,0,3,0
Zmpste24,51,178,177,37,54,48
Rlf,10,93,27,19,23,19
Ppt1,129,363,285,53,92,81
Cap1,61,378,143,63,85,96
Mfsd2a,0,21,9,1,1,2
Mycl,0,4,0,1,3,5
Trit1,8,21,13,8,16,10
Bmp8b,0,3,0,1,2,0
Ppie,35,79,77,25,32,36
Hpcal4,0,11,6,1,2,8
Heyl,0,0,1,0,0,1
Pabpc4,9,49,30,12,16,10
Bmp8a,0,1,0,0,0,0
Macf1,99,748,367,294,424,210
Gm12925,1,2,4,4,4,0
Ndufs5,1265,2010,2641,255,372,580
Akirin1,147,340,323,75,91,88
Rhbdl2,2,2,1,0,0,2
Gm26606,1,2,3,2,2,1
Mycbp,193,415,332,84,105,126
Gm12905,0,0,0,0,0,1
Rragc,50,135,117,33,48,47
Pou3f1,5,11,22,10,3,5
Utp11l,61,200,152,66,81,64
Fhl3,1,5,2,0,1,0
Sf3a3,32,115,88,31,50,39
Inpp5b,12,52,21,13,15,21
Mtf1,37,109,96,20,33,35
1110065P20Rik,160,239,352,36,48,112
Yrdc,57,118,96,24,19,35
Maneal,0,6,3,1,1,4
Cdca8,22,65,18,3,15,10
Rspo1,0,1,2,2,2,6
Gnl2,32,110,92,38,42,31
Dnali1,65,385,190,138,203,118
Snip1,20,45,30,15,9,9
Gm12932,0,1,0,1,0,0
Meaf6,24,115,74,54,45,33
Zc3h12a,9,95,14,10,21,15
Grik3,0,0,0,0,0,1
Csf3r,43,411,54,16,107,81
Mrps15,117,282,265,48,65,98
Oscp1,67,240,155,87,139,71
Lsm10,41,169,86,40,39,41
Stk40,31,107,46,24,30,25
Eva1b,23,29,23,15,13,8
Sh3d21,3,1,0,2,2,0
Thrap3,90,262,159,80,111,78
Map7d1,48,138,136,51,56,61
Trappc3,175,318,342,69,88,112
Col8a2,159,280,360,72,97,79
Adprhl2,30,60,56,17,27,25
Tekt2,4,27,8,8,9,13
Ago3,19,45,42,20,28,11
Ago1,23,69,45,12,21,9
Ago4,12,28,25,1,5,7
Clspn,5,11,4,2,6,0
5730409E04Rik,4,23,18,8,13,14
Psmb2,320,794,661,154,196,302
Ncdn,11,25,23,6,11,12
AU040320,15,47,70,13,10,4
Zmym4,18,53,55,18,30,9
Sfpq,142,551,302,123,135,183
Zmym1,10,26,16,4,12,5
Zmym6,5,30,11,3,12,3
Gm12942,12,58,42,10,15,8
Smim12,82,163,162,31,31,45
Gja4,1,0,2,0,0,0
CK137956,0,0,0,2,0,1
Csmd2,0,1,1,1,2,0
Zscan20,1,5,9,1,2,5
Tlr12,1,0,2,3,0,0
Phc2,56,128,96,28,51,52
Zfp362,6,20,13,14,7,11
Trim62,2,3,6,1,3,2
Azin2,59,90,103,23,20,40
Ak2,59,263,110,37,33,63
1700086P04Rik,0,15,4,4,5,0
Rnf19b,38,140,62,28,38,26
Hpca,0,5,3,0,2,0
Fndc5,0,3,0,0,1,0
S100pbp,26,71,43,23,20,23
Yars,15,34,45,13,15,14
C77080,15,34,32,7,9,12
Gm12976,1,0,1,0,0,0
Sync,0,2,0,0,1,1
Rbbp4,144,357,257,96,139,132
Gm26722,3,9,6,1,3,0
Zbtb8os,98,217,164,39,62,77
Zbtb8a,3,14,8,4,5,4
Zbtb8b,0,0,1,0,0,0
Bsdc1,24,79,60,19,18,25
Fam229a,10,6,14,3,1,4
Marcksl1,68,294,117,91,86,112
Hdac1,79,199,182,51,68,94
Lck,0,3,4,3,1,0
Fam167b,4,3,1,2,3,0
Eif3i,270,572,524,118,111,198
Tmem234,297,620,560,103,174,194
Dcdc2b,3,27,6,6,7,4
Iqcc,28,95,90,32,36,49
Ccdc28b,29,71,44,9,12,16
Txlna,42,127,75,39,45,42
Kpna6,46,86,114,31,18,27
Tmem39b,5,35,17,12,7,10
Khdrbs1,92,272,177,66,104,66
Ptp4a2,285,726,635,201,259,243
E330017L17Rik,0,0,1,0,0,0
1700003M07Rik,1,1,0,0,1,0
Adgrb2,2,14,12,5,5,4
Col16a1,2,1,4,5,7,1
Pef1,62,135,147,20,41,57
Tinagl1,87,95,198,3,4,12
Gm853,4,3,7,0,1,0
Serinc2,61,121,178,11,18,32
Fabp3,190,356,314,42,42,66
Zcchc17,75,193,188,42,57,88
Snrnp40,31,124,87,33,44,28
Nkain1,1,1,4,1,1,1
Pum1,75,272,187,67,75,72
Sdc3,11,19,19,9,12,48
Laptm5,182,674,219,185,236,249
Ptpru,13,64,38,29,30,19
Mecr,32,68,74,13,11,19
Srsf4,43,149,96,30,36,47
Epb41,14,57,60,12,18,13
Gm10300,0,1,0,0,0,0
Oprd1,0,0,0,1,0,0
Ythdf2,55,127,103,20,44,55
Gmeb1,15,28,15,12,8,6
Gm28874,0,3,0,0,1,1
Taf12,47,158,91,31,42,51
Rab42,3,6,6,3,4,2
Snhg12,55,120,96,31,41,51
Trnau1ap,77,200,162,41,68,72
Rcc1,15,21,13,3,4,8
Gm17300,0,0,0,0,1,0
Phactr4,25,97,55,24,35,23
Med18,2,10,8,2,4,2
Sesn2,10,42,28,1,8,9
Gm12981,1,3,0,0,2,0
Atpif1,957,1856,1915,316,432,582
Gm12999,0,0,0,0,0,1
Dnajc8,139,457,277,102,166,121
Ptafr,28,185,21,5,22,46
Eya3,13,29,32,7,14,14
Xkr8,9,12,5,4,5,5
Smpdl3b,14,44,8,38,19,12
Rpa2,15,53,25,20,18,14
Themis2,15,126,29,18,39,25
Ppp1r8,12,55,36,19,18,24
Stx12,61,171,151,30,43,53
Fam76a,40,157,85,58,88,58
Fgr,17,219,21,39,56,70
Ahdc1,7,86,49,21,35,30
Gm26615,0,4,1,3,1,0
Wasf2,58,203,118,42,69,66
Gpr3,0,0,0,1,0,0
Cd164l2,0,2,2,0,0,0
Map3k6,3,9,1,1,1,5
Sytl1,4,9,8,1,1,9
Tmem222,58,129,128,34,36,42
Wdtc1,50,123,128,16,25,27
Slc9a1,13,32,30,12,14,11
Fam46b,0,6,1,0,0,2
Trnp1,14,18,34,1,4,10
Kdf1,3,2,4,0,0,8
Nudc,673,1766,1470,578,708,543
Nr0b2,0,1,0,0,0,0
Gpatch3,2,12,6,2,3,3
Gpn2,16,42,24,16,15,18
Sfn,18,45,99,6,3,10
Zdhhc18,17,121,56,17,28,23
Pigv,20,57,39,15,21,9
Arid1a,74,314,176,86,113,84
Gm12974,0,1,0,1,0,0
Rps6ka1,22,128,60,37,59,44
Hmgn2,147,1150,259,138,193,270
Dhdds,37,96,69,22,47,30
Lin28a,0,19,0,0,1,2
Aim1l,0,1,3,0,3,1
Cd52,304,5887,312,201,543,1067
Ubxn11,65,223,165,46,71,77
Sh3bgrl3,370,2993,615,290,430,634
Cep85,4,32,17,3,11,12
Cnksr1,1,4,1,1,1,0
Zfp593,13,60,22,19,25,22
E130218I03Rik,0,0,0,1,0,0
RP23-354H24.9,0,20,11,12,22,6
Grrp1,1,19,10,8,11,9
Pdik1l,6,43,23,14,23,9
Trim63,0,0,0,0,1,0
Slc30a2,1,1,0,0,0,0
Extl1,0,0,0,2,0,0
Pafah2,27,38,50,7,7,12
1700021N21Rik,0,0,2,0,0,0
Stmn1,283,515,392,187,192,199
Paqr7,26,65,27,23,39,32
Aunip,1,14,0,3,0,2
Mtfr1l,201,355,423,66,95,145
Sepn1,26,97,59,12,26,26
Man1c1,17,40,38,8,13,15
Ldlrap1,12,46,25,8,13,19
Tmem57,22,55,73,17,23,17
Rhd,0,17,0,0,0,0
Tmem50a,242,752,437,167,225,201
Rsrp1,329,1382,601,326,412,401
Syf2,167,566,304,121,160,152
Runx3,7,41,7,0,20,21
Clic4,71,283,188,157,141,115
Srrm1,156,390,308,93,147,135
Ncmap,0,1,0,1,0,1
Rcan3,6,33,23,12,13,15
Nipal3,23,108,61,28,42,45
Stpg1,22,87,35,28,45,14
Grhl3,2,3,6,0,1,2
Ifnlr1,1,8,2,1,4,2
Il22ra1,0,0,0,0,1,0
Myom3,0,1,0,0,0,0
Srsf10,138,418,310,105,172,168
Pnrc2,52,242,175,60,60,68
Cnr2,2,9,0,2,5,1
Fuca1,414,600,786,92,116,145
Hmgcl,37,132,64,18,37,32
Gale,7,32,23,6,4,12
Lypla2,43,191,86,38,75,69
Pithd1,41,104,77,35,42,33
Tceb3,32,82,72,25,25,25
Gm24362,1,3,1,1,1,1
Rpl11,1901,5015,3691,1070,1310,1740
Id3,306,552,461,192,186,183
E2f2,10,49,5,13,22,12
Asap3,2,7,14,2,4,3
Tcea3,112,199,250,49,69,96
Zfp46,3,12,17,2,3,6
Hnrnpr,133,380,285,89,118,96
Htr1d,0,0,0,0,0,1
Luzp1,47,106,102,35,40,34
Kdm1a,37,133,100,28,42,43
Ephb2,0,2,4,2,1,2
C1qb,590,537,528,344,274,706
C1qc,477,315,347,234,208,404
C1qa,651,473,484,394,257,474
Zbtb40,4,9,8,5,8,5
Gm13003,0,0,0,0,1,0
Wnt4,44,197,61,87,115,59
Cdc42,736,2228,1255,319,400,635
2810405F17Rik,2,13,3,3,8,1
Cela3b,0,1,0,0,0,0
Gm13010,0,0,2,0,0,0
Hspg2,29,51,74,14,14,18
Ldlrad2,1,5,2,1,4,2
Usp48,24,98,68,16,33,28
Rap1gap,2,27,10,16,9,7
Alpl,1,8,8,29,13,18
Ece1,2,10,8,12,8,7
Gm13012,0,3,0,0,1,0
Eif4g3,103,325,268,102,158,92
2310026L22Rik,13,12,34,2,1,1
Hp1bp3,92,251,208,59,82,64
Sh2d5,0,1,3,1,0,1
Kif17,2,15,11,4,4,6
Ddost,181,410,361,100,90,140
Pink1,191,628,480,150,177,250
Cda,2,0,1,1,0,3
Fam43b,0,0,0,1,0,0
Mul1,55,102,108,33,33,39
Camk2n1,220,344,457,60,74,126
Vwa5b1,37,192,108,48,68,45
Ubxn10,31,214,93,55,68,46
Pla2g2c,3,4,6,4,1,3
Pla2g5,126,113,211,10,12,44
Otud3,14,39,22,8,9,14
Tmco4,14,18,17,3,4,5
Nbl1,29,81,59,85,46,170
Minos1,695,1203,1340,199,244,397
Gm16287,1,7,1,3,3,1
Capzb,224,934,462,190,258,333
Pqlc2,7,20,14,2,5,8
Akr7a5,99,221,236,67,69,95
Mrto4,60,144,114,27,33,61
Emc1,51,148,132,25,53,42
Ubr4,29,140,89,47,64,40
2700016F22Rik,9,12,12,4,5,3
Iffo2,7,47,32,24,17,21
Aldh4a1,27,73,55,22,33,29
Tas1r2,1,0,0,0,0,0
Gm1667,0,2,0,1,0,3
4933427I22Rik,0,0,0,0,1,0
Klhdc7a,33,117,104,34,30,18
Igsf21,0,0,0,0,1,0
Gm13029,0,1,0,0,0,0
Gm13016,0,0,1,0,0,0
Arhgef10l,20,68,40,27,21,17
Rcc2,69,272,154,72,98,62
Padi4,2,154,1,5,10,18
Padi3,1,0,0,0,0,0
Padi1,2,6,4,0,3,0
4930515B02Rik,0,0,0,0,1,0
Padi2,5,16,21,16,8,15
Gm13031,0,2,1,1,1,1
Sdhb,322,591,634,102,138,272
Atp13a2,18,120,44,18,23,31
Mfap2,2,2,3,3,9,3
Crocc,34,323,108,101,105,51
Necap2,62,190,134,32,57,61
Spata21,0,0,0,0,0,1
Szrd1,68,145,121,24,40,54
4921514A10Rik,0,1,1,0,0,0
Fbxo42,15,47,23,10,13,8
Rsg1,0,0,1,0,1,0
Arhgef19,17,44,42,13,7,10
Epha2,7,6,3,2,4,6
Fam131c,1,2,2,2,0,1
Clcnka,3,2,5,0,0,0
Gm13075,1,3,5,1,5,1
Hspb7,0,0,0,0,0,1
Gm694,0,2,2,0,0,1
Zbtb17,5,29,19,9,7,3
Spen,23,137,55,41,49,45
Fblim1,0,0,2,1,0,1
Tmem82,0,1,0,0,0,0
Slc25a34,0,2,0,1,1,1
Plekhm2,22,60,42,13,16,20
Ddi2,20,126,50,37,31,36
Dnajc16,27,54,43,14,18,15
Casp9,6,23,19,7,6,9
Efhd2,142,434,204,70,115,138
Gm29367,1,0,0,0,0,0
Fhad1,207,548,517,132,169,221
4930455G09Rik,1,5,1,3,1,3
Tmem51,20,42,43,16,14,30
Tmem51os1,2,1,2,1,0,1
Kazn,24,186,68,57,85,37
Gm13052,0,0,0,0,0,1
Prdm2,8,54,40,19,37,12
Pdpn,111,180,244,25,32,42
Lrrc38,9,12,25,5,1,4
Pramef8,6,34,21,5,11,13
Pramef12,0,0,0,0,0,1
1700012P22Rik,0,8,6,4,2,0
Dhrs3,110,197,238,44,34,83
Vps13d,14,66,33,11,26,20
Tnfrsf1b,23,116,26,45,46,65
Tnfrsf8,0,2,0,0,0,0
Gm13212,2,7,3,2,3,1
Gm13166,0,2,2,0,2,0
Gm13251,5,37,27,11,6,7
Gm13247,1,0,1,0,0,0
Gm26880,1,0,1,0,0,0
Gm13248,3,3,6,2,0,1
4933438K21Rik,0,1,0,0,0,0
Gm13139,9,24,21,5,7,10
Gm26624,0,2,1,2,1,1
Gm13152,9,6,17,4,9,1
Gm16503,3,10,4,1,3,3
Gm13154,0,2,4,0,0,1
2610305D13Rik,8,15,15,1,1,5
Gm13157,6,24,19,5,7,12
Gm20707,5,9,1,2,4,1
Zfp933,3,10,11,5,6,4
Miip,18,67,37,19,28,35
Fv1,0,0,0,1,0,0
Mfn2,50,91,152,28,19,26
Plod1,28,73,32,20,34,33
2510039O18Rik,33,81,64,19,31,28
Clcn6,8,12,16,7,8,5
Mthfr,8,26,33,9,10,13
Agtrap,47,129,122,32,38,52
Draxin,0,0,0,2,0,0
Mad2l2,33,73,68,16,11,31
Fbxo6,22,67,57,28,20,32
Fbxo44,107,166,223,33,42,95
Fbxo2,53,127,101,48,53,67
Ptchd2,0,0,1,0,0,1
Ubiad1,5,6,9,3,4,3
Mtor,21,88,81,17,24,17
Angptl7,3,0,2,0,1,0
Exosc10,19,56,45,16,19,29
Srm,22,89,55,22,28,41
Masp2,1,0,0,0,0,0
Tardbp,88,293,209,66,91,88
Gm13203,0,2,1,0,1,0
Casz1,4,21,5,4,10,6
Gm13205,0,1,2,2,0,0
Gm17029,0,0,1,0,0,0
Pex14,26,46,51,9,23,16
Dffa,10,17,7,3,8,3
Apitd1,4,19,6,2,3,2
Pgd,61,522,119,52,87,94
Kif1b,110,561,351,171,231,189
Ube4b,30,83,85,18,34,26
Rbp7,0,1,0,0,0,0
Nmnat1,17,22,28,7,4,10
Lzic,21,49,50,17,11,12
Ctnnbip1,81,210,192,30,44,51
Gm13066,1,0,0,0,0,0
Clstn1,150,377,429,112,162,120
Pik3cd,11,116,18,17,36,30
Tmem201,15,45,35,7,18,9
Slc25a33,135,252,266,34,60,79
Gm16188,1,3,1,0,2,0
Spsb1,13,87,41,22,48,24
H6pd,5,9,12,1,8,3
Gm13067,0,0,1,0,0,0
Gpr157,2,6,3,1,5,1
Slc2a5,12,5,31,10,14,7
Car6,0,0,1,0,0,0
Eno1,1383,2690,2531,303,421,865
Rere,38,145,119,28,48,31
Gm13091,0,4,0,1,0,1
Slc45a1,0,1,2,0,0,0
Errfi1,21,45,32,14,50,11
Park7,812,1591,1648,378,448,540
Tnfrsf9,0,1,0,0,0,0
Camta1,42,135,90,42,42,46
Per3,20,99,44,74,127,16
Vamp3,48,146,75,31,46,51
4930589P08Rik,0,0,2,0,0,0
Dnajc11,13,41,46,12,18,18
Thap3,41,147,96,49,59,43
Phf13,2,23,10,8,6,9
Klhl21,13,69,47,13,35,11
Zbtb48,6,13,7,1,4,4
Nol9,9,22,20,7,9,6
Plekhg5,7,16,14,3,4,5
Tnfrsf25,0,0,3,0,1,2
Espn,5,33,11,10,13,13
Acot7,41,104,59,15,41,35
Icmt,36,71,79,10,17,15
Rnf207,0,0,3,0,0,0
Rpl22,1015,2947,1932,500,867,929
Chd5,13,64,28,26,38,19
Kcnab2,3,46,18,4,9,7
Nphp4,8,44,22,7,9,16
Ajap1,0,1,1,2,0,0
A430005L14Rik,37,110,69,17,35,30
Dffb,2,9,2,1,2,4
Cep104,30,88,75,25,39,29
Lrrc47,17,51,43,12,18,15
Smim1,164,241,377,32,61,125
Trp73,27,113,74,26,29,22
Wrap73,29,54,69,6,11,28
Tprgl,135,412,246,65,80,127
Megf6,9,52,15,17,21,17
Arhgef16,9,12,16,1,1,6
Prdm16,46,44,105,5,14,26
B230104I21Rik,1,4,1,0,2,2
Gm13134,1,0,0,0,0,0
Gm13111,53,64,117,4,4,24
Ttc34,6,51,21,13,23,15
Gm13112,0,1,1,0,1,0
Mmel1,0,1,0,0,0,0
Fam213b,63,131,168,18,29,58
Hes5,1,2,1,0,2,0
Pank4,14,24,22,3,6,4
Plch2,0,0,0,1,0,0
Pex10,10,15,17,5,6,6
Rer1,229,558,513,100,148,103
Morn1,30,98,99,36,54,26
Ski,44,162,123,65,69,50
Faap20,51,137,108,18,46,43
Prkcz,53,145,133,39,54,68
Gm27200,0,1,2,0,1,0
Cfap74,25,170,78,33,54,30
Tmem52,6,29,21,15,12,19
Gnb1,293,710,643,171,183,285
Nadk,71,363,147,77,106,132
Slc35e2,14,32,29,5,12,10
Cdk11b,56,204,110,28,49,58
Mmp23,1,6,2,2,0,2
Mib2,21,91,67,35,35,37
B930041F14Rik,8,12,18,8,9,12
Ssu72,229,653,507,102,128,205
1500002C15Rik,0,4,1,0,0,2
Tmem240,4,17,8,5,11,6
Atad3a,21,58,59,13,18,18
Atad3aos,4,14,7,3,9,5
Vwa1,9,19,35,33,6,13
Gm26840,1,2,1,0,1,1
Tmem88b,13,18,24,27,17,16
Ankrd65,5,3,12,0,0,0
Mrpl20,380,794,816,133,141,231
Ccnl2,60,248,114,48,71,62
Aurkaip1,357,684,724,131,139,250
Mxra8,63,171,117,64,81,57
Dvl1,27,56,60,16,15,21
Tas1r3,0,2,1,0,0,0
Cptp,13,31,23,4,6,7
Cpsf3l,13,69,49,13,16,27
Pusl1,6,28,17,11,8,9
Acap3,3,24,14,5,9,9
Ube2j2,74,214,118,49,57,66
Fam132a,188,225,387,17,25,56
B3galt6,10,32,27,4,7,11
Sdf4,208,494,456,128,146,172
Tnfrsf4,0,1,1,0,0,2
Gm16008,2,0,4,0,1,1
Tnfrsf18,4,19,0,0,5,3
Ttll10,6,19,6,8,19,5
9430015G10Rik,5,9,10,3,5,2
Agrn,4,29,24,17,20,7
Isg15,27,35,24,24,21,240
AW011738,0,0,1,2,5,0
Perm1,0,0,2,0,0,0
Plekhn1,0,2,2,0,0,0
Klhl17,13,29,19,10,8,7
Noc2l,23,63,48,19,21,31
Samd11,0,1,0,0,0,0
Cdk6,23,116,23,24,39,17
Gm17590,0,1,0,0,0,1
Gm42435,1,0,1,0,0,0
Fam133b,76,162,154,36,63,37
1700109H08Rik,0,6,0,1,2,0
Rbm48,6,30,29,18,20,16
2510017J16Rik,1,4,2,2,0,1
Pex1,5,22,17,2,13,9
Gm43825,0,2,0,0,0,0
4833413G10Rik,4,12,2,1,4,1
Gatad1,117,359,265,68,76,90
Ankib1,26,61,53,13,17,22
Krit1,43,175,78,52,48,48
Lrrd1,0,3,1,1,3,2
Mterf1a,4,20,6,6,11,13
Akap9,98,528,288,158,199,148
Cyp51,17,52,44,11,21,12
Mterf1b,0,6,3,1,1,1
Fzd1,4,22,11,15,21,9
Cdk14,27,116,69,51,68,24
Cldn12,14,39,30,8,16,6
Gtpbp10,14,50,53,8,11,16
Cfap69,73,250,150,86,104,68
Steap2,112,171,302,20,25,20
Steap1,443,415,807,39,45,80
Gm26825,4,8,6,0,3,0
Zfp804b,0,0,0,1,0,0
4921511H03Rik,0,1,0,0,0,0
Steap4,2,118,3,6,8,19
Sri,131,1040,303,117,148,203
Adam22,7,58,35,22,45,22
Dbf4,2,29,10,4,8,2
Slc25a40,9,37,27,7,11,7
Rundc3b,0,3,7,3,0,3
Abcb1a,3,3,15,24,61,7
Abcb1b,9,9,16,8,22,2
Abcb4,2,6,7,6,4,4
Crot,39,86,74,19,27,21
Gm15611,1,0,0,1,0,0
Tmem243,53,177,96,43,58,42
Dmtf1,15,83,35,12,33,18
9330182L06Rik,3,2,10,4,6,1
Grm3,4,1,6,2,4,7
Sema3d,0,0,6,7,5,4
Sema3a,0,1,5,1,4,2
Sema3e,15,55,14,16,26,14
Pclo,2,15,9,6,7,6
Speer4e,0,1,0,0,0,0
Gm21149,3,84,24,5,23,29
Gm21190,0,1,0,0,0,0
Gm21083,0,1,0,0,0,0
Cacna2d1,4,4,13,1,0,1
Hgf,4,12,2,1,2,3
Sema3c,12,26,42,8,5,14
Cd36,10,19,14,24,23,1
Gnai1,61,61,129,22,8,22
4921504A21Rik,10,13,5,3,7,0
Magi2,22,117,56,59,66,49
Phtf2,13,19,30,7,10,5
Tmem60,126,214,250,41,49,65
Rsbn1l,46,224,104,52,67,70
A630072M18Rik,10,24,20,10,13,7
Ptpn12,19,110,33,17,27,34
Gsap,9,75,11,21,11,17
Ccdc146,56,312,146,134,144,81
Fgl2,31,88,36,13,42,23
Fam185a,4,23,18,2,6,11
Fbxl13,11,53,18,16,28,14
Lrrc17,0,0,0,1,2,0
Armc10,18,39,23,12,13,12
Napepld,11,16,15,3,7,5
Pmpcb,157,256,280,48,67,62
Dnajc2,50,153,91,40,44,42
Psmc2,221,410,409,84,124,129
Reln,2,47,13,8,19,7
Orc5,3,36,18,9,8,7
6030443J06Rik,2,5,3,2,3,1
Lhfpl3,0,2,3,2,5,1
5031425E22Rik,46,256,93,81,126,57
4930580E04Rik,0,0,1,0,0,0
Kmt2e,73,395,181,105,148,139
Srpk2,61,314,193,84,110,70
Pus7,21,64,45,29,38,24
Rint1,30,71,59,14,20,25
Tomm7,2011,3094,3737,374,943,948
2700038G22Rik,6,6,3,4,8,2
Fam126a,24,199,67,55,66,45
Klhl7,78,116,147,42,36,31
Nupl2,8,14,19,6,2,8
Kcnh2,48,62,126,4,8,15
Nos3,22,49,58,11,19,12
Gm15587,3,41,8,18,22,17
Atg9b,0,0,2,0,0,1
Abcb8,34,54,73,18,10,21
Cdk5,56,118,136,25,32,56
Slc4a2,452,453,1101,77,108,99
Fastk,56,129,102,33,25,48
Tmub1,11,27,16,11,19,17
2310074N15Rik,0,1,1,4,1,1
Agap3,50,101,100,19,24,37
Asb10,1,0,0,0,3,0
Abcf2,44,90,73,31,24,26
Chpf2,17,40,34,15,17,13
Smarcd3,14,20,19,5,17,14
Nub1,120,230,207,49,84,78
Gm26648,0,6,2,0,0,0
Wdr86,157,218,304,15,23,90
Crygn,57,361,201,197,242,126
Rheb,430,964,848,184,189,269
Prkag2,11,34,24,19,21,17
