,0,1,2,3,4,5
Sdcbp,96,70,162,136,135,80
Nsmaf,25,22,39,31,27,14
Tox,42,28,63,43,61,52
Car8,75,28,123,57,75,55
Rab2a,141,91,251,234,240,259
Chd7,103,68,141,125,147,153
Clvs1,1,1,2,2,5,0
Asph,23,29,39,34,36,29
2610301B20Rik,14,11,39,25,34,23
Plekhf2,13,13,17,19,13,18
Ndufaf6,9,3,12,9,19,12
Trp53inp1,30,19,29,25,27,15
Ccne2,1,3,9,1,2,3
Ints8,20,11,22,21,18,32
Dpy19l4,43,30,63,63,37,29
Esrp1,0,0,1,0,1,0
1110037F02Rik,20,10,46,37,26,32
Rad54b,1,0,0,0,0,0
Fsbp,2,0,0,1,2,1
Gem,10,3,15,22,11,7
Pdp1,10,11,17,11,11,15
Tmem67,8,3,5,8,3,8
Rbm12b2,21,15,16,17,16,12
Rbm12b1,9,8,18,14,9,8
Fam92a,53,40,72,68,71,66
Triqk,9,2,17,5,13,9
Runx1t1,38,26,54,38,62,45
Otud6b,18,20,45,40,40,39
Tmem55a,38,32,46,37,47,52
Gm11837,3,3,18,8,9,12
Necab1,0,0,1,1,0,0
Tmem64,21,16,24,27,25,24
Calb1,1,0,1,1,2,1
Decr1,23,16,31,21,43,23
Nbn,13,12,26,12,19,12
Osgin2,31,22,44,47,47,48
Ripk2,6,3,9,6,10,4
Mmp16,158,92,186,119,139,126
Cpne3,73,51,120,82,90,78
Rmdn1,21,16,29,24,26,30
Wwp1,30,21,52,40,37,31
Ttpa,1,0,1,3,0,0
Ggh,81,55,148,96,100,107
Nkain3,24,22,35,26,42,45
Ccnc,28,12,51,33,33,23
Tstd3,22,7,26,14,20,23
Usp45,23,11,30,25,19,7
Pnisr,310,242,508,425,446,389
Coq3,2,5,8,11,11,14
Faxc,4,6,7,11,7,5
Fbxl4,13,17,9,17,13,14
Pou3f2,99,64,123,115,128,117
Gm30731,3,0,0,1,1,0
Gm27243,0,0,1,1,0,0
Mms22l,1,0,6,1,5,1
Klhl32,30,21,33,27,33,30
Ndufaf4,43,21,59,53,49,50
Gpr63,0,1,0,2,0,0
Ufl1,27,32,52,63,55,50
Fut9,155,111,216,147,200,151
Manea,31,24,55,56,56,27
Epha7,3,4,11,8,11,2
Gm11915,0,0,0,0,0,1
Gm11924,1,0,0,0,1,0
Map3k7,25,23,49,40,43,26
Bach2,18,18,40,33,37,23
Bach2os,1,1,0,0,0,0
Casp8ap2,26,12,39,44,33,28
Mdn1,20,12,43,21,20,18
Lyrm2,24,12,26,27,37,27
Ankrd6,31,28,51,27,42,33
Rragd,26,20,28,23,21,14
Ube2j1,23,27,52,28,45,33
Gabrr2,2,1,0,4,2,1
Gabrr1,1,0,0,0,0,0
Pm20d2,1,0,2,0,2,2
Srsf12,3,3,8,6,5,8
Pnrc1,62,39,104,158,138,87
Rngtt,21,11,28,28,26,14
Cnr1,24,9,51,27,27,20
Spaca1,0,0,0,0,1,0
Akirin2,65,37,107,101,75,87
Orc3,19,4,30,24,31,17
Rars2,14,11,20,15,13,9
Slc35a1,32,15,41,37,47,34
Cfap206,0,0,0,0,0,1
Smim8,18,12,33,33,26,37
Zfp292,56,48,77,77,70,57
Mob3b,2,3,17,16,19,5
3110043O21Rik,18,17,23,24,22,13
Lingo2,7,3,16,15,9,8
Aco1,23,27,50,39,43,32
Ddx58,17,7,22,11,15,16
Topors,30,16,60,73,61,43
Toporsos,16,12,28,14,20,19
Ndufb6,88,58,128,108,109,120
Aptx,13,7,24,19,20,17
Gm6297,2,0,5,2,4,3
Dnaja1,261,178,343,440,354,391
Smu1,46,14,50,54,57,58
B4galt1,3,7,3,6,10,4
Bag1,32,18,54,50,40,57
Chmp5,57,34,94,118,80,85
Nfx1,40,25,49,36,51,32
Nol6,23,14,27,19,22,21
Ube2r2,90,40,142,114,113,129
Ubap2,35,9,37,29,42,21
Dcaf12,32,24,62,38,76,49
Ubap1,36,19,45,42,51,42
Kif24,2,0,0,0,0,0
Nudt2,30,26,40,30,35,29
AI464131,8,18,19,7,21,18
1110017D15Rik,7,0,7,0,5,0
Fam219aos,0,0,0,1,0,0
Fam219a,47,24,65,47,52,38
Dnaic1,0,0,2,0,2,2
Enho,103,104,184,97,133,203
Cntfr,87,73,146,107,102,108
Il11ra1,9,10,18,11,14,12
Rpp25l,43,26,59,51,52,61
Dctn3,65,49,144,140,127,106
Sigmar1,41,20,41,41,38,28
Galt,27,6,14,17,25,25
Ccl27a,25,13,29,14,37,32
Gm13307,1,0,0,0,0,0
Gm20878,1,1,0,1,1,0
Gm13305,0,0,0,0,0,1
Gm10600,0,0,22,0,0,10
Gm2163,0,0,0,0,1,0
Ccl27b,0,0,0,0,1,0
4930578G10Rik,0,0,0,0,1,0
Gm12395,0,0,1,0,1,0
Ccl21a,0,0,1,0,0,0
Fam205a1,0,0,0,2,0,0
Phf24,1,2,11,8,10,3
Dnajb5,15,8,26,9,20,13
1700022I11Rik,0,0,0,2,0,0
Vcp,222,101,283,244,271,222
Fancg,6,2,5,10,2,6
Pigo,21,10,14,15,11,16
Stoml2,41,21,62,41,59,52
Fam214b,14,14,28,22,19,22
Gm26881,0,3,6,1,6,0
Unc13b,26,9,20,20,15,14
Atp8b5,1,0,2,0,1,2
Rusc2,38,26,52,38,45,32
Fam166b,0,0,0,1,0,0
Tesk1,42,26,58,38,42,35
Cd72,0,0,1,1,0,1
Ccdc107,74,57,114,76,80,93
Car9,0,0,0,0,2,0
Tpm2,1,0,1,2,3,1
Tln1,35,27,53,58,81,61
Creb3,28,15,34,49,35,30
Gba2,11,10,10,8,12,7
Rgp1,8,8,14,10,9,8
Npr2,23,24,59,18,26,25
Spag8,0,3,0,1,0,1
Hint2,45,28,64,53,49,80
Fam221b,0,0,1,0,0,0
Tmem8b,20,17,33,17,32,20
Hrct1,0,0,0,0,1,0
Reck,9,4,7,6,11,1
Glipr2,0,0,0,0,1,0
Clta,109,93,188,271,182,162
Gne,6,9,18,18,24,12
Rnf38,24,22,41,49,51,28
Melk,1,0,0,0,0,0
Zcchc7,82,61,126,139,155,110
Grhpr,24,11,22,38,22,48
Zbtb5,15,4,20,24,18,14
1700055D18Rik,1,0,1,2,1,1
Polr1e,2,3,10,6,6,7
Fbxo10,14,7,16,8,11,11
Tomm5,50,40,89,86,79,74
Frmpd1,8,10,11,15,11,10
Frmpd1os,0,0,0,0,0,1
Trmt10b,14,8,11,12,15,11
Exosc3,18,8,29,24,22,18
Dcaf10,11,12,21,22,20,15
Slc25a51,39,28,58,67,59,38
Shb,2,1,6,6,3,1
Aldh1b1,4,4,4,3,5,5
Igfbpl1,0,0,0,1,0,0
Tdrd7,28,25,54,31,38,32
Tmod1,19,5,19,71,17,12
Tstd2,18,9,21,33,23,21
Ncbp1,31,23,43,42,42,32
Xpa,26,13,30,56,37,25
Trmo,1,2,8,4,6,5
Anp32b,58,24,65,107,89,65
Nans,17,14,25,28,19,26
Trim14,0,0,0,1,0,1
Tbc1d2,4,2,4,1,3,1
Gabbr2,40,26,64,24,46,44
Anks6,6,3,12,4,6,4
Galnt12,0,0,1,1,5,2
Col15a1,0,0,0,1,1,0
Tgfbr1,29,39,39,53,51,33
Alg2,78,48,95,57,79,82
Sec61b,89,50,176,109,127,142
Nr4a3,8,3,7,8,6,10
Stx17,21,25,32,35,33,11
Erp44,55,42,65,61,55,91
Invs,23,4,25,13,19,28
Tex10,26,16,34,35,37,22
Msantd3,20,5,27,14,22,17
Tmeff1,103,62,156,209,134,118
Murc,4,1,7,6,6,5
Plppr1,90,55,146,74,108,82
Mrpl50,40,17,43,46,44,38
Zfp189,2,1,10,7,8,7
Tmem246,44,26,68,49,51,70
Rnf20,37,28,49,65,55,45
Grin3a,193,120,282,172,254,192
Ppp3r2,4,1,11,3,4,4
Smc2os,1,0,1,0,1,0
Smc2,20,12,19,25,24,15
Nipsnap3b,27,16,23,60,46,47
Abca1,100,64,140,98,162,113
Slc44a1,185,79,224,437,388,268
1700060J05Rik,1,0,0,0,0,0
Fsd1l,54,24,74,68,68,43
Fktn,40,30,62,64,52,48
Tal2,0,0,0,1,0,0
Tmem38b,23,13,21,22,30,12
Zfp462,150,99,209,151,178,144
Rad23b,55,39,91,68,67,55
Klf4,14,9,37,76,87,20
Gm12511,0,0,1,0,0,0
Ikbkap,15,11,38,22,40,17
Fam206a,9,10,15,18,8,13
Ctnnal1,18,14,33,61,51,22
Tmem245,47,29,51,54,62,43
Frrs1l,66,40,87,58,70,41
Epb41l4b,26,15,38,29,26,19
Palm2,1,0,1,4,6,1
Akap2,0,0,0,1,0,1
D630039A03Rik,1,0,0,0,0,0
Txn1,101,55,142,101,134,107
Svep1,0,0,0,0,1,0
Musk,0,0,0,1,0,0
Lpar1,29,3,11,249,68,14
AI314180,54,45,93,72,83,61
Zkscan16,2,0,1,0,0,2
Ptgr1,0,0,0,0,0,1
Dnajc25,7,2,18,17,14,10
Gng10,13,11,12,17,10,13
Ugcg,43,31,67,45,51,36
Susd1,0,0,2,0,2,2
Ptbp3,97,70,148,128,158,125
Hsdl2,38,17,60,42,37,55
E130308A19Rik,47,22,43,58,55,57
Inip,20,6,25,15,22,21
Snx30,29,12,40,81,49,25
Slc46a2,2,1,2,8,1,0
Zfp37,23,19,29,40,25,23
Slc31a2,22,7,19,35,22,22
Fkbp15,48,16,34,48,34,57
Slc31a1,14,17,29,22,26,26
Cdc26,56,28,62,83,77,61
Prpf4,18,8,39,22,23,26
Wdr31,1,2,2,2,0,2
Bspry,1,0,2,1,0,1
Hdhd3,3,4,6,13,9,6
Alad,33,14,39,40,49,30
Pole3,19,6,15,27,18,14
4933430I17Rik,1,0,0,0,2,0
Rgs3,28,12,23,74,49,20
Zfp618,1,2,1,3,3,2
Col27a1,35,41,67,38,47,43
Akna,2,4,9,14,15,3
Whrn,11,12,18,13,9,8
Atp6v1g1,184,133,240,280,205,237
6330416G13Rik,3,3,4,5,6,3
Tnc,10,0,14,5,13,3
Pappa,1,3,0,0,0,0
Astn2,54,31,65,31,49,50
Trim32,80,45,85,65,70,88
Tlr4,0,1,1,2,3,0
Brinp1,156,102,256,152,196,195
Cdk5rap2,30,16,50,46,44,30
Megf9,61,39,114,81,100,54
Gm11232,1,0,0,0,0,0
Tle1,19,15,26,58,37,26
Frmd3,5,8,9,6,8,5
Kdm4c,26,18,43,28,23,14
Tmem261,41,30,65,41,52,38
Ptprd,175,93,155,615,288,115
Gm11261,1,0,0,1,0,0
Lurap1l,22,9,28,23,22,19
Mpdz,36,23,63,47,46,26
Gm11412,0,0,0,0,1,0
Nfib,310,222,492,293,422,384
Gm11266,3,5,8,2,6,4
Zdhhc21,44,35,82,85,83,61
Frem1,1,0,3,0,0,0
Ttc39b,8,8,16,16,25,8
Snapc3,34,11,42,30,41,32
Psip1,183,108,225,219,240,212
Ccdc171,3,1,11,5,3,1
Cntln,31,7,36,25,17,25
Sh3gl2,31,10,44,38,50,20
Adamtsl1,8,0,6,9,6,4
Rraga,85,46,105,123,112,112
Haus6,6,6,13,9,11,2
Plin2,21,11,20,14,22,24
Dennd4c,21,10,41,25,28,23
Rps6,187,119,287,389,270,262
Acer2,0,0,1,1,3,0
Slc24a2,11,0,14,117,32,3
Mllt3,27,19,38,29,33,19
Focad,13,5,13,12,10,14
Hacd4,1,1,0,1,2,1
Ifnab,1,0,0,0,0,0
Klhl9,113,89,150,137,133,89
Gm26566,1,0,0,1,0,0
Gm26525,1,1,1,1,3,0
Gm26867,1,0,0,0,1,2
Mtap,27,14,25,47,34,33
Cdkn2a,13,7,25,13,15,16
Cdkn2b,8,5,11,3,6,11
Dmrta1,4,1,3,6,4,6
Elavl2,8,4,8,4,10,4
Tusc1,17,7,10,8,16,24
Caap1,17,16,35,24,31,19
Gm10306,0,0,0,0,1,0
Plaa,23,24,23,33,43,19
Ift74,22,11,30,22,33,25
Tek,0,0,0,0,1,0
Eqtn,0,0,0,2,0,0
Mysm1,57,37,90,110,80,61
Jun,682,439,1110,1261,1765,909
Junos,5,1,0,1,2,2
Fggy,2,2,6,4,6,10
Hook1,12,14,30,37,32,12
Cyp2j12,0,0,0,11,0,1
Cyp2j8,0,0,0,2,0,0
Cyp2j6,130,85,195,194,197,154
Cyp2j9,87,58,117,65,84,113
E130114P18Rik,65,39,104,64,87,73
Nfia,334,238,509,342,415,330
Tm2d1,55,32,62,70,68,57
Inadl,6,2,7,7,6,5
Kank4,0,1,1,0,0,0
Usp1,27,12,31,31,32,24
Dock7,0,5,5,6,4,2
Angptl3,0,0,0,1,0,0
Atg4c,12,6,16,29,13,9
Gm12689,2,0,8,7,4,1
Alg6,27,21,49,17,34,25
Itgb3bp,17,7,18,22,22,19
Efcab7,2,3,3,6,3,3
Pgm2,20,21,31,28,33,24
Ror1,0,1,0,0,1,4
Ube2u,0,0,0,0,1,0
Cachd1,15,9,25,8,17,21
Raver2,14,5,23,5,12,3
Jak1,43,35,77,70,68,75
E130102H24Rik,27,15,38,24,39,16
Ak4,5,8,17,8,9,6
Dnajc6,2,1,7,23,13,0
Leprot,84,38,82,115,69,60
Pde4b,95,59,137,217,160,116
Sgip1,75,39,111,88,92,104
Insl5,0,0,0,0,0,1
Wdr78,4,2,0,3,1,0
Mier1,57,50,94,83,83,52
Slc35d1,18,15,42,29,33,22
Gm44037,0,1,1,0,3,1
Oma1,11,13,23,21,18,18
Dab1,59,20,64,63,72,42
Prkaa2,18,14,19,15,18,15
Plpp3,409,411,612,438,492,520
Usp24,180,135,252,201,208,162
Dhcr24,14,9,9,29,21,9
Ttc22,2,0,0,1,0,0
Pars2,4,4,2,5,2,2
Ttc4,51,24,89,55,78,50
Mroh7,1,2,0,0,1,0
Fam151a,0,0,0,1,0,0
Acot11,1,4,4,1,0,1
Ssbp3,60,34,81,63,59,64
Mrpl37,14,6,14,22,27,19
Cyb5rl,1,1,4,5,2,5
Gm12802,0,1,2,4,1,1
Tceanc2,3,7,9,22,17,10
Tmem59,304,226,506,511,436,390
Lrrc42,15,6,28,72,69,32
Hspb11,21,10,36,54,37,31
Dio1,1,0,0,0,0,0
Yipf1,44,31,69,71,77,54
Ndc1,6,10,4,19,13,8
Glis1,7,1,7,3,2,5
Dmrtb1,5,0,11,8,5,3
4933424M12Rik,0,1,0,1,0,0
Lrp8,26,12,23,10,24,15
Magoh,56,44,73,64,82,75
0610037L13Rik,41,27,62,38,50,40
Cpt2,4,6,14,14,8,14
Podn,1,0,0,1,0,2
Scp2,132,115,247,245,220,146
Echdc2,6,10,12,7,12,10
Zyg11b,49,45,87,37,67,43
Coa7,6,2,13,22,22,11
Gpx7,24,9,24,13,16,35
Zcchc11,87,48,112,93,96,72
Prpf38a,22,6,32,39,41,25
Orc1,1,0,0,0,0,0
Cc2d1b,12,13,19,24,8,19
Gm17354,6,4,11,4,6,11
Zfyve9,25,21,46,46,34,37
3110021N24Rik,36,18,48,35,50,54
Btf3l4,66,44,106,102,95,92
Txndc12,48,20,78,59,64,73
Kti12,12,5,17,14,15,10
Rab3b,4,2,3,2,7,1
Nrd1,53,56,81,132,100,63
Osbpl9,15,15,29,21,41,21
Calr4,0,0,0,0,0,1
Eps15,12,16,23,67,39,20
Rnf11,60,44,120,81,94,66
Cdkn2c,8,0,3,13,6,6
Faf1,18,9,34,29,29,24
Dmrta2os,0,1,4,0,1,2
Dmrta2,19,4,47,24,32,21
Elavl4,93,53,118,88,142,139
Agbl4,1,0,3,3,1,3
Bend5,10,6,22,11,14,16
Spata6,4,1,14,9,14,10
Skint3,0,0,0,1,0,0
Cmpk1,67,29,87,103,92,72
Tal1,2,1,0,4,0,0
Cyp4x1,3,1,2,1,3,0
Cyp4x1os,0,0,0,0,2,0
Efcab14,64,59,121,179,147,105
Atpaf1,25,11,34,28,36,26
Mob3c,8,7,10,23,13,8
Mknk1,12,8,12,23,19,15
Faah,18,8,30,21,26,19
Nsun4,12,8,22,11,11,10
Uqcrh,226,154,356,306,285,241
Lrrc41,32,21,47,43,41,39
Rad54l,3,1,4,3,3,0
Pomgnt1,38,11,47,35,34,38
Lurap1,5,1,13,6,17,7
Pik3r3,16,24,86,47,104,48
Mast2,32,20,41,23,43,27
Ipp,6,4,2,5,6,4
Tmem69,2,2,8,8,14,6
Gpbp1l1,35,15,36,40,42,19
Ccdc17,0,2,0,3,0,0
Nasp,43,20,69,83,67,42
Akr1a1,103,58,159,140,163,153
Prdx1,280,167,418,554,356,319
Mmachc,4,2,6,7,7,4
Ccdc163,5,4,8,11,13,6
Tesk2,5,0,4,11,9,5
Toe1,12,7,9,15,10,15
Mutyh,3,1,2,1,2,3
Hpdl,1,1,1,0,0,0
Zswim5,28,13,27,25,29,18
Urod,26,16,35,34,29,39
Hectd3,11,11,31,20,13,14
Eif2b3,11,0,21,28,16,14
Btbd19,0,0,0,4,0,4
Tctex1d4,0,0,0,0,1,0
Plk3,9,4,10,53,19,14
Rps8,531,351,736,752,748,697
Kif2c,0,0,0,1,0,0
Gm1661,1,0,0,0,0,0
Tmem53,3,3,1,0,2,1
Rnf220,48,31,51,80,47,43
Gm12843,0,0,1,0,0,0
Gm12827,0,0,0,1,0,0
Eri3,43,18,68,58,60,58
Dmap1,21,13,27,32,21,28
Gm12840,1,0,1,3,2,4
Slc6a9,35,24,54,55,52,33
Ccdc24,0,0,1,3,0,1
B4galt2,30,24,56,30,35,39
Gm12841,0,0,0,0,0,1
Atp6v0b,328,208,488,586,460,401
Dph2,6,6,16,5,12,10
Ipo13,34,17,51,60,47,43
Artn,0,0,0,0,1,0
St3gal3,3,8,14,13,9,11
9530034E10Rik,7,2,3,1,3,4
Kdm4a,24,21,47,31,33,30
Ptprf,32,23,52,24,53,37
Szt2,5,4,14,19,11,10
Med8,37,20,44,59,62,45
Elovl1,34,11,48,118,41,31
Cdc20,1,0,1,3,0,0
Tie1,0,0,1,0,1,0
Tmem125,15,0,8,89,32,2
Cfap57,0,0,0,0,1,0
Ebna1bp2,45,20,54,54,47,60
Slc2a1,18,16,18,40,32,16
Zfp691,13,2,9,11,8,11
Ermap,1,0,0,0,0,0
Svbp,54,37,84,52,93,60
AU022252,26,8,34,27,21,21
4930538K18Rik,0,0,0,1,0,0
P3h1,9,3,14,9,14,13
Ybx1,260,163,379,349,303,348
Ppih,14,10,14,20,23,18
Ccdc30,5,7,7,10,10,6
Ppcs,5,3,11,11,12,14
Rimkla,6,3,11,17,22,12
AA415398,4,1,3,3,4,3
Foxj3,31,27,42,40,27,22
Hivep3,4,8,14,11,15,9
Foxo6,2,2,6,9,9,5
Scmh1,42,36,59,56,74,86
Ctps,44,4,17,223,25,12
Cited4,2,1,1,0,3,0
Kcnq4,1,1,1,4,7,2
Nfyc,15,14,25,16,27,17
Rims3,5,4,4,4,5,5
Exo5,7,3,13,10,17,11
Zfp69,2,1,0,0,0,0
Smap2,47,37,92,93,72,78
Col9a2,11,10,15,7,16,11
Zmpste24,70,33,69,51,86,62
Rlf,18,12,27,30,18,18
Ppt1,124,64,168,128,153,185
Cap1,30,16,50,58,44,33
Mfsd2a,183,134,235,84,139,188
Mycl,51,29,56,153,89,70
Trit1,8,6,7,23,29,14
Bmp8b,0,0,0,1,2,0
Ppie,30,11,32,27,34,19
Hpcal4,4,0,2,3,5,2
Nt5c1a,0,0,1,0,1,0
Heyl,0,3,1,1,1,0
Pabpc4,11,8,22,17,14,16
Macf1,122,97,162,140,129,118
Gm12925,1,0,0,0,0,0
Ndufs5,197,128,320,227,226,214
Akirin1,64,53,107,102,106,68
Rhbdl2,4,8,11,8,19,4
Gm26606,1,1,4,3,0,2
Mycbp,8,3,16,15,13,7
Rragc,29,22,49,30,34,31
1700057H15Rik,0,0,0,1,0,0
Gm27247,0,1,2,0,1,0
4933407E24Rik,0,0,1,0,1,1
3100002H09Rik,23,11,35,20,23,21
Pou3f1,138,108,302,256,240,373
Utp11l,57,29,72,67,78,79
Fhl3,0,2,3,0,6,0
Sf3a3,25,24,31,50,46,41
Inpp5b,14,15,35,33,30,13
Mtf1,27,13,26,52,25,13
1110065P20Rik,51,36,77,114,109,58
Yrdc,9,10,24,33,29,12
Maneal,43,24,79,31,37,55
Epha10,0,0,1,0,0,0
Cdca8,1,1,2,1,1,1
Rspo1,0,0,0,0,1,0
Gnl2,21,14,33,43,48,29
Dnali1,0,0,1,0,0,0
Snip1,12,8,14,21,9,9
Gm12932,0,0,0,1,0,0
Meaf6,52,38,50,61,46,44
Zc3h12a,4,0,2,7,1,0
Grik3,40,28,56,41,42,36
Csf3r,1,8,2,15,10,1
Mrps15,30,21,50,53,49,49
Oscp1,8,10,15,9,7,8
Lsm10,17,10,26,22,25,19
Stk40,12,7,16,16,13,10
Eva1b,1,0,2,3,0,2
Thrap3,81,43,97,91,104,67
Map7d1,65,34,71,174,113,71
Trappc3,52,58,107,72,79,87
Adprhl2,36,18,39,36,24,22
Tekt2,0,0,0,0,1,0
Ago3,64,31,74,87,81,55
Ago1,48,31,67,46,47,37
Ago4,31,26,48,23,24,30
Clspn,2,0,3,3,5,0
5730409E04Rik,10,6,17,12,7,9
Psmb2,121,82,192,191,151,164
Ncdn,51,41,69,78,79,68
AU040320,29,11,34,40,50,27
Zmym4,51,36,102,75,81,57
Sfpq,243,159,356,326,317,322
Zmym1,13,6,11,6,6,8
Zmym6,19,6,20,20,21,13
Gm12942,6,2,2,3,3,0
Dlgap3,4,7,6,7,6,3
Smim12,31,17,56,38,43,41
Gja4,0,0,0,0,1,0
CK137956,1,0,0,2,1,0
Csmd2,65,36,98,83,82,62
Hmgb4,0,0,1,0,0,0
Zscan20,7,3,4,3,5,7
Phc2,53,29,60,78,74,37
Zfp362,31,17,37,31,26,18
Gm12968,1,0,4,3,8,2
Trim62,36,18,66,41,46,50
Azin2,10,5,18,15,14,12
Ak2,26,24,51,46,46,36
1700086P04Rik,2,0,0,0,2,0
Rnf19b,31,17,47,39,26,28
Hpca,2,2,1,0,1,3
Fndc5,41,30,49,24,27,37
S100pbp,23,14,26,23,34,21
Yars,31,16,49,46,33,46
C77080,18,8,27,9,19,17
Gm12976,8,1,4,2,11,3
Sync,0,0,0,1,4,0
Rbbp4,96,71,132,169,165,124
Gm26722,4,1,9,7,9,2
Zbtb8os,22,10,44,25,31,36
Zbtb8a,5,4,7,1,8,6
Zbtb8b,3,0,4,1,1,1
Bsdc1,31,18,61,53,47,44
Fam229a,0,1,1,0,0,0
Marcksl1,333,176,435,465,458,337
Hdac1,34,16,54,70,57,50
Fam167b,0,2,0,1,0,1
Eif3i,49,43,93,102,88,82
Tmem234,111,69,138,165,137,119
Dcdc2b,2,3,3,2,2,3
Iqcc,17,7,23,24,19,16
Ccdc28b,45,31,64,64,67,49
Txlna,27,12,47,53,48,32
Kpna6,24,19,56,40,36,27
Tmem39b,12,8,30,24,18,22
Khdrbs1,91,73,129,139,167,94
Ptp4a2,105,78,169,173,178,152
E330017L17Rik,0,0,0,0,1,1
Spocd1,0,1,1,0,1,0
1700003M07Rik,1,1,1,0,1,1
Adgrb2,83,65,149,99,99,68
Col16a1,22,17,31,35,29,21
Pef1,21,17,31,40,35,35
Hcrtr1,2,0,0,0,1,0
Tinagl1,0,1,0,0,0,0
Gm853,0,0,0,0,1,0
Serinc2,1,0,7,1,10,1
Gm10570,0,0,1,0,0,0
Fabp3,13,6,16,8,10,9
Zcchc17,69,27,87,69,76,78
Snrnp40,35,19,51,64,35,44
Nkain1,5,1,7,25,7,1
Pum1,142,77,160,172,196,113
Gm26516,0,0,0,1,0,0
Sdc3,661,506,1154,578,749,683
Gm26716,2,0,0,0,2,0
Laptm5,11,34,21,61,48,22
Matn1,11,6,14,47,27,42
Ptpru,14,17,19,15,18,17
Mecr,2,4,7,13,7,12
Srsf4,54,34,66,36,51,56
Tmem200b,0,0,0,1,0,0
Epb41,43,23,54,36,46,46
Gm13063,0,0,0,1,0,0
Ythdf2,59,45,78,82,76,85
Gmeb1,21,9,14,13,21,13
Gm28874,0,0,1,0,1,0
Taf12,23,11,32,26,18,21
Rab42,2,2,6,0,2,1
Snhg12,44,24,47,73,73,56
Trnau1ap,32,14,39,30,53,21
Rcc1,11,5,15,7,19,13
Phactr4,15,9,33,21,24,8
Med18,2,3,4,1,8,5
Sesn2,8,7,12,9,20,13
Gm12981,0,0,1,2,0,1
Atpif1,166,114,262,189,257,179
Dnajc8,83,59,135,90,134,125
Ptafr,1,4,0,7,5,1
Eya3,4,0,8,14,6,7
Xkr8,6,7,8,3,4,5
Rpa2,12,7,22,18,19,14
Themis2,1,0,1,2,1,0
Ppp1r8,15,13,24,26,23,20
Stx12,83,57,111,98,94,90
Fam76a,25,31,44,62,79,53
Ahdc1,36,14,31,23,40,29
Gm26615,2,0,1,0,0,2
Wasf2,36,35,51,71,66,42
Gpr3,2,0,4,2,6,2
Cd164l2,0,0,2,0,0,0
Map3k6,0,0,0,1,0,0
Sytl1,0,0,0,0,1,0
Tmem222,46,32,96,70,67,64
Wdtc1,22,18,43,31,33,31
Slc9a1,28,16,47,34,41,36
Trnp1,58,17,71,35,43,44
Nudc,82,52,132,116,110,79
Gpatch3,2,1,4,5,1,2
Gpn2,11,8,14,18,21,8
Sfn,2,0,4,1,2,2
Zdhhc18,16,14,30,18,26,19
Pigv,11,6,14,8,11,6
Arid1a,68,55,126,131,118,85
Rps6ka1,3,1,1,10,10,3
Hmgn2,86,61,127,166,139,110
Dhdds,16,6,32,17,26,20
Aim1l,0,0,1,0,1,0
Cd52,2,7,2,6,3,6
Ubxn11,0,1,0,2,4,1
Sh3bgrl3,61,51,99,159,110,85
Cep85,11,6,19,13,19,7
Zfp593,16,6,13,22,20,14
E130218I03Rik,1,0,0,0,0,0
Pdik1l,25,14,28,21,18,21
Extl1,23,15,28,15,17,11
Pafah2,7,3,3,6,6,4
Stmn1,79,36,103,327,91,54
Paqr7,8,5,22,14,18,11
Mtfr1l,40,22,65,52,52,54
Sepn1,34,30,51,39,58,45
Man1c1,4,11,26,43,36,17
Ldlrap1,0,1,1,23,6,1
Tmem57,49,48,90,80,111,57
Rhd,1,0,1,0,0,0
Tmem50a,93,71,169,185,146,144
Rsrp1,422,290,561,719,672,405
Syf2,66,36,117,131,106,93
Clic4,63,31,82,267,103,57
Srrm1,116,64,158,171,168,115
Ncmap,1,0,2,5,5,4
Rcan3,19,12,27,16,25,17
Nipal3,29,24,56,49,50,35
Stpg1,0,1,1,0,2,1
Grhl3,0,0,0,0,0,1
Srsf10,101,51,151,151,132,113
Pnrc2,50,31,61,75,77,51
Cnr2,0,1,0,0,0,0
Fuca1,76,51,111,95,85,97
Hmgcl,22,20,63,50,53,38
Gale,4,8,10,6,5,7
Lypla2,31,27,48,29,47,38
Pithd1,41,23,39,31,45,30
Tceb3,15,9,32,20,44,11
Gm13008,0,0,1,0,0,0
Gm24362,2,1,0,1,4,0
Rpl11,438,287,660,648,615,540
Id3,11,19,19,17,30,16
E2f2,2,0,8,0,2,2
Asap3,4,5,13,8,16,7
Tcea3,0,0,0,0,1,0
Zfp46,15,12,22,15,19,16
Hnrnpr,159,71,205,187,189,173
Gm27022,0,1,1,0,0,1
6030445D17Rik,0,0,0,1,0,0
Luzp1,21,9,35,25,28,21
Kdm1a,74,44,109,96,117,81
Ephb2,15,4,15,8,19,16
C1qb,84,258,87,435,214,185
C1qc,48,182,44,242,114,125
C1qa,63,282,55,420,195,170
Zbtb40,13,7,14,4,18,13
Wnt4,15,10,29,13,15,20
Cdc42,321,231,458,418,436,293
2810405F17Rik,3,1,2,4,2,1
Hspg2,7,2,6,3,2,7
Usp48,33,26,54,28,53,22
Rap1gap,243,144,291,209,241,241
Alpl,9,2,17,5,5,4
Ece1,42,33,57,49,57,55
Gm13012,0,0,0,0,1,0
Eif4g3,105,63,139,165,130,109
Hp1bp3,117,104,195,164,173,118
Sh2d5,1,1,1,1,0,1
