"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Dusp16",0.488636108102283,5.1572638092828,3.25141042269655,0.00959224492390771,0.697117609838361,-2.42558486567637
"Erf",0.431374885059993,5.53466195387922,3.25078849353607,0.00960195060967362,0.697117609838361,-2.41304023597103
"Tns3",-0.433571500606994,6.53956636354267,-3.24283184416604,0.00972702092800015,0.697117609838361,-2.40939784131904
"Thsd7a",0.435393797168433,4.17650308128523,3.24178818399972,0.00974355081208057,0.697117609838361,-2.52368524249221
"Btg1",0.451414963011871,6.1452645551656,3.24003836657087,0.00977133032979389,0.697117609838361,-2.41628661935992
"Trem2",0.528002800272843,5.54490628127475,3.23800113511893,0.00980377600373147,0.697117609838361,-2.42960714049389
"F8a",0.426739914433496,4.0847458922905,3.23671450954866,0.00982432466806316,0.697117609838361,-2.54380276219165
"Atp5sl",0.525262606832278,3.73152516637735,3.23386288068775,0.00987002692592412,0.697117609838361,-2.61969154101002
"Gna15",1.20955948512571,1.81514600186018,3.22873220962563,0.00995280935667871,0.697117609838361,-3.35178701480387
"Mum1",0.352434259175048,5.32466863964296,3.22753544790378,0.00997222196637046,0.697117609838361,-2.44877243352027
"C1qa",0.613410979495396,7.68595701155469,3.22519542980655,0.010010292492741,0.697117609838361,-2.43098357993627
"Spi1",0.583501479281,3.53065470229196,3.22453778115355,0.0100210190280593,0.697117609838361,-2.67844812086845
"Susd3",0.900038466335848,2.06863406048654,3.21930175212432,0.0101068460704692,0.697117609838361,-3.22335408962545
"Prkcd",0.80236091744676,2.65693424960526,3.20923068943734,0.0102740702878126,0.697117609838361,-2.98788648801844
"Maml2",0.833733546894813,2.27045521423114,3.20895188151175,0.0102787402050074,0.697117609838361,-3.14177188117136
"Slc25a29",0.535320572410362,4.3080100493142,3.20712472573842,0.0103093986483498,0.697117609838361,-2.54752576056144
"Gm14419",-0.915659347381112,1.82914267387715,-3.20410562859599,0.0103602642939527,0.697117609838361,-3.29309883263938
"Nfkbil1",0.509117489269875,3.75219569669795,3.20395756504288,0.0103627655242586,0.697117609838361,-2.64539393318441
"Abhd2",-0.721804708795767,3.57551505457865,-3.20229255766244,0.0103909354067324,0.697117609838361,-2.67489140198623
"Fn3krp",-0.974560392515767,2.31906400097855,-3.19668672171284,0.0104863622336916,0.697117609838361,-3.10837722657094
"Tmem168",0.467959348991039,4.26625499250044,3.19625176411208,0.0104938041588226,0.697117609838361,-2.56502379334909
"Csf1r",0.597636340890075,5.89491035632912,3.19542820831103,0.0105079097677969,0.697117609838361,-2.47837211657619
"Creb5",0.460235376314259,7.53537160700621,3.19240996914679,0.0105597728591204,0.697117609838361,-2.4750095878703
"Dbp",1.15747612748478,3.82619512106218,3.19041908495181,0.0105941273175243,0.697117609838361,-2.66743701318554
"C1qc",0.593894321446365,7.02210958912745,3.17218843476587,0.0109141311277259,0.697117609838361,-2.50272920741524
"Dab2ip",0.49791032720887,4.15213360603417,3.17022841741595,0.0109491243950257,0.697117609838361,-2.60995420299871
"Pdgfb",0.788754850010762,2.35916125304139,3.16707751688967,0.0110056220000307,0.697117609838361,-3.13159274378103
"Gm17056",-0.836691413762338,2.50556955674377,-3.16657276463002,0.0110147004356637,0.697117609838361,-3.04892840114827
"Mat2a",-0.617239022153832,8.78560820157767,-3.16643378923191,0.0110172013928508,0.697117609838361,-2.5112122267879
