"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Rpl32",-0.298046287888243,12.8744220353905,-2.39294073358509,0.0327115211976394,0.612609452376984,-4.37917675150175
"Mrpl43",0.894471551549634,5.70803220250629,2.3899930864178,0.0328917169872992,0.612609452376984,-3.50568336379781
"Trem2",2.26342050801753,5.78852332540872,2.38813148964906,0.0330060092681754,0.612609452376984,-3.44365452339723
"Map1lc3b",-0.577116132317678,7.9081138680611,-2.38511045640698,0.033192293965153,0.612609452376984,-3.86837208070244
"Dusp1",0.558317990429155,8.47471756820158,2.37760035869119,0.0336597533164914,0.61346978653948,-3.93916925451732
"Ppp3cc",0.72072447941734,6.38742649543804,2.37310402438597,0.0339426289736683,0.61346978653948,-3.64663262789819
"Gramd3",-0.683974325127277,8.1099408931729,-2.37066899059813,0.0340967699821521,0.61346978653948,-3.91718974046902
"Trim26",-1.06861455025914,6.00234807939014,-2.37011210938868,0.0341321151878001,0.61346978653948,-3.56231262308746
"Rpl30",-0.319804864552699,12.6540436611724,-2.36452690501113,0.0344885489959421,0.61346978653948,-4.40203356382925
"Rplp2",-0.384896285011612,12.3309745873982,-2.36314341057455,0.0345773879685889,0.61346978653948,-4.3656293114234
"Mpc1",-0.66636854094878,6.83088998368318,-2.35782249697239,0.0349211026459257,0.615596360745485,-3.7644769100753
"Ankrd12",0.519609150783105,7.35793981821146,2.3464388148051,0.0356674358404758,0.623610364874317,-3.86073359088133
"Ube2b",-0.603595878213863,7.88110441107994,-2.34064378470126,0.0360531865904245,0.623610364874317,-3.93957119551379
"Tm9sf2",-0.783454828921713,5.95845029390789,-2.33619521035686,0.0363520039094973,0.623610364874317,-3.62892216489057
"Ctsl",1.16957286649813,6.63612467731161,2.33429768236375,0.0364801803053704,0.623610364874317,-3.69954070389349
"Irf8",2.78582340300353,5.06914341827963,2.33386375325173,0.0365095522708236,0.623610364874317,-3.54345798739605
"Srsf2",-0.465155614599971,8.02340877432587,-2.32068390527991,0.0374124802952204,0.633562907503675,-3.99313511960175
"Ccl3",1.12716731216921,6.37730460534188,2.31866002160466,0.0375530014265815,0.633562907503675,-3.66950680111647
"Rpl13",-0.244256791054224,13.1487108959256,-2.30855145818845,0.0382624007246709,0.639824357961376,-4.5608870760012
"Rpl37a",-0.422656425549392,12.9371477388309,-2.30636517063639,0.0384174968581559,0.639824357961376,-4.53791441579922
"Tbca",-0.510636380032395,7.83404343110345,-2.30349346233578,0.0386221248805776,0.639824357961376,-3.99719413472043
"Btg2",0.542479951092108,9.78847407131883,2.29865737838124,0.0389690695173227,0.640131038753243,-4.21019882154307
"Jund",0.360567543603437,10.410452867735,2.29002810850624,0.0395955038396399,0.640131038753243,-4.28676529736589
"Usp19",-0.793862904800191,5.91649315669195,-2.28810262590113,0.0397365808742196,0.640131038753243,-3.68775455587863
"Cdkn1a",0.867096588407455,6.03557792780849,2.28803495986241,0.0397415473206268,0.640131038753243,-3.69909902679986
"Actr2",-0.504643140234464,7.460545736258,-2.28717778557135,0.0398045118642925,0.640131038753243,-3.97534961184115
"Bcl2a1b",-0.580841747126491,9.00168810829811,-2.28145562144569,0.0402272693301192,0.642495885688779,-4.15870398520686
"Vimp",0.655816058103744,6.29089994942302,2.2735486268504,0.0408184536581504,0.642495885688779,-3.79198885855432
"Comt",1.11788300598764,5.3408663551895,2.27348268761378,0.0408234181972152,0.642495885688779,-3.60118562261367
